rows,cols,strengths
82,1604,1
82,2289,1
82,4725,1
82,12872,1
82,26393,1
83,186,1
83,363,1
83,2583,1
83,3865,1
83,6434,2
83,7577,1
83,10194,3
83,11394,4
84,264,1
84,625,1
84,1552,1
84,2191,1
84,4356,1
84,6859,3
84,18594,1
85,725,1
85,767,1
85,2220,1
86,475,2
86,1241,1
86,1437,1
86,1852,1
86,2289,1
86,4075,2
86,4952,1
87,9,1
87,97,1
87,221,1
87,405,1
87,433,1
87,445,1
87,1052,1
87,1542,1
87,1840,1
87,2950,1
87,4616,2
88,54,1
88,78,1
88,292,1
88,646,1
88,835,1
88,1020,1
88,1845,1
88,2780,1
88,3207,1
88,4288,1
88,8618,1
89,242,1
89,289,1
89,351,2
89,568,1
89,8237,1
89,11766,1
89,14631,1
89,23762,1
90,104,1
90,238,1
90,452,2
90,923,1
90,1392,1
90,1710,1
91,142,1
91,172,1
91,349,1
91,452,1
91,642,1
91,795,1
91,1090,1
91,1327,1
91,1688,1
91,2077,1
91,3070,1
91,3849,2
92,122,1
92,185,1
92,912,1
92,9660,1
93,4,1
93,38,1
93,79,1
93,260,1
93,461,1
93,645,1
93,1560,1
93,1751,1
93,5064,1
94,36,2
94,67,1
94,100,1
94,836,1
94,1387,1
94,1469,1
94,16429,1
95,31,1
95,182,1
95,390,1
95,417,1
95,604,1
95,1463,2
95,2999,1
95,4773,1
96,100,1
96,260,1
96,676,1
96,794,1
96,884,1
96,1538,1
96,1946,1
96,2501,2
96,3255,1
96,5640,4
97,574,2
97,1183,1
97,2427,1
97,2456,1
97,3378,1
97,7790,1
98,12,1
98,28,1
98,118,1
98,129,1
98,184,2
98,413,1
98,676,1
98,847,1
98,1157,1
98,1324,1
98,4072,1
98,4299,2
98,8463,3
99,118,1
99,418,1
99,3124,1
99,16125,1
100,6,2
100,47,1
100,72,1
100,234,1
100,461,1
100,812,1
100,860,1
100,1321,1
100,1784,1
100,1992,1
100,3868,1
100,9239,1
100,25113,5
100,25900,1
101,89,1
101,119,1
101,136,1
101,142,1
101,204,1
101,530,2
101,748,1
101,982,1
101,1365,1
101,1650,2
101,1913,1
101,3391,1
101,6886,2
101,15599,3
101,19617,1
101,26956,5
102,244,1
102,596,1
102,623,1
102,2157,1
102,22008,1
103,28,1
103,185,1
103,378,1
103,459,1
103,539,1
103,656,1
103,729,3
103,962,1
103,1170,1
103,1285,1
103,1648,1
103,1706,1
103,2051,1
103,4139,1
103,4526,1
103,29630,1
104,240,1
104,336,1
104,605,1
104,1516,1
104,1557,1
104,6543,1
104,7567,1
104,39994,2
105,0,1
105,20,1
105,123,1
105,261,1
105,304,1
105,333,1
105,427,1
105,459,1
105,499,1
105,853,1
105,1215,1
105,1727,1
105,2412,1
105,4838,1
105,6708,1
105,7185,1
105,26060,2
106,16,1
106,48,1
106,212,1
106,303,1
106,402,1
106,607,1
106,682,2
106,781,1
106,1060,1
106,2520,1
106,2618,1
106,4107,1
107,649,1
107,774,1
107,9688,1
107,17461,2
107,32973,2
108,266,1
108,294,1
108,453,1
108,665,3
108,1870,1
108,2173,2
108,2327,1
108,13928,1
109,11,1
109,71,2
109,176,1
109,522,1
109,580,1
109,661,1
109,670,1
109,882,1
109,1591,1
109,2391,1
109,15405,4
109,33828,2
110,72,1
110,647,1
110,780,1
110,1383,1
110,1395,1
110,1893,1
110,2224,1
110,2269,1
110,3897,1
110,4032,3
110,8925,1
110,14549,1
110,22624,1
111,14,1
111,28,2
111,593,1
111,806,1
111,967,1
111,1190,1
111,1403,1
111,2198,1
111,2758,1
111,3598,1
111,4992,1
111,6884,2
111,19987,4
111,20570,1
111,25185,6
111,27447,1
112,260,1
112,497,1
112,607,1
112,1414,1
112,1493,1
112,1542,1
113,65,1
113,98,1
113,191,1
113,509,1
113,595,1
113,620,1
113,2010,1
113,12188,1
114,140,1
114,151,1
114,385,1
114,425,1
114,427,1
114,460,1
114,3024,1
114,4870,2
115,490,1
115,550,1
115,598,1
115,1758,1
115,2431,2
115,2558,1
116,45,1
116,76,2
116,162,1
116,460,2
116,515,1
116,559,1
116,1041,1
116,6080,2
116,31288,2
117,146,1
117,251,1
117,597,1
117,853,1
117,1690,1
117,4565,1
117,4676,1
117,4797,1
118,83,1
118,621,1
118,661,2
118,1698,1
118,1725,1
118,3488,1
118,14014,3
118,34552,1
119,46,1
119,358,1
119,647,1
119,824,1
119,1075,1
119,1481,1
119,1562,2
119,7024,1
119,20523,1
119,24393,2
120,37,1
120,100,1
120,319,1
120,439,1
120,532,1
120,714,1
120,861,1
120,2224,1
120,2715,2
120,2749,1
120,2846,1
120,5378,3
120,11872,2
121,183,1
121,330,1
121,504,1
121,550,1
121,2470,2
121,2471,1
121,2612,1
121,3387,1
121,3663,1
121,6278,3
121,7206,1
121,12663,1
122,27,1
122,234,1
122,1758,1
122,9728,3
122,10592,2
122,17355,1
123,151,1
123,353,1
123,611,1
123,1555,1
124,24,1
124,71,1
124,80,1
124,453,1
124,578,1
124,1101,1
124,1124,1
124,2375,1
124,2754,1
124,7590,1
124,7930,2
125,6,1
125,670,1
125,1537,1
125,2116,2
125,4089,3
126,32,1
126,39,1
126,66,1
126,93,2
126,657,1
126,1433,1
126,2505,1
126,2812,1
126,3648,1
127,13,1
127,653,1
127,948,1
127,1171,1
127,3153,1
127,17032,1
128,48,1
128,123,1
128,177,1
128,278,1
128,385,1
128,480,1
128,602,1
128,629,1
128,1536,1
128,2432,1
128,3989,1
128,8952,3
128,23708,1
128,28678,1
129,43,1
129,103,1
129,141,1
129,365,1
129,485,1
129,635,1
129,1046,1
129,1175,1
129,1339,1
129,7738,1
130,37,1
130,95,1
130,140,1
130,151,1
130,235,1
130,338,2
130,369,1
130,607,1
130,638,1
130,650,1
130,2234,3
130,2461,1
130,2515,1
130,4302,1
130,7522,2
130,8880,2
130,13012,4
130,15271,1
130,25533,1
131,221,1
131,802,1
131,857,1
131,9989,2
131,12837,2
131,19125,1
131,25045,2
132,270,1
132,283,1
132,320,1
132,779,1
132,1544,2
132,2515,1
132,2696,1
132,3021,1
133,62,1
133,167,1
133,281,1
133,339,1
133,565,1
133,1692,1
133,1713,1
133,12045,1
134,165,1
134,427,1
134,798,1
134,1306,2
134,2734,1
134,7328,1
135,108,1
135,198,1
135,300,1
135,689,1
135,711,1
135,3208,2
135,3312,1
136,30,1
136,62,1
136,608,1
136,1218,1
136,1578,2
136,4269,1
136,6650,1
136,14471,1
136,32223,1
137,84,1
137,761,1
137,1236,2
137,1372,1
137,1490,2
137,1891,1
137,2329,1
137,5482,2
137,5812,1
137,7449,1
137,7857,1
137,14563,2
137,33204,3
138,289,1
138,486,1
138,837,1
138,872,1
138,982,1
138,1527,1
138,1582,1
138,1705,1
138,2320,1
138,2407,1
138,7883,1
138,9111,1
138,18343,1
138,18521,1
138,38589,1
139,44,1
139,150,1
139,158,1
139,232,1
139,312,1
139,314,1
139,394,2
139,533,1
139,680,1
139,1078,1
139,1141,1
139,3654,1
139,4789,2
139,5636,1
139,6114,1
139,7219,5
139,27246,1
139,33056,1
139,35481,1
140,1,1
140,275,1
140,425,1
140,618,1
140,678,1
140,1735,1
140,4018,1
140,4490,2
140,8727,1
141,85,1
141,122,1
141,272,1
141,2400,1
141,2931,1
141,8154,1
141,9846,1
141,10537,1
141,22443,2
142,267,1
142,328,1
142,1098,1
142,1844,1
142,1981,1
142,4038,1
142,25471,1
143,515,1
143,632,3
143,3339,3
143,3340,1
143,20238,1
144,324,1
144,674,1
144,1212,1
144,1577,1
144,4870,1
144,8469,3
144,13329,1
144,30155,4
145,99,2
145,144,1
145,452,1
145,1422,1
145,2332,1
145,3947,1
145,6484,2
145,8035,1
145,19811,1
146,89,1
146,358,1
146,548,1
146,744,1
146,957,1
146,2312,1
146,5231,2
146,9302,1
146,31751,1
147,146,1
147,949,1
147,1199,1
147,3165,1
147,3686,1
147,11599,2
148,130,1
148,230,1
148,290,1
148,1574,1
148,2261,1
148,5324,1
148,11743,2
149,162,1
149,182,1
149,528,1
149,752,1
149,956,1
149,2315,1
149,4448,1
149,5132,1
149,6106,1
150,34,1
150,124,1
150,139,1
150,285,1
150,379,1
150,417,1
150,545,1
150,677,1
150,720,1
150,777,1
150,1046,1
150,2607,1
151,143,1
151,253,1
151,1315,1
151,2386,1
151,2685,1
152,187,1
152,460,1
152,4527,1
152,5633,2
152,10908,1
152,21411,1
153,10,1
153,36,1
153,106,1
153,182,1
153,991,1
153,1635,1
153,2361,1
153,3097,1
153,4362,1
153,5874,1
153,10496,1
153,15001,1
154,515,1
154,526,1
154,556,1
154,690,1
154,953,1
155,122,1
155,181,1
155,224,1
155,292,1
155,329,1
155,604,1
155,630,1
155,1223,1
155,2111,1
155,2881,1
155,13613,1
155,36593,1
156,98,1
156,122,1
156,259,1
156,335,1
156,511,1
156,923,1
156,1258,2
156,1289,1
156,9388,1
157,165,1
157,197,2
157,251,1
157,560,1
157,932,1
157,7011,2
157,15342,1
157,26808,1
158,599,2
158,988,1
158,1289,2
158,2050,2
158,2758,1
158,2858,1
158,3549,1
158,5039,1
159,96,1
159,172,1
159,179,1
159,226,1
159,254,1
159,397,1
159,14299,1
160,153,1
160,233,1
160,261,1
160,280,1
160,467,1
160,2904,1
160,4914,1
160,8718,1
160,11357,1
160,29552,1
161,29,1
161,62,1
161,94,1
161,1188,1
161,1256,1
161,1326,1
161,1489,2
161,2214,1
161,6171,1
161,14907,5
162,363,1
162,367,1
162,472,1
162,516,1
162,1378,1
162,2036,1
162,2460,1
162,2646,1
162,3291,1
162,4542,1
162,5136,1
163,80,1
163,109,1
163,206,1
163,265,1
163,333,1
163,1319,1
163,1334,1
163,1476,1
163,1931,1
163,3037,1
163,12029,1
164,295,1
164,296,1
164,369,1
164,678,1
164,7206,1
164,12624,1
164,18202,1
165,38,2
165,198,1
165,354,1
165,541,1
165,1583,1
165,1588,1
166,12,1
166,924,1
166,1141,1
166,1312,1
166,8763,1
166,23249,2
167,32,1
167,40,1
167,79,1
167,205,1
167,545,1
167,1213,1
167,5362,1
168,20,1
168,65,1
168,145,1
168,285,1
168,288,1
168,413,2
168,414,1
168,567,1
168,764,1
168,765,1
168,927,1
168,1304,1
168,1970,1
168,3355,2
168,4129,1
168,5580,1
168,5743,2
168,7066,1
168,8584,2
168,25108,1
168,29937,3
169,223,1
169,674,1
169,842,1
169,866,1
169,878,1
169,1195,2
169,1331,1
169,2102,1
169,2809,2
169,6085,1
169,6169,1
169,22017,4
170,423,1
170,756,1
170,782,1
170,1088,1
170,1145,1
170,3592,1
170,3683,1
170,31426,1
170,32798,1
171,29,2
171,76,1
171,82,1
171,83,1
171,256,1
171,299,1
171,3318,1
171,3949,1
171,4385,1
171,5129,1
171,5815,1
171,21002,3
172,13,1
172,1022,1
172,7520,3
173,98,1
173,239,1
173,286,1
173,539,1
173,575,1
173,633,1
173,1397,1
173,1452,2
173,1607,1
173,4134,2
174,260,1
174,566,1
174,721,1
174,952,1
174,1039,2
174,2765,1
174,2962,3
174,6948,1
174,10982,1
174,15810,1
174,34320,2
175,304,2
175,426,2
175,624,1
175,908,1
175,1209,1
176,12,1
176,52,1
176,63,1
176,559,1
176,774,1
176,5592,2
176,15295,3
177,13,1
177,997,1
177,1460,1
177,2532,1
177,2915,1
177,4570,1
177,7376,1
178,144,1
178,146,1
178,812,1
178,1916,2
178,3294,1
178,3763,1
178,10724,2
178,10937,1
179,7,1
179,58,1
179,149,1
179,181,1
179,185,1
179,572,1
179,1987,1
179,2232,1
179,2245,1
179,2933,1
179,5340,2
179,11598,1
180,136,1
180,235,1
180,388,1
180,470,1
180,592,1
180,1667,1
180,1826,1
180,2144,2
180,2521,1
180,4245,2
180,4465,1
180,17146,1
180,33016,1
181,2568,1
181,3059,2
181,6680,1
182,178,1
182,208,1
182,318,1
182,331,1
182,501,1
182,527,1
182,807,1
182,4692,2
182,6190,2
182,7239,1
182,9044,2
183,129,1
183,142,1
183,592,1
183,687,1
183,1317,1
183,1352,2
183,2196,1
183,3459,1
184,55,1
184,228,2
184,308,1
184,374,2
184,448,1
184,534,1
184,1484,3
184,2075,1
184,2198,1
184,2503,1
184,3290,2
184,3716,1
185,292,1
185,380,1
185,1076,1
185,1526,1
185,2358,1
185,4219,1
185,16424,1
185,16534,1
186,13,1
186,241,3
186,982,2
186,1285,1
186,1486,1
186,1499,1
186,1866,2
186,2164,1
187,32,1
187,233,1
187,636,1
187,2355,1
187,2763,4
187,3387,1
187,7113,1
188,176,1
188,1022,1
188,1205,1
188,2499,1
188,3599,2
188,3925,1
188,10451,2
189,29,1
189,278,1
189,449,1
189,542,1
189,967,1
189,1292,1
189,1408,1
189,1603,1
189,1881,1
189,2658,1
190,156,1
190,166,1
190,209,1
190,286,1
190,603,1
190,1698,1
191,56,1
191,273,1
191,447,1
191,847,1
191,940,1
191,1114,1
191,1574,1
191,1804,1
191,2004,1
191,4179,3
191,4420,1
192,19,1
192,52,1
192,126,1
192,339,1
192,729,1
193,36,1
193,308,1
193,321,2
193,981,1
193,1022,1
193,1668,1
193,2698,1
193,3523,1
193,14929,2
194,125,1
194,401,1
194,592,1
194,1704,1
194,2232,1
194,3223,2
194,4117,1
194,5636,1
195,158,1
195,257,1
195,396,1
195,533,1
195,600,1
195,680,2
195,747,1
195,911,1
195,1069,1
195,1522,1
195,4626,1
196,69,1
196,97,1
196,174,1
196,206,1
196,313,1
196,413,1
196,1651,1
196,2984,1
196,5512,1
196,6394,1
196,6764,1
196,7151,2
196,7388,1
196,13416,1
196,16102,1
196,24278,1
197,69,1
197,411,1
197,425,1
197,485,3
197,768,1
197,794,1
197,1434,2
197,10176,1
197,10722,2
198,39,1
198,82,1
198,157,1
198,413,1
198,1160,1
198,1556,1
198,1716,1
199,148,1
199,741,1
199,2435,1
199,9301,2
200,627,1
200,631,1
200,715,1
200,902,1
200,1019,2
200,1567,1
200,2555,1
201,47,1
201,90,1
201,286,1
201,481,1
201,536,2
201,623,1
201,676,1
201,4702,1
201,9808,1
201,28125,3
202,132,1
202,375,1
202,664,1
202,1316,1
202,1645,1
202,3310,1
202,5086,1
202,5424,1
202,8087,1
203,294,1
203,324,1
203,521,1
203,899,1
203,920,1
203,1266,1
203,2175,1
203,3364,1
203,3442,1
203,8320,2
203,21413,1
204,29,1
204,116,1
204,188,1
204,227,1
204,231,1
204,394,1
204,844,1
204,2680,1
204,4183,1
205,135,1
205,368,1
205,531,1
205,857,1
205,2419,1
205,3057,1
206,149,1
206,3897,2
206,7220,8
206,8363,1
206,17946,1
206,24679,3
206,39711,1
207,51,1
207,56,1
207,122,1
207,290,1
207,409,1
207,413,1
207,1422,2
207,1816,1
207,4695,1
207,19028,1
208,40,1
208,109,1
208,714,1
208,1238,1
208,1461,1
208,1930,1
208,2105,2
208,34905,1
209,394,1
209,913,1
209,1211,1
209,2258,1
209,9136,1
210,6,2
210,68,1
210,132,1
210,266,1
210,300,1
210,350,1
210,414,3
210,2685,1
210,19122,2
211,39,1
211,63,1
211,124,1
211,1020,1
211,1553,1
211,3470,1
211,3747,1
211,10018,1
211,12486,1
212,42,1
212,86,1
212,267,1
212,909,1
212,1010,1
212,1318,1
212,5856,1
212,8626,1
213,90,2
213,150,1
213,544,1
213,715,1
213,1071,1
213,1129,1
213,1278,1
213,1609,1
213,1930,1
213,5487,1
213,7005,2
213,13888,2
214,199,1
214,846,1
214,1102,1
214,1802,1
214,2727,1
214,13065,1
215,27,1
215,152,1
215,177,1
215,193,1
215,528,1
215,771,1
215,1035,2
215,1356,1
215,6509,1
216,92,1
216,120,1
216,166,1
216,471,2
216,654,1
216,689,1
216,1660,1
216,2218,1
216,3293,2
216,9298,2
216,10725,2
217,74,1
217,175,1
217,292,2
217,835,1
217,2092,1
217,6566,1
217,8484,3
217,23456,1
218,283,1
218,410,1
218,955,1
218,1441,1
218,1587,1
218,2175,1
218,4829,1
218,26420,2
218,36191,3
219,122,1
219,174,1
219,1219,1
219,1244,1
219,1808,2
219,2331,2
219,4675,1
219,13476,1
219,14812,1
220,121,1
220,163,1
220,205,1
220,905,1
220,1717,1
220,1859,1
220,2438,1
220,2953,1
220,10701,1
221,158,1
221,1237,1
221,6067,1
221,6948,1
221,17168,1
221,21810,2
222,34,1
222,96,1
222,164,1
222,196,1
222,416,1
222,513,1
222,2141,1
222,2458,2
223,78,1
223,124,1
223,277,1
223,465,1
223,674,1
223,1387,1
223,1683,1
223,2651,1
223,5202,1
223,7396,1
224,709,1
224,2810,1
224,35062,1
225,78,1
225,84,1
225,1379,1
225,1400,1
225,4143,3
225,7167,3
226,184,1
