rows,cols,strengths
0,56,1
0,270,1
0,1449,1
0,1930,2
0,2016,1
0,4015,1
0,4166,1
0,4445,2
0,4668,1
0,11652,1
0,14796,1
1,370,1
1,632,1
1,3286,2
1,21794,1
1,46714,2
2,101,1
2,107,1
2,494,1
2,624,1
2,1378,1
2,1544,1
2,1561,1
2,2272,1
2,2854,1
2,4198,1
2,10240,1
2,41022,1
3,1163,1
3,1295,1
3,1413,1
3,1620,1
3,2854,1
3,3109,1
3,4836,1
3,6127,1
3,7009,1
4,321,2
4,796,1
4,1227,3
4,2003,1
4,2418,2
4,3753,1
4,6942,1
4,15288,1
4,38825,2
5,528,1
5,537,1
5,670,1
5,1676,1
5,5390,1
5,7256,1
5,9750,1
5,30658,1
6,1,1
6,314,1
6,524,1
6,592,1
6,712,1
6,2123,1
6,2139,1
6,2209,1
6,6210,1
6,9252,1
6,12293,2
6,15990,1
7,90,1
7,881,1
7,3788,2
7,4823,1
7,10935,1
7,63027,1
8,408,1
8,906,1
8,978,1
8,2459,1
8,3196,3
8,4393,1
8,4501,1
8,9418,3
8,11286,1
8,11343,2
8,15181,1
8,16063,2
9,30,1
9,128,1
9,185,1
9,601,1
9,731,1
9,1191,1
9,2145,1
9,5301,1
9,6630,1
9,11972,1
9,56779,1
9,65359,3
9,81150,1
10,217,1
10,658,1
10,735,1
10,1057,1
10,1148,1
10,1150,1
10,1291,1
10,2434,1
10,2443,1
10,3490,1
11,27,1
11,102,1
11,266,1
11,696,1
11,2308,1
11,3331,1
11,3368,1
11,5076,1
11,9158,1
11,12042,1
11,13978,1
11,15692,1
11,30531,1
11,42741,1
12,109,1
12,110,1
12,231,1
12,600,1
12,975,2
12,1233,1
12,1451,1
12,2277,2
12,2632,1
12,2947,1
12,4001,1
12,4694,2
12,6894,1
12,20079,2
12,50837,2
13,194,1
13,287,1
13,662,1
13,713,1
13,933,1
13,2811,1
13,3013,1
13,5514,1
13,9845,1
13,10903,1
13,11178,2
13,23667,3
13,35837,1
13,72312,1
14,18,1
14,328,1
14,669,1
14,1061,1
14,1117,1
14,1217,1
14,2737,1
14,3532,1
14,5737,1
14,6099,1
14,6135,1
14,29575,2
14,37588,1
14,45112,1
15,570,1
15,574,1
15,886,1
15,914,2
15,929,1
15,1950,2
15,13271,1
15,20881,3
15,27558,2
15,63544,1
16,690,1
16,898,1
16,902,1
16,988,1
16,1131,1
16,1141,1
16,2463,1
16,13174,1
16,13187,1
16,16447,1
16,31279,1
16,33254,1
17,27,1
17,822,1
17,3017,1
17,18535,1
18,21,1
18,299,1
18,789,1
18,864,1
18,1443,1
18,1638,1
18,1697,1
18,1879,1
18,2234,1
18,2602,1
18,2734,1
18,4042,1
18,11189,1
18,14235,1
18,17924,1
18,22124,1
19,123,1
19,765,1
19,2768,1
19,3977,1
19,3990,1
19,14843,1
20,75,1
20,505,1
20,950,1
20,2068,1
20,2123,1
20,2408,1
20,4127,1
20,6885,1
20,11749,1
20,19363,2
20,45955,1
20,69367,6
21,197,1
21,313,1
21,422,1
21,638,1
21,873,1
21,941,1
21,2171,1
21,5511,1
21,33210,1
22,38,1
22,596,1
22,840,1
22,991,1
22,1331,1
22,3538,1
22,4634,1
22,7897,1
22,13467,1
22,16033,1
22,16618,1
23,717,1
23,1189,1
23,1750,1
23,6243,1
23,58173,1
23,75222,1
24,35,2
24,319,1
24,821,1
24,1546,1
24,1662,1
24,2031,1
24,3104,1
24,3802,1
24,5210,1
25,1845,1
25,2608,1
25,4216,1
25,6889,1
25,7988,2
26,139,1
26,276,1
26,533,1
26,2042,1
26,5229,1
26,8710,1
27,160,1
27,259,1
27,273,1
27,411,1
27,780,1
27,1413,1
27,9370,1
27,19150,1
27,61258,1
27,83295,1
28,89,1
28,273,1
28,378,1
28,463,1
28,691,1
28,706,1
28,1262,2
28,1367,1
28,1385,1
28,1528,1
28,1541,1
28,1751,2
28,4416,1
28,6980,1
28,19367,1
28,23728,2
29,504,1
29,1180,1
29,1358,1
29,1698,1
29,1949,1
29,2645,1
29,4365,1
29,4548,1
29,12531,2
29,37934,1
30,578,1
30,1366,1
30,2634,1
30,5470,1
30,18566,2
30,21972,1
30,32101,1
30,39601,1
31,1369,1
31,1515,1
31,1834,1
31,2320,1
31,4037,1
31,5634,1
31,7390,1
31,8467,1
31,10552,1
32,1884,1
32,3344,1
32,4837,2
32,6312,1
32,7888,2
33,111,1
33,316,1
33,608,1
33,929,1
33,1029,1
33,2102,1
33,10169,1
33,14380,2
33,54622,2
34,135,1
34,1100,1
34,1384,1
34,3323,2
34,4456,1
34,5789,2
34,5924,1
34,8639,1
34,9642,1
35,414,1
35,653,1
35,2266,1
35,2281,1
35,10493,1
35,16250,1
35,17412,1
36,261,5
36,299,1
36,336,1
36,530,1
36,1280,1
36,2085,1
36,2105,1
36,5012,2
36,5364,2
36,10160,2
36,12187,1
36,37262,2
36,45567,1
37,454,1
37,456,1
37,1088,1
37,1568,1
37,1576,1
37,1863,1
37,2330,1
37,3165,1
38,119,1
38,183,1
38,243,1
38,293,1
38,917,2
38,1271,1
38,4406,1
38,9653,1
38,18922,1
39,33,1
39,173,1
39,678,1
39,937,1
39,1021,1
39,1176,1
39,2001,1
39,2003,1
39,2396,2
39,4274,1
39,8160,1
39,57914,1
40,176,1
40,896,1
40,1141,2
40,1234,1
40,4339,1
40,6896,2
40,11251,1
40,15163,2
40,35331,4
41,69,1
41,2954,1
41,4288,1
41,4453,2
41,14239,1
42,258,1
42,325,1
42,620,1
42,735,1
42,4620,1
42,9112,1
42,10150,1
42,13607,1
42,14898,1
43,72,1
43,207,1
43,283,1
43,477,1
43,888,1
43,1254,1
43,1920,1
43,2702,1
43,3538,1
43,7213,3
43,7982,2
43,8477,1
43,15360,1
43,48028,6
44,349,1
44,689,1
44,1037,1
44,2627,1
44,2631,1
44,6005,2
44,11677,1
44,13234,1
45,32,1
45,638,1
45,7301,1
45,10844,1
45,14187,1
45,14665,1
46,74,1
46,1227,1
46,1283,1
46,1448,1
46,1568,1
46,1733,1
46,2751,1
46,3620,2
46,5197,1
47,94,1
47,144,2
47,664,1
47,760,1
47,1033,1
47,3201,1
47,6509,1
47,7626,2
47,7700,1
47,10215,1
48,174,2
48,1922,3
48,2262,2
48,6701,3
48,18438,1
48,53141,2
49,180,1
49,309,1
49,750,1
49,903,1
49,992,1
49,1822,1
49,2702,1
49,3215,2
49,3414,2
49,9078,1
49,13636,2
49,20852,2
49,26507,1
49,38758,1
50,14,1
50,356,1
50,555,1
50,1239,1
50,1514,1
50,2043,1
50,2193,1
50,3702,1
50,20904,1
50,34315,1
50,35005,1
50,36752,1
51,373,1
51,405,1
51,1157,1
51,1379,1
51,2139,1
51,2219,1
51,2488,1
51,3490,1
51,23757,1
51,60701,1
52,15,1
52,396,1
52,835,1
52,2413,1
52,4166,1
52,4572,2
52,5240,1
52,6034,1
52,30745,1
52,38807,1
52,60312,1
53,14,1
53,101,1
53,117,1
53,191,1
53,197,1
53,240,1
53,745,1
53,984,1
53,1944,1
53,1976,1
53,3674,1
53,3696,1
53,9165,1
