rows,cols,strengths
144,48987,2
144,107866,2
145,40,1
145,577,1
145,1131,1
145,1563,1
145,2010,1
145,4672,1
145,4895,1
145,69346,1
146,381,1
146,904,1
146,1019,1
146,1334,1
146,1681,1
146,4329,2
146,5168,1
146,5521,1
146,18798,1
146,19141,1
146,27170,4
147,2,1
147,142,1
147,189,1
147,633,1
147,1991,2
147,6845,1
147,11598,1
147,12680,1
147,30238,2
147,32327,1
147,38594,1
147,44699,1
147,46245,1
147,71997,5
148,216,1
148,1261,1
148,1379,1
148,1431,1
148,2174,1
148,2882,1
148,4581,1
148,20495,1
148,22622,1
148,26969,1
148,43993,2
149,199,1
149,295,1
149,806,1
149,1092,1
149,2757,1
149,2760,1
149,3689,1
149,4569,1
149,4872,1
149,5876,1
150,538,1
150,1049,1
150,1829,1
150,1971,1
150,2179,1
150,2366,1
150,2850,1
150,3723,1
150,4654,1
150,7201,1
150,7649,2
150,8173,1
150,10710,1
150,10984,1
150,23838,1
151,664,1
151,712,1
151,1943,1
151,2002,1
151,2148,1
151,3030,1
151,5376,1
151,5710,1
151,19249,1
151,29563,1
151,38220,1
151,64702,1
152,581,1
152,1215,1
152,2569,1
152,2651,1
152,3137,1
152,3860,1
152,4114,1
152,4922,1
152,7723,1
152,10777,1
152,13444,1
153,401,1
153,1258,1
153,2288,1
153,3965,2
153,5569,1
153,19904,1
154,770,1
154,866,1
154,1109,1
154,1452,1
154,1608,1
154,4188,1
154,6508,1
154,8058,1
154,11178,2
154,19525,1
154,22548,4
154,25683,2
154,61840,2
154,168340,1
155,210,1
155,238,1
155,309,1
155,445,1
155,988,1
155,1106,1
155,1218,1
155,1972,1
155,2274,1
155,2404,1
155,3247,1
155,3682,1
155,4116,2
155,6036,1
155,6741,1
155,8862,1
155,9323,1
155,9850,1
155,11150,3
155,15285,1
155,27579,1
156,23,1
156,449,1
156,656,1
156,717,1
156,1854,1
156,3685,1
156,5513,1
156,5892,1
156,6298,1
156,28147,1
156,57331,1
157,1805,1
157,3945,1
157,3955,1
157,5751,1
157,5812,1
157,11072,1
157,27057,1
157,28341,1
158,173,1
158,639,1
158,1516,1
158,1604,1
158,1667,1
158,2864,1
158,4961,1
158,25583,1
158,29029,1
158,58994,2
158,74365,1
158,80499,1
159,455,1
159,506,1
159,1454,1
159,1883,1
159,2070,1
159,3687,1
159,6509,1
159,9390,2
159,12106,1
159,14154,1
159,16155,1
159,45976,1
159,63959,2
159,87331,1
159,159805,1
160,762,1
160,1599,1
160,1646,1
160,2108,1
160,2755,2
160,4712,1
160,4830,1
160,6328,2
160,7807,2
160,7826,1
160,19575,1
160,21439,1
160,24961,3
160,47162,5
161,54,1
161,745,1
161,1259,1
161,2008,1
161,3045,1
161,5255,1
161,5748,1
161,6498,1
161,7066,1
161,37121,3
162,27,1
162,199,1
162,427,1
162,428,1
162,1241,1
162,2418,1
162,3451,1
162,5924,2
162,7531,1
162,18043,1
162,31063,3
162,108383,2
163,235,1
163,363,1
163,654,1
163,2341,1
163,3064,2
163,7181,1
163,9572,1
163,37178,2
163,60448,1
163,81389,1
164,40,1
164,387,1
164,1169,1
164,1190,1
164,1224,1
164,1621,1
164,4603,1
164,7209,1
164,9187,1
164,10579,1
164,12218,1
164,24324,1
165,329,1
165,1101,1
165,1117,1
165,1688,1
165,2389,1
165,2675,1
165,2836,1
165,3779,1
165,4362,1
165,7882,1
165,19218,1
165,42088,1
165,57987,2
165,138400,1
166,218,1
166,353,1
166,464,1
166,1188,1
166,2184,1
166,4718,1
166,5775,1
166,14654,1
166,29974,1
166,32548,1
166,42005,1
167,255,1
167,1891,1
167,1930,1
167,2138,1
167,2589,1
167,2934,1
167,2953,1
167,6024,1
167,34284,1
167,35183,2
167,57759,2
167,62524,1
167,63765,1
167,68617,2
167,120331,1
168,122,1
168,689,1
168,1136,1
168,2148,1
168,2642,1
168,4048,1
168,5036,1
168,5365,1
168,5513,1
168,6011,1
168,9853,1
168,10856,1
168,13301,1
168,23221,1
169,1165,1
169,1480,1
169,4271,1
169,5735,1
169,7737,1
169,8865,1
169,13303,2
169,18499,1
169,49868,1
169,121768,1
170,1698,1
170,2321,1
170,2768,1
170,2896,1
170,5902,1
170,8988,1
170,45349,1
170,49184,2
170,53392,2
171,112,1
171,125,1
171,490,1
171,1046,1
171,2227,1
171,4622,1
171,7975,1
171,15665,1
171,15842,1
171,48107,1
171,104717,1
172,344,1
172,651,1
172,1427,1
172,1895,1
172,2073,1
172,3414,1
172,4513,1
172,4691,2
172,5157,1
172,7925,1
172,12159,2
172,13733,2
172,17131,1
172,88431,1
173,605,1
173,1212,1
173,1280,1
173,1807,2
173,1954,1
173,2370,1
173,6527,1
173,6645,1
173,9528,1
173,14408,1
173,15145,1
173,27757,1
174,74,1
174,344,1
174,517,1
174,2309,1
174,4891,1
174,4909,1
174,7740,1
174,11626,1
174,20539,1
