seeking,r_new,r_old,tot_enc,tot_par
0.000000,0.197520,0.161312,136.000000,74.000000
0.000000,0.197157,0.305803,186.000000,73.000000
0.000000,0.197129,0.305964,181.000000,85.000000
0.000000,0.196890,0.279170,175.000000,73.000000
0.000000,0.196834,0.137090,119.000000,83.000000
0.000000,0.196502,0.138606,121.000000,66.000000
0.000000,0.196309,0.528817,256.000000,77.000000
0.000000,0.196243,0.175570,142.000000,82.000000
0.000000,0.196222,0.469244,214.000000,65.000000
0.000000,0.195981,0.066530,99.000000,70.000000
0.000000,0.195908,0.151425,144.000000,86.000000
0.000000,0.195192,0.196994,157.000000,87.000000
0.000000,0.195173,0.115654,123.000000,81.000000
0.000000,0.195002,0.115824,101.000000,65.000000
0.000000,0.194965,0.632407,293.000000,71.000000
0.000000,0.194943,0.117338,95.000000,53.000000
0.000000,0.194931,0.131198,128.000000,85.000000
0.000000,0.194866,0.076649,123.000000,94.000000
0.000000,0.194849,0.046474,89.000000,70.000000
0.000000,0.194716,0.173018,135.000000,78.000000
0.000000,0.194595,0.536564,266.000000,93.000000
0.000000,0.194499,0.130681,101.000000,68.000000
0.000000,0.194335,0.096489,85.000000,63.000000
0.000000,0.194286,0.131005,117.000000,67.000000
0.000000,0.193637,0.073880,102.000000,76.000000
0.000000,0.193635,0.063534,101.000000,78.000000
0.000000,0.193615,0.085726,110.000000,74.000000
0.000000,0.193335,0.154607,111.000000,67.000000
0.000000,0.193274,0.060613,105.000000,81.000000
0.000000,0.192941,0.185870,131.000000,73.000000
0.000000,0.192706,0.137812,110.000000,72.000000
0.000000,0.191950,0.107907,96.000000,63.000000
0.000000,0.191841,0.062487,80.000000,65.000000
0.000000,0.191819,0.175217,105.000000,57.000000
0.000000,0.191751,0.152615,108.000000,69.000000
0.000000,0.191532,0.100012,96.000000,64.000000
0.000000,0.191517,0.029077,71.000000,63.000000
0.000000,0.191344,0.227208,137.000000,71.000000
0.000000,0.191304,0.263790,159.000000,67.000000
0.000000,0.191283,0.138596,114.000000,69.000000
0.000000,0.191216,0.083734,85.000000,56.000000
0.000000,0.191181,0.204527,149.000000,78.000000
0.000000,0.191134,0.081823,84.000000,59.000000
0.000000,0.190975,0.040708,76.000000,62.000000
0.000000,0.190910,0.086444,102.000000,77.000000
0.000000,0.190897,0.181640,127.000000,77.000000
1.000000,0.190885,0.102936,98.000000,68.000000
0.000000,0.190879,0.265628,168.000000,68.000000
0.000000,0.190876,0.219722,152.000000,77.000000
0.000000,0.190763,0.127962,115.000000,69.000000
0.000000,0.190565,0.201660,129.000000,63.000000
0.000000,0.190091,0.103049,96.000000,68.000000
0.000000,0.190055,0.381782,206.000000,74.000000
0.000000,0.190000,0.100207,101.000000,66.000000
0.000000,0.189718,0.153898,136.000000,83.000000
0.000000,0.189633,0.254419,143.000000,53.000000
0.000000,0.189543,0.070116,95.000000,70.000000
0.000000,0.189414,0.265739,170.000000,79.000000
0.000000,0.189317,0.178465,152.000000,76.000000
0.000000,0.189164,0.152055,121.000000,70.000000
0.000000,0.189049,0.150582,99.000000,50.000000
0.000000,0.188819,0.196237,139.000000,80.000000
0.000000,0.188588,0.264252,194.000000,88.000000
0.000000,0.188519,0.130919,133.000000,87.000000
0.000000,0.188350,0.044346,94.000000,82.000000
0.000000,0.188035,0.063261,94.000000,73.000000
0.000000,0.187964,0.202082,143.000000,76.000000
0.000000,0.187882,0.057016,78.000000,61.000000
0.000000,0.187742,0.186466,130.000000,61.000000
0.000000,0.187705,0.050048,83.000000,63.000000
0.000000,0.187497,0.061569,83.000000,65.000000
0.000000,0.187468,0.159109,133.000000,79.000000
1.000000,0.187341,0.169210,124.000000,57.000000
0.000000,0.186948,0.045075,73.000000,63.000000
0.000000,0.186875,0.090319,91.000000,63.000000
0.000000,0.186706,0.080616,113.000000,77.000000
0.000000,0.186699,0.228848,143.000000,73.000000
0.000000,0.186652,1.112890,422.000000,70.000000
0.000000,0.186615,0.169225,111.000000,63.000000
0.000000,0.186575,0.258889,165.000000,81.000000
0.000000,0.186507,0.212588,129.000000,70.000000
0.000000,0.186472,0.033809,65.000000,52.000000
0.000000,0.186345,0.138585,113.000000,75.000000
0.000000,0.186306,0.103628,83.000000,49.000000
0.000000,0.186114,0.536065,256.000000,65.000000
0.000000,0.186104,0.127597,112.000000,74.000000
0.000000,0.186091,0.019359,78.000000,67.000000
0.000000,0.186000,0.028571,76.000000,72.000000
0.000000,0.185866,0.566134,269.000000,65.000000
0.000000,0.185832,0.089324,112.000000,87.000000
0.000000,0.185709,0.244349,136.000000,58.000000
0.000000,0.185572,0.252504,139.000000,64.000000
0.000000,0.185347,0.105361,99.000000,64.000000
0.000000,0.185165,0.133792,100.000000,63.000000
0.000000,0.184889,0.265429,161.000000,71.000000
0.000000,0.184847,0.089174,102.000000,67.000000
0.000000,0.184625,0.270944,165.000000,70.000000
0.000000,0.184420,0.065008,85.000000,60.000000
0.000000,0.184318,0.648549,300.000000,68.000000
0.000000,0.184249,0.103106,95.000000,66.000000
0.000000,0.183994,0.292557,159.000000,74.000000
0.000000,0.183951,0.003361,78.000000,77.000000
0.000000,0.183892,0.225778,142.000000,64.000000
0.000000,0.183874,0.019034,79.000000,75.000000
1.000000,0.183646,0.080869,87.000000,66.000000
0.000000,0.183551,0.257527,167.000000,71.000000
0.000000,0.183428,0.585592,271.000000,68.000000
0.000000,0.183387,0.336495,198.000000,69.000000
0.000000,0.183374,0.084114,89.000000,65.000000
0.000000,0.183165,0.455248,226.000000,67.000000
0.000000,0.183145,0.292638,179.000000,80.000000
0.000000,0.183114,0.278183,188.000000,91.000000
0.000000,0.182853,0.283604,175.000000,77.000000
0.000000,0.182804,0.126210,109.000000,73.000000
0.000000,0.182663,0.152287,91.000000,51.000000
0.000000,0.182607,0.364167,198.000000,71.000000
0.000000,0.182551,0.484012,237.000000,77.000000
0.000000,0.182471,0.355844,177.000000,60.000000
0.000000,0.182222,0.208596,150.000000,79.000000
0.000000,0.181840,0.042383,80.000000,64.000000
0.000000,0.181838,0.060525,75.000000,63.000000
0.000000,0.181505,0.114372,104.000000,61.000000
0.000000,0.181486,0.182302,120.000000,61.000000
0.000000,0.181465,0.206056,153.000000,89.000000
0.000000,0.181400,0.081677,93.000000,67.000000
0.000000,0.181338,0.177260,139.000000,74.000000
0.000000,0.181335,0.056320,88.000000,68.000000
1.000000,0.181328,0.468935,231.000000,68.000000
0.000000,0.180700,0.243768,167.000000,76.000000
0.000000,0.180627,0.329116,177.000000,65.000000
0.000000,0.180278,0.670631,330.000000,80.000000
0.000000,0.180191,0.293461,174.000000,75.000000
0.000000,0.180089,0.259132,158.000000,78.000000
0.000000,0.180075,0.214525,147.000000,75.000000
0.000000,0.179989,0.206314,152.000000,80.000000
0.000000,0.179923,0.106473,98.000000,68.000000
0.000000,0.179883,0.249247,167.000000,79.000000
0.000000,0.179653,0.283568,179.000000,83.000000
0.000000,0.179107,0.131337,101.000000,56.000000
0.000000,0.179065,0.718190,322.000000,65.000000
0.000000,0.178923,0.120624,119.000000,84.000000
0.000000,0.178703,0.336208,194.000000,74.000000
0.000000,0.178568,0.106688,99.000000,56.000000
0.000000,0.178546,0.226462,151.000000,73.000000
0.000000,0.178529,0.140868,113.000000,66.000000
0.000000,0.178376,0.227487,143.000000,64.000000
0.000000,0.178346,0.066971,91.000000,69.000000
0.000000,0.178203,0.417771,186.000000,52.000000
0.000000,0.178162,0.506010,242.000000,77.000000
0.000000,0.178118,0.177225,126.000000,69.000000
0.000000,0.178094,0.311696,178.000000,80.000000
0.000000,0.178025,0.056741,85.000000,66.000000
0.000000,0.178018,0.170750,134.000000,80.000000
0.000000,0.177958,0.102602,96.000000,59.000000
0.000000,0.177852,0.108222,116.000000,73.000000
0.000000,0.177747,0.172994,131.000000,70.000000
0.000000,0.177738,0.324051,182.000000,74.000000
0.000000,0.177732,0.234529,140.000000,63.000000
0.000000,0.177624,0.094064,78.000000,51.000000
0.000000,0.177550,0.317531,181.000000,63.000000
0.000000,0.177411,0.139392,127.000000,76.000000
0.000000,0.177390,0.191845,121.000000,64.000000
0.000000,0.177257,0.410672,250.000000,85.000000
0.000000,0.177240,0.327465,187.000000,70.000000
0.000000,0.177193,0.029368,77.000000,69.000000
0.000000,0.177177,0.166230,116.000000,67.000000
0.000000,0.177108,0.378336,220.000000,84.000000
0.000000,0.177029,0.155419,115.000000,67.000000
1.000000,0.176939,0.064236,93.000000,69.000000
0.000000,0.176875,0.021996,61.000000,60.000000
0.000000,0.176532,0.250347,163.000000,72.000000
0.000000,0.176520,0.072766,109.000000,72.000000
0.000000,0.176498,0.121631,114.000000,76.000000
0.000000,0.176156,0.114062,101.000000,61.000000
0.000000,0.175934,0.258308,157.000000,78.000000
0.000000,0.175919,0.067032,96.000000,76.000000
0.000000,0.175844,0.117249,104.000000,73.000000
0.000000,0.175832,0.060978,85.000000,64.000000
0.000000,0.175813,0.153224,99.000000,58.000000
0.000000,0.175771,0.318382,169.000000,61.000000
0.000000,0.175401,0.205425,116.000000,56.000000
0.000000,0.175251,0.653751,298.000000,71.000000
0.000000,0.175103,0.220785,123.000000,64.000000
0.000000,0.174984,0.166457,117.000000,64.000000
0.000000,0.174969,0.074108,95.000000,75.000000
0.000000,0.174964,0.131736,100.000000,63.000000
0.000000,0.174831,0.080424,111.000000,79.000000
0.000000,0.174749,0.292970,181.000000,76.000000
0.000000,0.174730,0.010409,59.000000,57.000000
0.000000,0.174586,0.175531,119.000000,63.000000
0.000000,0.174567,0.216205,125.000000,63.000000
0.000000,0.174485,0.060926,80.000000,64.000000
0.000000,0.174408,0.289741,152.000000,62.000000
0.000000,0.174230,0.085632,83.000000,62.000000
0.000000,0.174012,0.187591,131.000000,70.000000
0.000000,0.173990,0.178409,124.000000,69.000000
0.000000,0.173847,0.186199,123.000000,55.000000
0.000000,0.173677,0.107993,96.000000,58.000000
0.000000,0.173612,0.157575,128.000000,65.000000
0.000000,0.173529,0.060152,90.000000,70.000000
0.000000,0.173508,0.068032,84.000000,60.000000
0.000000,0.173413,0.404932,198.000000,58.000000
0.000000,0.173347,0.395517,205.000000,80.000000
0.000000,0.173345,0.057778,81.000000,60.000000
0.000000,0.173297,0.039413,80.000000,64.000000
0.000000,0.173261,0.034939,81.000000,72.000000
0.000000,0.173173,0.148521,116.000000,69.000000
0.000000,0.172917,0.244522,151.000000,65.000000
0.000000,0.172886,0.180819,102.000000,52.000000
0.000000,0.172502,0.325306,154.000000,55.000000
0.000000,0.172462,0.136622,127.000000,78.000000
0.000000,0.172448,0.494915,259.000000,71.000000
0.000000,0.172404,0.390947,208.000000,75.000000
0.000000,0.172298,0.083731,89.000000,68.000000
0.000000,0.172293,0.117252,92.000000,56.000000
0.000000,0.172201,0.180783,136.000000,59.000000
0.000000,0.172154,0.468581,230.000000,65.000000
0.000000,0.172040,0.142071,128.000000,78.000000
0.000000,0.171911,0.280467,164.000000,64.000000
1.000000,0.171899,0.234629,145.000000,57.000000
0.000000,0.171671,0.282331,184.000000,85.000000
0.000000,0.171559,0.394595,174.000000,62.000000
0.000000,0.171487,0.186487,124.000000,67.000000
0.000000,0.171456,0.136174,110.000000,63.000000
1.000000,0.171279,0.321519,175.000000,61.000000
0.000000,0.171234,0.331252,179.000000,67.000000
0.000000,0.171197,0.028342,71.000000,64.000000
0.000000,0.170756,0.079720,86.000000,61.000000
0.000000,0.170630,0.175919,120.000000,56.000000
1.000000,0.170590,0.079463,99.000000,70.000000
1.000000,0.170419,0.442059,210.000000,64.000000
0.000000,0.170319,0.186503,135.000000,77.000000
0.000000,0.170245,0.053934,79.000000,62.000000
0.000000,0.170242,0.267882,136.000000,44.000000
0.000000,0.170100,0.324423,171.000000,67.000000
0.000000,0.170072,0.276753,168.000000,77.000000
0.000000,0.169972,0.349062,179.000000,70.000000
0.000000,0.169957,0.178147,116.000000,54.000000
0.000000,0.169857,0.167619,122.000000,61.000000
0.000000,0.169765,0.162251,107.000000,62.000000
0.000000,0.169739,0.220550,138.000000,67.000000
0.000000,0.169679,0.154391,130.000000,76.000000
0.000000,0.169242,0.065816,79.000000,61.000000
0.000000,0.169213,0.537019,255.000000,66.000000
0.000000,0.169002,0.180797,131.000000,64.000000
0.000000,0.168987,0.080725,82.000000,65.000000
1.000000,0.168936,0.220050,138.000000,59.000000
0.000000,0.168820,0.198151,130.000000,72.000000
0.000000,0.168816,0.405524,202.000000,66.000000
0.000000,0.168588,0.066904,82.000000,63.000000
0.000000,0.168578,0.038830,81.000000,67.000000
0.000000,0.168555,0.162961,128.000000,76.000000
0.000000,0.168484,0.107535,113.000000,66.000000
0.000000,0.168444,0.078257,77.000000,56.000000
0.000000,0.168351,0.012831,60.000000,54.000000
0.000000,0.168286,0.296497,183.000000,72.000000
0.000000,0.168242,0.250134,162.000000,76.000000
0.000000,0.168218,0.038508,60.000000,50.000000
0.000000,0.168133,0.251142,128.000000,54.000000
0.000000,0.168132,0.020639,64.000000,59.000000
0.000000,0.168119,0.253541,133.000000,52.000000
0.000000,0.168109,0.141046,101.000000,57.000000
0.000000,0.168098,0.154744,129.000000,69.000000
0.000000,0.167997,0.120085,104.000000,65.000000
0.000000,0.167993,0.112433,106.000000,58.000000
0.000000,0.167867,0.343216,200.000000,63.000000
0.000000,0.167769,0.051108,73.000000,56.000000
0.000000,0.167344,0.099253,105.000000,64.000000
0.000000,0.167274,0.149792,96.000000,60.000000
0.000000,0.166940,0.235930,147.000000,68.000000
0.000000,0.166819,0.145352,103.000000,57.000000
0.000000,0.166456,0.063589,97.000000,70.000000
0.000000,0.166321,0.324797,190.000000,65.000000
0.000000,0.166253,0.193866,130.000000,64.000000
0.000000,0.166182,0.169549,120.000000,68.000000
0.000000,0.166177,0.163557,122.000000,60.000000
0.000000,0.165749,0.184486,127.000000,65.000000
0.000000,0.165733,0.114242,105.000000,65.000000
0.000000,0.165692,0.137253,110.000000,62.000000
0.000000,0.165653,0.492251,240.000000,79.000000
0.000000,0.165546,0.278457,172.000000,70.000000
0.000000,0.165496,0.133937,101.000000,62.000000
0.000000,0.165336,0.085164,97.000000,63.000000
0.000000,0.165329,0.053811,80.000000,62.000000
0.000000,0.165313,0.124685,108.000000,67.000000
0.000000,0.165303,0.291062,153.000000,63.000000
0.000000,0.165214,0.082161,92.000000,65.000000
0.000000,0.165015,0.315647,165.000000,59.000000
0.000000,0.164937,0.342989,185.000000,70.000000
0.000000,0.164813,0.345712,160.000000,59.000000
0.000000,0.164781,0.041021,76.000000,62.000000
0.000000,0.164775,0.263434,166.000000,68.000000
0.000000,0.164748,0.183562,127.000000,60.000000
0.000000,0.164746,0.078736,93.000000,63.000000
0.000000,0.164593,0.235191,132.000000,60.000000
0.000000,0.164587,0.307365,168.000000,65.000000
0.000000,0.164538,0.196693,118.000000,53.000000
0.000000,0.164476,0.157731,129.000000,64.000000
0.000000,0.164473,0.377865,179.000000,63.000000
0.000000,0.164451,0.280656,149.000000,57.000000
0.000000,0.164403,0.138491,115.000000,60.000000
0.000000,0.164263,0.174653,119.000000,64.000000
0.000000,0.164256,0.255493,147.000000,60.000000
0.000000,0.164225,0.234619,140.000000,64.000000
0.000000,0.164169,0.100625,92.000000,64.000000
0.000000,0.164111,0.407319,183.000000,56.000000
0.000000,0.164070,0.509924,229.000000,54.000000
0.000000,0.163961,0.183632,126.000000,64.000000
1.000000,0.163894,0.342892,144.000000,50.000000
0.000000,0.163889,0.130565,107.000000,65.000000
0.000000,0.163838,0.017695,64.000000,59.000000
0.000000,0.163802,0.236756,155.000000,67.000000
0.000000,0.163768,0.313693,158.000000,54.000000
0.000000,0.163767,0.334589,163.000000,59.000000
0.000000,0.163635,0.256989,166.000000,75.000000
0.000000,0.163542,0.216884,134.000000,63.000000
0.000000,0.163461,0.215639,147.000000,68.000000
0.000000,0.163424,0.148701,106.000000,54.000000
0.000000,0.163013,0.219228,150.000000,76.000000
1.000000,0.162987,0.265529,133.000000,59.000000
0.000000,0.162885,0.105306,114.000000,69.000000
1.000000,0.162868,0.113495,90.000000,51.000000
0.000000,0.162781,0.137039,108.000000,68.000000
0.000000,0.162757,0.111239,88.000000,54.000000
0.000000,0.162638,0.345253,188.000000,63.000000
0.000000,0.162577,0.052805,70.000000,50.000000
0.000000,0.162531,0.219003,126.000000,53.000000
0.000000,0.162499,0.172943,131.000000,77.000000
0.000000,0.162494,0.069700,81.000000,57.000000
0.000000,0.162490,0.320908,161.000000,56.000000
0.000000,0.162272,0.336054,178.000000,59.000000
0.000000,0.162208,0.014731,52.000000,51.000000
0.000000,0.162188,0.153286,109.000000,62.000000
0.000000,0.162058,0.080679,96.000000,68.000000
0.000000,0.162008,0.095987,71.000000,43.000000
0.000000,0.161764,0.230119,160.000000,69.000000
0.000000,0.161705,0.106306,100.000000,69.000000
0.000000,0.161556,0.171403,113.000000,53.000000
0.000000,0.161545,0.055272,80.000000,67.000000
0.000000,0.161428,0.095994,92.000000,59.000000
0.000000,0.161345,0.213774,122.000000,55.000000
0.000000,0.161329,0.039901,75.000000,60.000000
0.000000,0.161263,0.145699,110.000000,66.000000
1.000000,0.161122,0.120537,98.000000,58.000000
0.000000,0.161022,0.099217,81.000000,50.000000
0.000000,0.161005,0.072158,75.000000,58.000000
0.000000,0.160994,0.126009,127.000000,73.000000
0.000000,0.160962,0.094262,90.000000,57.000000
0.000000,0.160940,0.184141,116.000000,54.000000
1.000000,0.160798,0.090992,92.000000,59.000000
0.000000,0.160753,0.142525,118.000000,75.000000
0.000000,0.160613,0.016790,71.000000,65.000000
0.000000,0.160595,0.304560,177.000000,62.000000
0.000000,0.160575,0.266388,149.000000,61.000000
0.000000,0.160472,0.310096,153.000000,56.000000
0.000000,0.160447,0.143909,98.000000,55.000000
0.000000,0.160378,0.274737,156.000000,59.000000
0.000000,0.160016,0.117098,82.000000,47.000000
0.000000,0.159933,0.041119,84.000000,70.000000
0.000000,0.159857,0.211065,137.000000,62.000000
0.000000,0.159833,0.198660,104.000000,48.000000
0.000000,0.159789,0.239759,140.000000,57.000000
0.000000,0.159703,0.290955,167.000000,73.000000
1.000000,0.159690,0.188617,115.000000,58.000000
0.000000,0.159575,0.035068,78.000000,61.000000
0.000000,0.159533,0.261699,169.000000,65.000000
0.000000,0.159519,0.560143,268.000000,61.000000
0.000000,0.159433,0.054086,91.000000,63.000000
0.000000,0.159385,0.185439,134.000000,59.000000
0.000000,0.159296,0.364945,216.000000,80.000000
0.000000,0.159247,0.146077,115.000000,61.000000
0.000000,0.159233,0.219895,146.000000,68.000000
0.000000,0.159215,0.260610,156.000000,71.000000
0.000000,0.159098,0.353854,153.000000,52.000000
0.000000,0.159065,0.189204,123.000000,66.000000
0.000000,0.158963,0.122567,106.000000,58.000000
0.000000,0.158917,0.161173,107.000000,56.000000
0.000000,0.158914,0.300228,173.000000,75.000000
0.000000,0.158871,0.122235,110.000000,70.000000
0.000000,0.158770,0.076169,92.000000,65.000000
0.000000,0.158650,0.212778,125.000000,58.000000
0.000000,0.158598,0.152512,108.000000,65.000000
0.000000,0.158596,0.131424,110.000000,64.000000
0.000000,0.158570,0.066804,74.000000,57.000000
0.000000,0.158507,0.144147,100.000000,56.000000
0.000000,0.158464,0.298451,165.000000,58.000000
0.000000,0.158460,0.233117,116.000000,46.000000
0.000000,0.158368,0.450383,234.000000,69.000000
0.000000,0.158360,0.049147,69.000000,55.000000
0.000000,0.158172,0.187204,117.000000,63.000000
0.000000,0.158138,0.241544,129.000000,42.000000
0.000000,0.158067,0.222985,127.000000,59.000000
0.000000,0.158039,0.262645,158.000000,66.000000
0.000000,0.158011,0.276429,158.000000,61.000000
0.000000,0.158000,0.210619,135.000000,63.000000
0.000000,0.157970,0.085415,78.000000,55.000000
0.000000,0.157968,0.121008,90.000000,50.000000
0.000000,0.157854,0.603894,260.000000,65.000000
0.000000,0.157820,0.148905,110.000000,68.000000
0.000000,0.157757,0.077106,73.000000,55.000000
0.000000,0.157659,0.309875,148.000000,64.000000
0.000000,0.157589,0.092503,103.000000,69.000000
0.000000,0.157523,0.297834,169.000000,56.000000
0.000000,0.157494,0.153971,104.000000,55.000000
0.000000,0.157352,0.309409,177.000000,66.000000
0.000000,0.157263,0.315516,174.000000,57.000000
0.000000,0.157218,0.158814,99.000000,55.000000
0.000000,0.156870,0.122146,83.000000,44.000000
0.000000,0.156683,0.258822,142.000000,53.000000
0.000000,0.156648,0.239006,115.000000,47.000000
0.000000,0.156622,0.212949,129.000000,57.000000
0.000000,0.156558,0.337186,152.000000,56.000000
0.000000,0.156530,0.318867,152.000000,54.000000
0.000000,0.156407,0.708602,312.000000,63.000000
0.000000,0.156193,0.028946,61.000000,54.000000
0.000000,0.156169,0.085726,72.000000,54.000000
0.000000,0.156093,0.250502,144.000000,61.000000
1.000000,0.156092,0.160883,96.000000,48.000000
0.000000,0.155896,0.031359,73.000000,57.000000
0.000000,0.155862,0.307678,166.000000,63.000000
0.000000,0.155609,0.108485,105.000000,67.000000
0.000000,0.155466,0.291277,137.000000,51.000000
0.000000,0.155451,0.193042,124.000000,56.000000
0.000000,0.155271,0.242737,134.000000,66.000000
0.000000,0.155085,0.129695,90.000000,48.000000
0.000000,0.155081,0.183030,114.000000,61.000000
0.000000,0.155001,0.284760,144.000000,57.000000
0.000000,0.154866,0.272957,136.000000,45.000000
0.000000,0.154855,0.442826,223.000000,59.000000
0.000000,0.154837,0.189916,107.000000,46.000000
0.000000,0.154824,0.036590,54.000000,42.000000
0.000000,0.154762,0.361626,160.000000,57.000000
0.000000,0.154592,0.202785,114.000000,53.000000
0.000000,0.154502,0.150228,121.000000,59.000000
0.000000,0.154496,0.222851,134.000000,59.000000
0.000000,0.154457,0.278291,174.000000,65.000000
0.000000,0.154367,0.378391,192.000000,65.000000
0.000000,0.154365,0.050225,74.000000,59.000000
0.000000,0.154335,0.234478,138.000000,48.000000
0.000000,0.154302,0.223790,122.000000,54.000000
0.000000,0.154108,0.076306,85.000000,65.000000
0.000000,0.154083,0.097078,107.000000,66.000000
0.000000,0.153968,0.354430,165.000000,50.000000
0.000000,0.153848,0.214965,129.000000,52.000000
1.000000,0.153825,0.090071,74.000000,41.000000
0.000000,0.153805,0.050868,75.000000,60.000000
0.000000,0.153787,0.081892,96.000000,65.000000
0.000000,0.153708,0.342682,173.000000,57.000000
0.000000,0.153683,0.116396,93.000000,62.000000
0.000000,0.153672,0.039395,57.000000,49.000000
0.000000,0.153615,0.077328,81.000000,54.000000
0.000000,0.153560,0.154875,99.000000,53.000000
0.000000,0.153509,0.601558,247.000000,61.000000
0.000000,0.153466,0.261180,128.000000,49.000000
0.000000,0.153384,0.074386,92.000000,59.000000
0.000000,0.153330,0.024993,70.000000,59.000000
0.000000,0.153290,0.063185,82.000000,60.000000
1.000000,0.153230,0.273898,154.000000,68.000000
0.000000,0.153179,0.214839,121.000000,68.000000
0.000000,0.153095,0.163979,111.000000,56.000000
0.000000,0.152902,0.058756,87.000000,61.000000
0.000000,0.152582,0.035372,65.000000,56.000000
0.000000,0.152564,0.217249,123.000000,52.000000
0.000000,0.152509,0.323065,165.000000,58.000000
0.000000,0.152491,0.190870,118.000000,57.000000
0.000000,0.152369,0.114352,97.000000,54.000000
0.000000,0.152312,0.031721,66.000000,55.000000
0.000000,0.152257,0.145498,99.000000,55.000000
0.000000,0.152216,0.066844,62.000000,46.000000
1.000000,0.152140,0.123640,94.000000,53.000000
0.000000,0.152140,0.031939,73.000000,62.000000
0.000000,0.152117,0.321015,179.000000,58.000000
0.000000,0.152106,0.215798,126.000000,54.000000
0.000000,0.152016,0.216966,108.000000,47.000000
0.000000,0.151959,0.102093,94.000000,66.000000
0.000000,0.151950,0.275584,153.000000,43.000000
0.000000,0.151924,0.058836,78.000000,58.000000
0.000000,0.151855,0.071290,83.000000,58.000000
0.000000,0.151462,0.417028,215.000000,70.000000
0.000000,0.151434,0.085459,74.000000,38.000000
0.000000,0.151427,0.045394,62.000000,45.000000
0.000000,0.151398,0.241520,122.000000,43.000000
0.000000,0.151398,0.448137,228.000000,77.000000
0.000000,0.151340,0.263145,134.000000,55.000000
0.000000,0.151135,0.271667,136.000000,52.000000
