rows,cols,strengths
64,502,1
64,526,1
64,1301,1
64,1537,1
64,2811,1
64,3942,1
64,7805,1
64,13792,2
65,115,1
65,231,2
65,411,1
65,492,1
65,697,1
65,734,1
65,1278,1
65,1317,1
65,3149,1
65,7391,1
65,12259,1
65,23240,1
66,80,1
66,289,1
66,334,1
66,517,1
66,873,1
66,1117,1
66,1406,1
66,1739,1
66,3097,1
66,3437,1
66,8238,1
66,15473,1
66,21429,1
67,159,1
67,272,1
67,336,1
67,354,1
67,767,1
67,1753,1
67,3251,1
67,5811,1
68,42,1
68,222,1
68,456,1
68,472,1
68,517,1
68,704,1
68,1392,1
68,1496,1
68,2539,1
68,5208,1
68,6114,1
68,9989,1
68,33715,1
68,41671,1
69,113,1
69,372,1
69,474,1
69,600,1
69,962,1
69,1173,1
69,1185,1
69,1238,1
69,1392,1
69,1967,1
69,2466,1
69,3010,1
69,3094,1
69,3411,1
69,4201,1
69,5127,1
69,15264,1
69,16007,1
69,27857,2
69,33166,1
70,319,1
70,321,1
70,340,1
70,388,1
70,839,1
70,884,1
70,1083,1
70,1084,1
70,1593,1
70,4500,1
70,10582,1
70,16706,1
71,353,1
71,371,1
71,410,1
71,432,1
71,437,1
71,544,1
71,874,1
71,1100,1
71,1343,1
71,1506,1
71,1649,1
71,1916,1
71,2196,1
71,2904,1
71,3415,1
71,3779,2
71,3802,1
71,6201,1
72,63,1
72,102,1
72,248,1
72,412,1
72,887,1
72,938,1
72,1270,1
72,1301,1
72,1661,1
72,1755,1
72,1816,1
72,1902,1
72,10845,1
72,11846,1
73,229,1
73,230,1
73,329,1
73,526,1
73,605,1
73,1607,1
73,4087,2
73,9889,1
73,12281,1
73,35746,1
74,27,1
74,151,1
74,201,1
74,336,1
74,590,1
74,661,1
74,1136,1
74,1368,1
74,1382,1
74,1457,1
74,1845,1
74,2244,2
74,2711,1
74,7403,2
74,8692,1
74,9715,2
74,21303,2
74,29617,1
74,33094,2
74,42988,1
74,58148,5
75,3,1
75,49,1
75,104,1
75,361,1
75,398,1
75,1096,1
75,1300,1
75,1462,1
75,1655,1
75,2613,1
75,8791,1
76,5,1
76,537,1
76,828,1
76,943,1
76,1459,1
76,2404,1
76,3387,2
76,12849,1
76,20310,1
77,181,1
77,246,1
77,308,1
77,374,1
77,489,1
77,586,1
77,896,1
77,1113,1
77,1433,2
77,1740,1
77,1903,2
77,2182,1
77,4056,1
77,5549,2
77,6021,1
77,10896,1
77,11133,1
77,21821,2
78,28,1
78,65,1
78,113,1
78,557,1
78,572,1
78,911,1
78,1823,1
78,2078,1
78,2549,1
78,4195,1
78,4408,1
78,8523,1
78,15848,1
78,60257,2
79,1141,1
79,1293,1
79,2916,1
79,3185,1
79,3607,1
79,4190,1
79,11063,1
79,17060,1
79,27574,1
80,210,1
80,967,1
80,1122,1
80,1301,1
80,1512,1
80,13104,1
80,13696,1
80,63571,2
81,1335,1
81,1697,1
81,3036,1
81,16019,2
81,24457,3
82,160,1
82,161,2
82,462,1
82,940,1
82,957,1
82,1237,1
82,1272,1
82,1286,1
82,1294,1
82,1412,1
82,2395,1
82,2665,1
82,3517,1
82,4332,1
82,6569,1
82,8849,1
82,9445,1
82,17800,2
82,19300,3
82,24608,1
82,53129,2
83,276,1
83,488,1
83,889,1
83,2770,1
83,2894,1
83,12493,4
84,468,1
84,1099,1
84,1573,1
84,1817,1
84,3190,1
84,3248,3
84,4023,1
84,4091,2
84,5793,1
84,8220,1
84,47056,2
84,49927,2
85,493,1
85,980,1
85,1912,1
85,3640,1
86,188,1
86,695,1
86,885,1
86,1235,1
86,1310,1
86,1434,1
86,1556,1
86,1686,1
86,2408,1
86,2468,1
86,3714,2
86,5625,1
86,6072,1
86,13019,1
86,25097,1
87,359,1
87,679,1
87,716,1
87,870,1
87,2664,1
87,6494,1
87,33573,2
87,33695,3
88,795,1
88,1110,1
88,1809,1
88,1924,1
88,2780,1
88,3249,1
88,5300,1
88,9874,2
88,32275,1
88,62380,1
89,267,1
89,320,1
89,442,1
89,626,1
89,1002,1
89,1223,1
89,1603,1
89,4482,1
89,6364,1
89,8092,1
89,8177,1
89,14493,1
89,15521,1
89,32413,1
90,65,1
90,148,1
90,230,1
90,257,1
90,954,1
90,1220,1
90,2317,1
90,2928,1
90,3297,1
90,5843,1
90,11055,3
90,14735,1
90,22475,1
91,50,1
91,129,1
91,172,1
91,321,1
91,545,1
91,750,1
91,849,1
91,1682,1
91,1941,1
91,1954,1
91,3368,1
91,3485,1
91,3720,1
91,3727,1
91,8023,1
91,31364,1
91,43060,3
91,72053,2
92,118,1
92,165,1
92,194,1
92,298,1
92,440,1
92,450,1
92,697,2
92,831,1
92,1097,1
92,1132,1
92,1560,1
92,1776,2
92,3342,1
92,6568,1
92,7580,3
92,8749,1
92,10680,1
92,25800,1
92,69818,1
92,70304,2
93,434,1
93,673,1
93,1132,1
93,4667,1
93,12603,2
93,16869,1
93,83016,2
93,83156,1
94,195,1
94,866,1
94,883,1
94,1136,1
94,3601,1
94,19649,1
94,32999,1
95,115,1
95,539,1
95,906,1
95,1153,1
95,1975,1
95,2997,1
95,3731,1
95,4676,1
95,4991,1
95,5398,1
95,10210,1
96,31,1
96,68,1
96,162,1
96,211,1
96,327,1
96,913,1
96,1002,1
96,1032,1
96,1265,1
96,1282,1
96,1335,1
96,2298,2
96,2514,1
96,5482,2
96,5886,1
96,38060,2
96,49068,1
97,110,1
97,308,1
97,684,1
97,1652,1
97,2458,1
97,2710,1
97,4240,1
97,5105,1
97,5161,1
97,10772,1
97,24145,3
97,31961,2
98,42,1
98,111,1
98,167,1
98,285,1
98,640,1
98,749,1
98,769,1
98,1071,1
98,1382,1
98,1633,1
98,2652,2
98,9346,1
98,13666,1
99,78,1
99,265,1
99,611,1
99,725,1
99,2378,1
99,2885,1
99,5018,1
99,8721,4
99,22793,1
100,75,1
100,118,1
100,125,1
100,133,1
100,136,1
100,271,1
100,273,1
100,391,1
100,468,1
100,489,1
100,585,1
100,617,1
100,773,1
100,1444,1
100,2092,1
100,5329,1
100,5614,1
100,6116,1
100,17007,1
100,27468,2
101,26,1
101,47,1
101,131,1
101,248,1
101,315,1
101,375,1
101,1117,2
101,1177,1
101,1331,1
101,2423,1
101,3426,1
101,5058,1
101,5846,1
101,9434,1
101,38502,1
102,198,1
102,698,1
102,714,1
102,724,1
102,1048,1
102,1194,1
102,1549,1
102,3339,1
103,174,1
103,370,1
103,564,1
103,770,1
103,972,1
103,1244,1
103,1408,1
103,1527,2
103,2357,1
103,3515,2
103,3942,1
103,7827,1
103,57422,2
104,19,2
104,172,1
104,199,1
104,466,1
104,497,1
104,516,1
104,1109,1
104,1548,1
104,2627,1
104,3396,1
104,3472,1
104,4481,1
104,5585,1
104,7023,1
104,14502,5
104,15133,1
104,15328,1
104,25359,2
104,33089,3
104,45975,1
105,56,1
105,67,1
105,180,1
105,209,1
105,266,1
105,527,1
105,846,1
105,1572,1
105,1889,1
105,3143,1
105,3273,1
105,3369,1
105,4288,3
105,5942,2
105,9054,1
105,58620,1
106,50,1
106,557,1
106,809,1
106,1341,1
106,1762,1
106,1812,1
106,7230,1
106,8095,1
107,119,1
107,312,1
107,387,1
107,674,1
107,1333,1
107,3229,1
107,7662,1
107,17226,1
108,89,1
108,219,1
108,244,1
108,526,1
108,884,1
108,1225,1
108,1351,1
108,1402,1
108,1444,1
108,2046,1
108,4178,1
109,50,1
109,76,1
109,240,1
109,431,1
109,1391,1
109,1763,1
109,3110,1
109,5450,1
109,8926,1
109,19118,1
110,323,1
110,411,1
110,748,1
110,1013,1
110,2156,1
110,3436,1
110,5326,1
110,23057,1
110,32727,1
111,251,1
111,470,1
111,1235,1
111,1368,1
111,1533,1
111,3562,1
111,3914,1
111,8738,1
111,10795,1
112,127,1
112,249,1
112,839,1
112,895,1
112,1025,1
112,1264,1
112,1349,1
112,2103,1
112,2407,1
112,2612,1
112,22369,1
112,22523,1
113,363,1
113,1044,1
113,2050,1
113,2386,1
113,2870,1
113,3475,1
113,4438,1
113,15315,1
114,938,1
114,1523,1
114,1591,1
114,2705,1
114,4456,1
114,9532,1
114,9536,2
114,20012,2
114,29286,1
114,54354,1
115,142,1
115,209,1
115,606,1
115,954,2
115,1089,1
115,1423,1
115,1867,1
115,3112,1
115,3546,1
115,10068,3
115,10295,1
115,21782,1
115,26403,1
115,29383,3
116,65,1
116,1218,1
116,3418,1
116,11650,1
117,26,1
117,817,1
117,1122,1
117,1964,1
117,2771,1
117,8044,1
117,9315,1
117,11096,1
117,62779,1
118,77,1
118,103,1
118,328,1
118,436,1
118,563,1
118,836,1
118,871,1
118,915,1
118,940,2
118,1032,1
118,1213,1
118,1516,1
118,1657,1
118,1885,1
118,2335,1
118,3042,2
118,3542,1
118,4740,1
118,5243,1
118,6387,2
118,17688,2
118,72144,1
119,308,1
119,520,1
119,622,1
119,699,1
119,999,1
119,1024,1
119,1890,1
119,4468,1
119,9960,1
119,11330,1
119,50150,1
120,61,1
120,92,1
120,304,1
120,372,1
120,678,1
120,692,1
120,701,1
120,793,1
120,1400,2
120,1629,1
120,1982,1
120,2971,1
120,4074,1
120,13183,1
120,42437,1
121,172,1
121,325,1
121,716,1
121,964,1
121,1156,1
121,1516,1
121,2399,1
121,4680,1
121,25320,1
122,108,1
122,165,1
122,412,1
122,2070,1
122,2210,1
122,3200,1
122,3202,1
122,5040,1
122,5267,1
122,5840,1
123,82,1
123,213,1
123,434,1
123,495,1
123,499,1
123,844,1
123,1145,1
123,1781,1
123,1817,1
123,2084,1
123,3484,2
123,7089,1
123,16758,1
123,54123,1
124,141,1
124,370,1
124,379,1
124,509,1
124,1023,1
124,1059,1
124,1178,1
124,1241,1
124,3421,1
124,5814,1
124,20379,1
125,273,1
125,565,1
125,659,1
125,662,1
125,827,1
125,992,1
125,1037,1
125,1156,2
125,1376,1
125,1438,1
125,2553,2
125,4354,1
125,4437,3
125,5603,1
125,10526,1
125,16664,2
126,168,1
126,389,1
126,588,1
126,1180,1
126,1883,1
126,2073,1
126,3380,1
126,6710,1
126,9428,1
126,14893,1
127,229,1
127,232,1
127,760,1
127,1041,1
127,1185,1
127,1277,1
127,1714,1
127,1792,1
127,2941,2
127,7112,1
127,14171,1
127,60229,4
127,61516,3
128,26,1
128,185,1
128,445,1
128,522,1
128,801,1
128,1405,1
128,1967,1
128,3526,1
128,5154,1
128,5352,1
128,6649,1
128,9033,1
128,14365,1
128,20546,1
128,28889,3
129,78,1
129,275,1
129,353,1
129,753,1
129,764,1
129,948,1
129,1178,1
129,2456,1
129,2554,1
129,2610,1
129,3379,1
129,3426,1
129,5475,1
129,8575,1
129,9039,1
129,15589,1
129,20134,1
129,54502,1
129,56989,1
130,42,1
130,150,1
130,547,1
130,631,1
130,803,1
130,2639,1
130,5994,1
130,6889,1
130,10355,1
130,18373,1
131,505,1
131,688,1
131,763,2
131,2217,1
131,2283,1
131,2796,1
131,2950,1
131,3181,1
131,3590,1
131,4129,1
131,5944,1
131,11381,4
131,13501,1
131,16109,1
131,31203,1
132,51,1
132,720,1
132,787,1
132,1680,1
132,1782,1
132,3556,1
132,4502,1
132,25489,3
132,79070,1
133,142,1
133,156,1
133,752,1
133,1070,2
133,1284,1
133,1338,1
133,1594,1
133,2479,1
133,4337,1
133,4774,1
133,6642,1
133,9579,2
133,17506,2
133,20176,1
134,4,1
134,19,1
134,613,1
134,702,1
134,1009,1
134,1422,1
134,2058,1
134,4038,1
134,8671,1
134,60499,1
135,24,1
135,223,1
135,324,1
135,529,1
135,758,1
135,1321,1
135,1560,1
135,1743,1
135,1885,1
135,2139,1
135,4178,1
135,6034,1
135,10263,1
135,75841,2
136,125,1
136,211,1
136,277,1
136,375,1
136,399,1
136,586,1
136,775,1
136,980,1
136,2982,2
136,9375,1
136,22829,1
136,49626,1
137,22,1
137,151,1
137,172,1
137,312,1
137,451,1
137,452,1
137,565,1
137,598,1
137,773,1
137,815,1
137,1572,1
137,2653,1
137,3435,1
137,4397,4
137,6455,1
137,9062,1
137,10014,1
137,11194,1
138,694,1
138,2158,1
138,2722,1
138,4561,1
138,4767,1
138,7145,2
138,14856,2
138,52082,2
138,74469,1
139,555,1
139,736,1
139,867,1
139,1117,1
139,1616,1
139,1803,1
139,2210,1
139,3192,1
139,3901,1
139,4620,1
139,5060,1
139,7402,1
139,12103,1
139,12204,1
139,12533,1
139,24797,1
140,16,1
140,43,1
140,2302,1
140,2327,1
140,2562,1
140,3105,1
140,9631,1
140,12253,1
140,16694,1
141,181,1
141,221,1
141,335,1
141,484,1
141,1654,1
141,54839,1
142,66,1
142,348,1
142,511,1
142,1622,1
142,9058,1
142,41582,1
142,82096,2
143,667,2
143,704,1
143,1650,1
143,1959,1
143,2423,1
143,3288,1
143,5209,1
143,5437,1
143,10765,1
143,13455,1
143,17376,1
143,19225,1
143,23344,1
143,84866,1
144,52,1
144,115,1
144,200,1
144,346,1
144,4744,1
144,11727,1
144,46186,2
144,58829,4
145,20,1
145,32,1
145,236,1
145,295,1
145,316,1
145,522,1
145,660,1
145,768,1
145,831,1
145,1859,1
145,2992,1
145,6242,1
145,6444,1
145,7202,1
145,14745,1
146,53,1
146,55,1
146,374,1
146,753,1
146,1494,1
146,1658,1
146,1727,1
146,1802,1
146,3786,1
147,28,1
147,393,1
147,467,2
147,671,2
147,5467,1
147,6116,1
147,6316,1
148,28,1
148,37,1
148,200,1
148,380,1
148,402,1
148,611,1
148,893,1
148,1643,1
148,9739,1
148,67027,1
149,23,1
149,351,1
149,557,1
149,610,1
149,2774,1
149,4041,2
149,5982,1
149,6935,1
149,7961,1
149,14695,1
149,17166,1
149,18965,1
150,55,1
150,227,1
150,338,1
150,445,1
150,681,1
150,724,1
150,1829,1
150,2042,1
150,2401,1
150,10138,2
150,14315,1
151,473,1
151,566,2
151,569,2
151,816,1
151,1211,1
151,1240,1
151,2240,1
151,7097,1
151,7516,1
152,184,1
152,562,1
152,1324,1
152,2031,1
152,2052,1
152,3323,1
152,3427,1
152,5147,1
152,5909,1
152,10031,1
152,10718,1
152,18184,1
152,35689,1
153,243,1
153,418,1
153,865,1
153,891,1
153,1556,1
153,2350,1
153,4626,1
153,5796,1
153,18369,2
154,879,1
154,950,1
154,997,2
154,1060,1
154,1580,1
154,4127,1
154,4984,1
154,5069,1
154,6719,1
154,17950,1
154,54917,2
154,55014,1
155,16,1
155,148,1
155,278,1
155,514,1
155,834,1
155,877,1
155,1010,1
155,10034,1
155,10383,1
155,24394,1
156,99,1
156,124,1
156,615,1
156,943,1
156,1182,1
156,1531,1
156,1609,1
156,36966,2
157,1692,1
157,1961,1
157,2272,1
157,2450,1
157,9653,1
157,12471,1
157,14327,1
157,17496,4
157,66122,1
158,65,1
158,73,1
158,450,1
158,574,1
158,986,1
158,1080,1
158,1490,1
158,1529,1
158,1785,1
158,3508,1
158,4932,1
158,5179,1
159,328,1
159,489,1
159,502,1
159,704,1
159,1113,1
159,1601,3
159,1732,1
159,2002,1
159,4188,1
159,4278,1
159,5194,1
159,8855,1
159,10183,1
159,14190,3
160,85,1
160,174,1
160,444,1
160,501,1
160,682,1
160,1296,1
160,2279,2
160,2362,1
160,3003,3
160,17259,1
161,120,1
161,185,1
161,211,1
161,276,1
161,409,1
161,609,1
161,940,2
161,1462,1
161,2411,1
161,2569,1
161,2980,2
161,37094,3
161,47230,1
161,56024,2
161,70923,1
162,457,1
162,685,1
162,1088,1
162,1369,1
162,4830,4
162,6143,2
162,7722,1
162,8720,1
162,9318,1
162,11146,1
162,21691,1
162,33339,4
162,49004,1
163,633,1
163,701,1
163,1136,1
163,2863,2
163,3430,1
164,321,1
164,381,1
164,807,1
164,1269,1
164,1373,1
164,1637,1
164,1789,1
164,2802,1
164,3452,1
164,4261,1
164,4523,1
164,9171,1
164,10666,1
165,48,1
165,101,1
165,1131,1
165,1860,1
165,2474,2
165,2574,1
165,3059,1
165,4043,1
165,7765,1
165,37708,2
165,63351,1
166,108,1
166,165,1
166,669,1
166,2523,1
166,8093,1
166,9122,1
166,16069,1
167,49,1
167,364,1
167,836,1
167,934,1
167,1682,1
167,1912,1
167,3154,1
167,4290,2
167,8370,1
167,16946,2
167,19157,3
167,26279,1
167,36986,4
168,36,1
168,62,1
168,67,1
168,391,1
168,1696,2
168,1963,1
168,6129,1
168,6362,1
168,14533,2
168,22251,2
169,296,1
169,329,1
169,391,1
169,517,1
169,567,1
169,721,1
169,934,1
169,1378,1
169,2997,1
169,4888,1
169,5669,1
169,8830,1
169,11553,1
169,12537,1
169,73535,1
170,146,1
170,155,1
170,224,1
170,345,1
170,575,1
170,659,1
170,847,1
170,1140,1
170,2836,1
170,3644,1
170,12173,1
170,15889,1
170,69091,2
170,77077,1
171,23,1
171,354,1
171,505,1
171,537,1
171,856,1
171,937,1
171,2495,1
171,3808,1
171,5441,1
171,6830,1
171,9909,2
172,194,1
172,1530,1
172,2596,1
172,3425,1
172,10147,1
172,11371,1
172,23678,1
173,27,1
173,36,1
173,110,1
173,373,1
173,487,1
173,1554,1
173,3296,1
