rows,cols,strengths
77,3879,2
77,38866,2
78,48,1
78,96,1
78,163,1
78,230,1
78,301,1
78,600,1
78,1552,2
78,27333,5
79,347,1
79,406,1
79,477,1
79,517,1
79,693,1
79,781,1
79,940,1
79,3755,1
80,121,1
80,1219,1
80,1330,1
80,1370,1
80,1649,1
80,11315,1
81,189,2
81,828,1
81,1386,1
81,1389,1
81,1757,2
81,5060,4
81,6627,2
81,18548,1
82,755,1
82,958,1
82,1151,1
82,1378,1
82,2435,1
82,27559,3
82,30171,4
83,220,1
83,1682,1
84,36,1
84,85,2
84,101,1
84,129,1
84,148,1
84,310,1
84,407,1
84,599,1
84,1177,2
84,1770,1
84,2088,3
84,3101,1
84,4059,1
84,6898,1
84,7888,6
84,16322,1
85,260,1
85,4575,1
85,24268,1
85,26004,1
86,131,1
86,286,1
86,779,1
86,843,1
86,3014,1
87,15,1
87,118,2
87,382,1
87,628,1
87,780,1
87,897,1
87,2858,2
87,3321,1
87,17882,1
88,67,1
88,253,1
88,1063,1
88,1278,1
88,1478,1
88,3084,1
88,8776,1
89,290,1
89,489,1
89,867,1
89,2030,1
89,2243,1
89,3909,1
89,9179,1
90,30,1
90,330,1
90,351,1
90,378,1
90,394,1
90,1567,1
90,2583,2
90,4366,2
90,5724,1
91,135,1
91,212,1
91,460,1
91,1363,1
91,1575,1
92,9,1
92,16,1
92,303,1
92,799,1
92,1147,1
92,1474,1
92,2476,1
92,3299,1
92,3382,1
93,478,1
93,1478,1
94,15,1
94,278,5
94,393,1
94,405,1
94,478,1
94,516,1
94,1013,1
94,1051,1
94,1588,1
94,6223,3
94,21635,1
94,29632,2
94,37830,1
95,2576,1
95,3764,1
95,13762,2
95,19684,4
96,112,1
96,196,2
96,257,1
96,351,1
96,478,1
96,2241,1
96,2469,1
96,4437,1
96,5479,1
96,10862,1
97,8,1
97,1194,1
97,2278,2
97,2498,1
97,7038,1
98,27,1
98,90,1
98,177,1
98,261,1
98,398,1
98,2261,2
98,24035,1
99,59,1
99,291,1
99,596,1
99,635,1
99,1122,1
99,1971,1
99,4345,1
99,11517,1
100,12,1
100,225,1
100,1206,1
100,1470,1
100,5721,1
100,6321,1
101,76,1
101,202,1
101,205,1
101,1236,1
101,1319,1
101,2491,1
101,3377,1
101,4606,1
102,194,1
102,220,1
102,643,1
102,1001,1
102,2214,1
102,2464,2
103,18,1
103,86,2
103,231,1
103,1384,2
103,1992,3
103,2112,1
103,6611,2
103,32651,1
104,125,2
104,135,1
104,138,2
104,241,1
104,399,1
104,869,1
104,1212,1
104,1390,1
104,1533,2
104,1689,2
104,5193,1
104,9274,1
104,10059,1
104,19967,3
105,50,1
105,209,1
105,451,1
105,521,1
105,612,1
105,1362,1
105,2584,1
106,109,1
106,299,1
106,602,1
106,749,4
106,841,2
106,897,1
106,1090,1
106,3870,1
106,4940,1
106,9600,2
106,13831,1
107,14,1
107,89,1
107,541,1
107,1748,1
107,3860,1
107,10626,2
107,22351,1
108,179,1
108,484,1
108,1067,1
108,1748,1
109,92,1
109,153,1
109,242,1
109,785,1
109,1289,2
109,1955,1
109,2237,1
109,8263,1
109,14705,1
109,26818,2
109,27566,1
110,596,1
110,743,1
110,949,1
110,1376,1
110,2751,1
110,4236,1
110,13546,1
110,16663,1
111,38,1
111,102,1
111,131,1
111,231,1
111,292,1
111,474,1
111,720,2
111,2481,1
111,3053,1
111,5933,2
111,10655,1
112,14,2
112,54,1
112,95,1
112,245,1
112,388,1
112,575,1
112,661,1
112,791,1
112,931,1
112,2953,2
113,1259,1
113,1550,2
113,2523,1
113,2774,1
113,4634,1
113,20947,1
114,20,1
114,852,2
114,908,1
114,1270,2
114,3201,1
114,3771,2
114,4587,3
114,6767,1
114,11086,1
115,386,1
115,1511,1
115,1754,1
115,5342,1
115,8244,2
115,17472,3
116,199,1
116,271,1
116,382,1
116,388,1
116,443,2
116,614,1
116,741,1
116,1246,1
116,6566,1
116,6808,1
116,20327,2
117,712,1
117,808,1
117,1668,3
117,2202,1
117,2291,2
117,6293,1
117,7287,1
117,25730,8
117,38032,1
118,11,1
118,768,1
118,14091,4
119,240,1
119,322,1
119,340,1
119,451,1
119,736,3
119,1066,1
119,6659,1
120,9,1
120,11,1
120,179,1
120,1087,1
120,29464,1
120,36603,1
121,154,1
121,275,1
121,775,2
121,4039,1
121,6881,2
122,29,1
122,123,1
122,3447,1
122,23169,1
123,297,1
123,553,1
123,666,1
123,1000,1
123,3414,1
123,3777,1
123,35562,1
123,39933,2
124,91,1
124,147,1
124,639,1
124,1471,1
124,1734,2
124,2580,1
124,3438,1
124,3488,1
124,20724,1
125,229,1
125,242,1
125,912,1
125,1233,1
125,1672,1
125,1848,1
125,2090,2
126,3,1
126,44,1
126,98,1
126,643,1
126,646,2
126,734,1
126,1423,1
126,1636,2
126,1733,1
126,2685,1
126,9046,1
126,9121,2
126,33667,2
127,991,1
127,5675,1
127,7501,1
127,18050,1
128,587,1
128,640,1
128,1288,2
128,1399,1
129,29,1
129,763,1
129,1369,1
129,1920,1
129,2524,1
130,419,1
130,481,2
130,626,1
130,638,1
130,727,1
130,1860,1
130,2125,1
130,3883,2
130,14051,2
131,77,1
131,165,1
131,232,1
131,371,1
131,1109,1
131,1322,1
131,7045,1
131,23111,1
132,626,1
132,794,1
132,1065,1
132,1516,2
132,3324,1
132,4914,1
133,279,1
133,924,2
133,5315,2
133,13680,3
134,27,1
134,423,1
134,709,1
134,4296,1
134,4506,1
134,15940,2
135,236,1
135,323,1
135,598,1
135,749,1
136,670,1
136,4707,1
136,5061,1
136,5377,1
136,35908,1
137,24,1
137,260,1
137,267,1
137,300,1
137,1279,1
137,3437,1
138,24,1
138,32,1
138,73,1
138,11930,3
138,22363,1
139,1033,1
139,1847,1
139,3927,1
139,8758,2
140,36,1
140,70,1
140,331,1
140,13666,2
140,36608,1
141,43,1
141,770,1
141,821,1
141,2381,2
141,7857,2
141,10660,1
141,15279,1
141,23116,4
142,394,1
142,1732,1
142,2832,1
142,4697,1
142,4998,1
143,0,1
143,192,1
143,518,1
143,552,1
143,719,1
143,1289,1
143,2185,1
143,2880,2
143,4680,1
144,444,1
144,1728,1
144,2480,1
144,2937,1
144,5428,1
144,10102,1
145,143,1
145,213,1
145,495,1
145,1412,1
145,11478,1
145,20413,2
146,1205,3
146,2186,1
146,2769,1
146,7457,1
146,26827,1
147,694,1
147,959,1
147,3886,1
147,9642,1
147,12712,3
148,38,1
148,1084,1
149,40,1
149,75,1
149,95,1
149,119,1
149,283,1
149,287,1
149,333,1
149,597,1
149,1427,1
149,1508,1
150,627,1
150,3753,1
150,5194,1
150,9931,1
150,14518,3
150,15262,1
151,28,1
151,457,1
151,985,1
151,1338,1
151,1349,2
151,2184,1
152,790,1
152,1023,1
152,1104,1
152,1269,1
152,1372,1
152,2884,1
152,7582,1
153,92,1
153,111,1
153,359,5
153,367,1
153,472,1
153,476,3
153,1430,1
153,1866,3
153,1992,3
153,15778,1
154,292,1
154,353,1
154,427,1
154,596,1
154,607,1
154,782,1
154,843,1
154,998,1
154,11113,6
155,224,1
155,341,1
155,804,2
155,859,2
155,1249,1
156,43,1
156,78,1
156,380,1
156,983,1
156,1142,1
156,1621,1
156,2440,1
156,2962,1
157,62,1
157,158,1
157,199,1
157,295,1
157,1062,1
157,2289,1
157,5265,3
157,7630,1
157,22324,2
157,34003,1
158,91,1
158,953,1
158,1330,1
158,2459,1
158,8213,1
158,10798,1
158,23424,1
159,16,1
159,303,2
159,349,1
159,576,1
159,955,1
159,986,2
159,1330,1
159,4358,1
159,9270,1
160,36,1
160,322,1
160,486,1
160,1510,1
160,1804,2
160,2458,1
160,24538,1
161,741,1
161,7748,5
161,12355,2
161,12765,5
162,155,1
162,2388,1
163,149,1
163,202,1
163,348,1
163,519,1
163,3997,3
163,4288,1
163,5768,1
163,23399,1
164,357,1
164,506,1
164,878,1
164,1017,1
164,1734,1
164,2943,1
164,13790,1
165,453,1
165,905,2
165,1277,3
165,4322,3
165,5343,6
165,7245,1
165,16983,3
166,285,1
166,308,1
166,560,1
166,7869,1
167,15,1
167,111,1
167,230,1
167,434,1
167,585,1
167,623,1
167,1074,1
167,2201,1
167,3614,2
167,4709,2
168,102,1
168,151,1
168,450,2
168,1720,1
168,1803,1
168,1823,1
168,2014,1
168,2342,1
168,3214,1
168,3674,1
168,4190,3
168,5420,2
168,30708,1
169,839,2
169,2272,1
169,5061,1
169,6986,2
169,7577,1
169,11143,1
169,15639,1
170,30,1
170,324,1
170,648,1
170,1030,1
170,1132,1
170,4951,1
170,17133,1
170,37043,2
171,263,1
171,362,1
171,384,1
171,1352,1
171,12385,1
172,67,1
172,99,1
172,155,1
172,173,1
172,451,1
172,705,2
172,748,1
172,2618,5
172,6932,2
173,15,1
173,1210,1
174,177,1
174,2736,1
174,3438,1
174,4787,3
175,28,1
175,208,1
175,408,2
175,576,1
175,7653,1
176,782,1
176,9858,1
176,24266,1
177,652,1
177,711,1
177,2416,1
177,6274,1
177,13797,2
178,216,1
178,1438,1
178,2878,1
178,36071,1
179,13,1
179,459,1
179,2775,1
179,4027,1
180,94,1
180,457,1
180,579,2
180,699,1
180,1171,1
180,1223,1
180,11767,1
181,573,2
181,613,1
181,615,1
181,1582,1
182,18,1
182,20,1
182,327,1
182,336,1
182,567,1
182,1249,1
182,23903,3
183,92,1
183,243,1
183,380,1
183,1065,1
183,2726,1
183,2865,1
183,3843,1
183,11254,1
184,29,1
184,481,1
184,1629,1
184,5952,1
184,16769,1
184,18228,2
185,534,1
185,696,1
185,775,1
185,824,1
185,1826,1
185,6380,1
186,598,1
186,664,1
186,722,1
186,2626,1
186,19590,2
186,33394,1
186,38553,1
187,103,1
187,112,1
187,151,1
187,440,1
187,468,1
187,505,1
187,1601,1
187,3906,1
187,4849,1
187,4997,1
187,5866,1
187,7924,1
188,94,1
188,356,1
188,415,2
188,1129,1
188,2727,1
188,9991,2
188,11880,2
188,12067,1
188,16211,2
189,169,1
189,402,2
189,428,1
189,484,1
189,548,1
189,601,1
189,1699,1
189,9808,2
190,5,1
190,9,1
190,438,1
190,511,1
190,829,1
190,1260,1
190,1440,1
190,1747,1
190,16497,1
191,26,1
191,52,1
191,229,1
191,276,1
191,682,1
191,1080,1
191,2225,1
191,2598,1
191,4446,1
191,22362,2
192,188,1
193,1075,1
193,1277,1
193,1441,1
193,1680,1
193,5934,1
193,7613,1
193,22265,2
194,7,1
194,1744,1
194,4006,1
194,8503,1
195,147,1
195,991,1
195,1032,1
195,3013,2
195,4102,1
195,6182,1
195,13055,4
195,15271,2
196,13,1
196,89,1
196,318,1
196,662,3
196,931,1
196,4216,1
196,9266,1
196,11856,1
196,19335,1
197,589,1
197,3510,3
197,17041,1
197,31346,2
198,307,1
198,760,1
198,857,1
198,1133,1
198,1424,1
198,1624,1
198,3544,1
198,7052,1
198,9681,3
199,2119,1
199,4421,1
199,37504,2
200,321,1
200,769,1
200,1411,1
200,7824,1
201,692,1
201,708,1
201,1421,1
201,2977,1
201,4268,1
202,425,1
202,1753,1
202,4345,1
202,14924,1
202,22966,5
203,50,1
203,808,1
203,1676,2
203,2000,1
203,8952,1
203,19373,2
204,409,1
204,765,2
204,926,1
204,2809,1
204,3229,2
204,8482,1
205,106,1
205,247,1
205,488,1
205,499,1
205,549,1
205,1208,1
205,2151,2
206,346,1
206,1274,1
206,2617,1
206,7133,1
206,26910,3
207,1033,2
207,2567,1
208,29,1
208,92,1
208,409,1
208,578,1
208,6187,1
208,11740,3
208,18161,2
209,82,1
209,571,1
210,93,1
210,787,1
210,1058,1
210,1722,1
210,1899,1
210,2402,1
210,3440,3
210,9189,2
210,25895,1
211,1181,1
211,1481,1
211,1612,1
211,12498,1
211,17217,1
212,48,1
212,85,1
212,150,1
212,595,1
212,920,1
212,1855,3
212,2763,1
212,3085,1
212,10666,2
213,1384,1
213,1625,1
213,6474,1
213,8402,1
213,8562,1
213,9693,1
213,16194,1
214,39,1
214,54,1
214,1590,1
214,3212,3
214,15851,4
215,436,1
215,910,1
215,4227,1
215,4905,1
215,10352,1
215,12023,3
215,20525,3
216,77,2
216,135,1
216,264,1
216,1469,1
216,2367,1
216,3410,1
217,70,1
217,516,1
217,560,1
217,1505,1
217,3026,1
217,6153,1
217,14377,1
217,38278,1
218,112,1
218,778,1
218,1391,1
218,1750,1
219,215,1
219,466,1
219,5441,1
219,5463,1
219,8846,1
219,11439,3
220,165,1
220,432,1
220,565,2
220,1648,1
220,1657,2
220,2065,1
220,4306,2
220,14871,2
221,182,2
221,474,1
221,548,1
221,708,1
221,902,1
221,1345,1
221,2411,1
221,2815,1
221,3024,1
221,3731,2
222,138,2
222,405,1
222,697,1
222,2404,1
222,10640,1
222,11135,1
222,30650,1
223,74,1
223,174,1
223,185,1
223,250,1
223,790,1
223,842,1
223,954,1
223,1001,1
223,4095,1
224,31,1
224,32,1
224,546,1
224,671,1
224,906,1
224,987,1
224,1568,1
224,9377,1
225,416,1
225,1129,1
225,1847,1
225,2059,1
225,3559,1
226,258,1
226,1295,2
226,1557,1
226,3093,1
226,3793,1
227,565,1
227,679,1
227,1818,2
227,11723,1
228,83,1
228,831,1
228,1495,1
228,3803,1
228,3953,2
229,264,1
229,351,1
229,1527,1
229,8288,1
230,365,1
230,464,1
230,614,1
230,1219,1
230,1414,1
230,4955,1
230,9478,1
231,352,1
231,931,1
231,3473,1
231,8701,1
232,221,2
232,234,1
232,559,1
232,3477,2
232,13095,3
232,23845,3
233,55,1
233,730,1
233,1015,1
233,1942,1
233,3181,1
233,7853,3
234,34,1
234,111,1
234,311,1
234,1799,1
234,3352,1
234,3482,1
234,3584,1
235,558,1
235,642,1
235,883,1
235,1555,1
235,1594,1
235,1750,1
235,1780,1
235,9699,1
235,32485,1
236,76,1
236,207,1
236,591,1
236,860,1
236,1532,1
236,2194,1
236,4353,1
237,1,1
237,249,1
237,283,1
237,1239,1
237,1599,2
237,1733,1
237,33426,2
238,4854,3
238,4983,1
239,127,1
239,1831,1
239,2834,4
240,367,1
240,1248,1
240,1496,1
240,2178,1
240,3967,2
240,7550,1
240,8813,1
240,18049,6
241,170,1
241,461,1
241,1151,1
241,3866,1
241,14615,2
242,104,1
242,222,1
242,375,3
242,504,1
242,890,1
242,1846,1
242,38011,1
243,484,1
243,1188,1
243,2708,1
243,3542,5
244,63,1
244,136,1
244,373,1
244,646,2
244,831,1
244,1116,3
244,1416,1
244,4398,1
244,11033,1
244,24316,1
244,39786,1
245,55,1
245,316,1
245,630,1
245,738,1
246,17,1
246,28,1
246,36,1
246,502,1
246,967,1
246,1198,1
246,3518,2
246,24638,1
247,3061,1
247,3357,2
247,13985,1
248,15,1
248,158,1
248,169,1
248,1696,1
248,4971,2
248,5828,2
248,25664,2
249,5195,2
250,31,1
250,1083,1
250,2584,2
250,3585,1
250,21375,4
251,116,1
251,197,1
251,2542,1
251,4885,1
252,132,1
252,229,1
252,579,1
252,1718,1
252,2063,1
253,36,2
253,408,1
253,478,1
253,743,1
253,2000,4
253,2392,1
253,3681,3
253,5078,2
253,5157,1
253,10782,1
253,17361,1
254,177,1
254,371,1
254,490,1
254,1452,1
254,2745,1
254,4146,1
255,215,1
255,216,1
255,993,1
255,1037,1
255,1642,1
255,2659,1
255,3051,1
255,3528,1
255,6366,1
255,7990,1
255,9584,1
255,35535,1
256,270,2
256,2315,1
256,4919,2
257,4750,2
257,21140,4
257,22144,2
258,11,1
258,245,1
258,1318,1
258,1864,1
258,3648,1
258,4458,2
259,183,1
259,994,2
259,4534,2
260,114,1
260,430,1
260,1682,1
260,2885,1
260,18820,2
261,84,1
261,298,1
261,691,1
261,747,1
261,1338,1
261,2352,1
261,3834,1
261,7376,1
262,11,1
262,528,1
262,1446,2
262,1563,3
262,4970,4
263,1200,3
263,3351,1
263,4122,1
263,4362,1
263,4567,2
263,11816,1
264,6873,1
265,36,1
265,118,1
265,166,1
265,746,1
265,886,1
265,8476,2
265,15011,1
265,17026,1
266,85,1
266,327,1
266,1525,1
266,3010,1
266,3469,1
266,11276,3
266,19138,1
267,12,1
267,58,1
268,2,1
268,356,1
268,666,1
268,825,1
268,2893,1
269,120,1
269,129,1
269,638,1
269,38947,1
270,61,1
270,202,1
270,1268,2
270,3851,1
270,11602,1
270,12441,1
270,33327,1
271,270,1
271,294,1
271,457,1
271,634,2
271,726,3
271,753,1
271,801,1
271,3669,1
271,4796,1
271,5151,1
271,33293,2
272,1130,1
272,9023,2
273,1375,1
273,1497,1
273,5189,1
273,39093,1
274,75,1
274,467,1
274,545,1
274,1022,1
274,1966,1
274,8171,1
274,9332,1
275,44,1
275,2948,1
276,47,1
276,547,1
276,1317,1
276,2100,1
276,3208,1
276,5442,1
277,172,1
277,2473,1
277,3764,1
277,6817,1
278,522,1
278,774,1
278,2074,1
278,2978,1
279,2784,1
279,4562,2
280,544,1
280,1075,1
280,1439,1
280,2672,1
280,13335,2
280,18063,1
281,969,1
281,1207,1
281,1469,3
281,4190,4
281,8875,4
282,32,1
282,42,1
282,337,1
282,12969,4
283,559,1
283,921,1
283,1182,1
283,1665,1
284,251,1
284,734,2
284,970,2
284,3635,1
285,72,1
285,196,1
285,520,1
285,1051,1
285,2008,1
285,2557,1
285,3816,2
286,10,1
286,194,1
286,401,1
286,803,1
286,813,2
286,1010,3
286,1114,1
286,3307,2
286,5409,1
287,729,1
287,752,4
287,957,1
287,3287,1
287,39432,1
288,891,1
288,1393,1
288,1439,2
288,2009,1
288,2507,1
288,5753,1
288,10503,5
289,96,1
289,169,1
289,377,1
289,1701,2
289,2388,1
289,5199,1
289,18342,1
290,156,1
290,327,1
290,1529,1
290,3117,1
290,16792,2
291,785,2
291,1775,1
291,3155,1
291,3654,1
291,6622,1
291,28617,1
292,71,1
292,777,1
292,1272,1
292,1382,1
292,6957,1
292,8268,1
293,26,1
293,56,1
293,406,1
293,439,2
293,2516,2
293,6493,1
293,9004,2
294,44,1
294,94,1
294,162,1
294,738,1
294,1183,1
294,3222,1
294,4554,1
295,56,2
295,176,1
295,673,1
295,3992,2
295,15487,1
295,24154,5
296,301,2
296,369,1
296,1002,1
296,1641,2
297,24,1
297,1818,1
297,2797,1
297,4049,1
297,4973,1
297,6470,1
297,6819,2
297,14775,2
298,256,1
298,438,1
298,1080,1
298,1584,4
298,25915,2
299,1076,1
299,7504,1
300,99,1
300,559,1
300,577,1
300,825,2
300,1653,1
300,8075,1
300,8259,4
301,171,1
301,785,1
301,1665,1
301,2032,1
301,2984,3
301,8280,1
301,22325,3
301,34805,1
302,8,1
302,33,1
302,123,3
302,326,1
302,400,1
302,578,2
302,826,1
302,983,1
302,5542,3
302,6795,1
302,8381,3
302,24815,4
303,52,1
303,4453,1
304,84,1
304,540,1
304,1802,1
304,8885,1
305,69,2
305,98,1
305,303,1
305,3885,1
305,7273,1
306,42,1
306,311,1
306,334,1
306,352,1
306,514,1
306,753,1
306,1017,1
306,1147,1
306,4285,1
306,6761,1
306,12695,2
307,592,1
307,1477,1
307,17289,1
308,187,1
308,832,1
308,990,1
308,2165,1
308,2775,1
308,3687,1
308,7705,1
309,11,1
309,1196,1
309,1346,2
309,1757,1
309,2034,1
309,3713,1
309,23151,2
309,31195,2
310,15,2
310,77,1
