rows,cols,strengths
32,932,1
32,1064,1
32,1569,1
32,1605,1
32,1720,1
32,1788,1
32,2023,1
32,2725,1
32,2880,2
32,2894,1
32,4445,1
32,5481,1
32,6345,2
32,11817,2
32,12329,5
32,17147,1
32,20447,2
32,21694,1
32,30155,1
32,57282,2
33,23,2
33,390,1
33,589,1
33,849,1
33,1257,1
33,1363,1
33,1677,2
33,1911,1
33,4127,1
33,4143,1
33,4145,1
33,7791,1
33,59579,1
34,326,1
34,576,1
34,636,1
34,772,1
34,1068,1
34,1136,1
34,1187,1
34,1974,1
34,2518,1
34,5608,1
35,92,1
35,128,1
35,349,1
35,538,2
35,613,1
35,683,1
35,1542,1
35,2611,1
35,3858,1
35,4625,1
35,4856,1
35,9382,1
35,12629,1
35,15175,1
36,10,1
36,325,1
36,346,1
36,530,1
36,713,1
36,1097,1
36,1312,1
36,2304,1
36,2305,1
36,2585,1
36,3291,1
36,3566,1
36,4288,1
36,4916,2
36,5204,1
36,6458,1
36,7510,1
36,18240,2
36,19341,2
36,29339,1
36,39011,1
36,71562,1
37,190,1
37,193,1
37,208,1
37,296,1
37,497,3
37,1464,1
37,2930,1
37,3025,1
37,4258,2
37,4436,2
37,4933,1
37,5414,1
37,6451,1
37,8613,1
37,14775,1
37,26976,1
37,28851,1
38,208,1
38,331,1
38,397,1
38,493,1
38,505,1
38,783,1
38,826,1
38,858,1
38,888,1
38,897,1
38,991,1
38,1131,1
38,1721,1
38,1889,1
38,2338,1
38,2796,1
38,2818,1
38,3327,1
38,4576,1
38,4801,1
38,4827,1
38,5003,1
38,5712,1
38,7787,1
38,8203,1
38,9387,1
38,17887,1
38,20968,1
39,135,1
39,158,1
39,159,1
39,246,1
39,621,1
39,645,1
39,670,1
39,840,1
39,939,1
39,1195,1
39,1476,1
39,1482,1
39,1577,1
39,2706,2
39,3215,1
39,3650,1
39,6365,1
39,10564,1
39,11996,1
39,24330,1
39,30049,1
40,26,1
40,60,1
40,604,1
40,1044,1
40,1098,1
40,1530,1
40,2284,2
40,26052,1
40,47390,1
41,24,1
41,444,1
41,668,1
41,822,1
41,983,1
41,990,2
41,1186,1
41,1425,1
41,1461,1
41,1633,1
41,2348,1
41,4139,1
41,5429,1
41,7541,1
41,7813,1
41,12529,1
41,14431,1
41,25586,1
41,40863,1
42,112,1
42,131,1
42,201,1
42,384,1
42,386,1
42,459,1
42,688,1
42,925,1
42,2683,1
42,3346,1
42,3864,1
42,7776,3
42,14812,1
43,70,1
43,247,1
43,268,1
43,725,1
43,732,1
43,802,1
43,2449,1
43,3178,2
43,4073,1
43,4633,1
43,5378,1
43,6563,1
43,7077,1
43,10904,1
43,13904,1
43,15623,1
44,66,1
44,163,1
44,180,1
44,187,1
44,259,1
44,341,1
44,355,1
44,423,1
44,624,1
44,746,1
44,997,1
44,1509,1
44,1818,1
44,1886,1
44,1958,1
44,3382,1
44,4140,1
44,4249,1
44,4793,1
44,5585,1
44,5939,1
44,6986,1
44,7439,1
44,19198,1
44,28448,1
45,5,1
45,115,1
45,144,1
45,187,2
45,226,1
45,338,1
45,366,1
45,367,1
45,497,1
45,600,1
45,737,1
45,1788,1
45,12968,1
46,98,1
46,210,1
46,250,1
46,348,1
46,529,1
46,932,1
46,4050,1
46,4122,1
46,4726,1
46,5107,1
46,6336,1
46,6369,1
46,23551,1
46,25717,1
46,29068,1
47,49,1
47,95,1
47,309,1
47,679,1
47,1047,1
47,3843,1
47,5812,1
47,6571,1
47,9984,1
47,31693,1
48,0,1
48,189,1
48,226,1
48,290,1
48,387,1
48,426,1
48,461,1
48,487,1
48,544,1
48,690,1
48,1104,1
48,1492,1
48,1532,1
48,1931,2
48,2063,1
48,4141,1
48,4219,1
48,4973,1
48,9779,1
48,21874,1
49,162,1
49,173,1
49,429,1
49,461,1
49,717,1
49,1489,1
49,2179,1
49,3033,1
49,6509,1
50,19,1
50,150,1
50,176,1
50,477,1
50,510,1
50,701,1
50,743,1
50,2273,1
50,3260,1
50,4883,1
50,6894,1
50,16981,2
50,18948,1
50,25271,2
50,68933,2
51,79,1
51,106,1
51,118,1
51,120,1
51,122,1
51,123,1
51,512,1
51,1051,1
51,1390,1
51,1699,1
51,2022,1
51,2177,1
51,2301,1
51,4317,1
51,5296,1
51,5588,1
51,7848,1
52,5,1
52,31,1
52,209,1
52,284,3
52,518,2
52,523,1
52,641,1
52,646,1
52,711,1
52,800,1
52,1550,1
52,2306,2
52,2767,1
52,6464,1
52,8662,1
52,12699,1
52,13254,1
52,14646,1
52,18379,1
53,291,1
53,325,1
53,351,1
53,376,1
53,598,1
53,607,1
53,935,1
53,1565,1
53,3592,1
53,3609,1
53,5535,1
53,9819,1
53,12234,1
53,26637,1
54,8,1
54,97,1
54,157,1
54,190,1
54,197,1
54,222,1
54,300,1
54,611,1
54,669,1
54,1498,1
54,1952,1
54,2101,1
54,2651,1
54,2661,1
54,2950,1
54,4267,1
54,6683,1
54,8899,1
54,11883,1
54,36780,1
54,63242,1
55,5,1
55,18,1
55,71,1
55,176,1
55,217,1
55,580,1
55,742,1
55,1114,1
55,1213,1
55,2046,1
55,2246,1
55,2605,1
55,2765,1
55,3321,1
55,3416,1
55,5938,1
55,9004,1
55,9179,1
55,11350,1
56,31,1
56,77,1
56,98,1
56,306,1
56,506,1
56,612,1
56,875,1
56,964,1
56,1152,1
56,1162,1
56,1165,1
56,1243,1
56,1254,1
56,1387,1
56,1468,1
56,1734,1
56,4971,1
56,5223,1
56,12754,1
56,68275,1
57,47,2
57,193,1
57,197,1
57,526,1
57,847,1
57,3974,1
57,4396,1
57,18568,1
57,34545,1
57,74644,1
58,80,1
58,298,2
58,396,1
58,476,1
58,1242,1
58,1276,1
58,1295,1
58,1961,1
58,2189,1
58,3843,1
58,4396,1
58,4938,1
58,6021,1
58,10786,1
58,17403,2
58,17808,1
58,29330,2
59,2,1
59,116,1
59,142,1
59,175,1
59,241,1
59,470,1
59,634,1
59,1761,1
59,4459,1
59,4871,1
59,6168,2
59,8922,1
59,10011,1
59,12197,1
60,131,2
60,218,1
60,6788,1
60,13976,1
61,109,2
61,153,1
61,416,1
61,567,1
61,630,1
61,805,1
61,1175,1
61,2109,1
61,2603,1
61,5259,1
61,6059,1
61,11566,1
62,296,1
62,321,1
62,714,1
62,874,1
62,1047,1
62,1554,1
62,1660,1
62,1726,1
62,2714,1
62,3498,1
62,7109,1
62,15508,1
62,25923,1
62,73163,1
63,51,1
63,349,1
63,459,1
63,565,1
63,649,1
63,936,1
63,1061,1
63,1123,1
63,1136,1
63,1242,1
63,1511,1
63,1768,1
63,22146,1
63,48017,1
64,172,1
64,217,1
64,231,1
64,291,1
64,304,2
64,548,1
64,805,1
64,1252,1
64,1407,2
64,1429,1
64,1501,1
64,4083,1
64,7048,1
64,11691,1
64,17552,1
64,46720,1
64,54099,1
64,74646,3
65,77,1
65,145,1
65,290,1
65,381,1
65,451,1
65,566,2
65,601,1
65,615,1
65,728,1
65,903,1
65,955,1
65,1143,1
65,1354,1
65,2068,1
65,2071,1
65,2158,1
66,53,1
66,280,2
66,576,1
66,1128,1
66,1275,1
66,2485,1
66,6864,1
66,10329,1
66,10722,2
66,34814,1
67,53,1
67,298,1
67,428,1
67,752,1
67,1259,1
67,1400,1
67,1420,2
67,1734,1
67,2331,1
67,2356,1
67,2737,1
67,3860,1
67,5694,1
67,12290,1
67,30619,1
67,38560,1
68,701,1
68,741,1
68,1002,1
68,1348,1
68,1685,1
68,1763,1
68,2688,1
68,4159,2
68,5796,1
68,13375,1
68,39049,1
69,25,1
69,625,1
69,1299,2
69,1622,1
69,2689,1
69,4414,2
69,5241,1
69,5954,1
70,147,1
70,261,1
70,489,1
70,494,1
70,963,1
70,1145,1
70,2281,1
70,2665,1
70,4286,1
70,11612,3
71,74,1
71,76,1
71,77,1
71,208,1
71,331,2
71,334,1
71,411,1
71,437,1
71,646,1
71,856,1
71,2355,1
71,3179,1
71,3693,1
71,9188,2
71,10308,1
71,15064,1
71,17305,1
71,17316,2
71,27474,1
71,77983,2
72,29,1
72,307,1
72,727,2
72,788,1
72,794,1
72,1211,1
72,1876,1
72,13757,1
73,111,1
73,147,1
73,479,1
73,582,1
73,809,1
73,1076,1
73,1411,1
73,1581,1
73,1810,1
73,4611,1
73,4619,1
73,4724,1
73,5489,1
73,5585,1
73,5994,1
73,6019,1
73,11141,1
74,76,1
74,107,1
74,138,1
74,297,1
74,300,1
74,318,1
74,468,1
74,687,1
74,738,1
74,940,1
74,1087,1
74,1134,1
74,1222,1
74,1335,1
74,1656,1
74,2168,1
74,2897,1
74,4980,1
74,13045,1
75,48,1
75,84,1
75,103,1
75,107,1
75,690,1
75,812,1
75,956,1
75,1065,1
75,3437,1
75,3557,1
75,4180,1
75,4222,1
75,5703,1
75,5881,1
75,32717,4
75,66524,2
76,171,1
76,333,1
76,623,1
76,736,1
76,759,1
76,796,1
76,817,1
76,918,1
76,988,1
76,1010,1
76,1134,1
76,1318,1
76,1452,1
76,1522,1
76,1722,1
76,5467,2
76,5843,1
76,6874,1
76,7627,1
76,9850,1
77,300,1
77,456,1
77,733,1
77,772,2
77,2452,1
77,2812,1
77,2933,1
77,4792,1
77,7586,3
77,9811,2
77,83089,1
78,118,1
78,281,1
78,418,1
78,493,1
78,1258,1
78,1581,1
78,1612,1
78,1766,1
78,1974,1
78,2595,1
78,4069,1
78,5624,1
78,5785,1
78,6352,1
78,6369,1
78,8524,1
78,14476,1
78,63059,1
79,59,1
79,162,1
79,433,1
79,434,1
79,507,1
79,539,1
79,573,1
79,927,1
79,1048,1
79,1079,1
79,1373,1
79,1580,1
79,2283,1
79,2730,1
79,2751,1
79,4701,1
79,5163,1
79,12174,1
79,22123,2
79,53766,1
80,237,1
80,252,1
80,290,1
80,296,1
80,681,1
80,863,1
80,1332,1
80,1423,1
80,1545,1
80,1554,1
80,2097,1
80,2205,1
80,2940,1
80,3755,1
80,38594,1
81,56,1
81,194,1
81,377,1
81,1436,1
81,2380,1
81,5694,1
81,7447,1
81,8691,1
81,38745,1
82,49,1
82,395,1
82,547,1
82,555,1
82,622,2
82,1179,1
82,1575,1
82,3734,1
82,23146,1
82,34417,1
82,58250,1
82,80736,1
83,17,1
83,178,1
83,315,1
83,459,1
83,499,1
83,544,1
83,626,1
83,1375,1
83,1524,1
83,3772,1
83,4058,1
83,6478,1
83,7311,2
83,8002,1
83,9718,1
83,10885,1
83,11208,1
83,18842,1
83,27009,1
84,316,1
84,371,1
84,394,1
84,534,1
84,1452,1
84,3904,1
84,4396,1
84,4787,1
84,5773,1
84,6872,1
84,73586,1
85,71,2
85,222,2
85,269,1
85,273,1
85,349,1
85,393,1
85,420,1
85,490,1
85,863,1
85,1051,3
85,1288,1
85,1929,2
85,2476,1
85,2485,2
85,2827,1
85,4694,1
85,4924,1
85,5628,1
85,10562,1
85,16646,2
85,23921,2
85,69964,2
86,3,2
86,119,1
86,144,1
86,492,1
86,538,1
86,800,1
86,2018,1
86,2630,1
86,4518,1
86,4770,1
86,13473,1
86,16490,1
87,316,1
87,344,1
87,608,1
87,1629,1
87,5805,2
87,6312,1
88,123,2
88,213,1
88,539,1
88,561,1
88,839,1
88,1620,1
88,1632,1
88,3215,1
88,3577,1
88,6147,1
88,12371,1
88,16929,2
88,80631,2
89,365,1
89,471,1
89,582,1
89,1600,1
89,2392,1
89,4176,5
89,5624,1
90,58,1
90,124,1
90,180,1
90,229,1
90,854,1
90,1141,1
90,1365,1
90,1528,1
90,2424,2
90,4357,1
90,5456,1
90,5474,1
90,6488,1
90,9276,1
90,15012,1
91,13,1
91,21,1
91,54,1
91,107,1
91,126,1
91,170,1
91,250,1
91,286,1
91,304,1
91,374,1
91,389,2
91,1035,1
91,2769,1
91,2954,1
91,4903,1
91,5906,1
91,8311,1
91,9732,2
92,24,1
92,116,1
92,188,1
92,615,1
92,737,1
92,1303,1
92,1539,1
92,1818,1
92,2383,1
92,2452,1
92,2704,1
92,5930,1
92,6629,1
92,8817,1
92,11454,3
92,14124,1
92,16639,1
92,30996,1
93,307,1
93,598,1
93,647,1
93,892,1
93,1242,1
93,1914,1
93,2047,1
93,9336,1
94,2,1
94,147,1
94,448,1
94,508,1
94,512,1
94,578,1
94,595,1
94,700,1
94,1517,1
94,2699,1
94,3289,1
94,3619,1
94,3761,1
94,4505,1
94,5967,1
94,7891,1
94,19364,1
94,20145,1
94,57135,1
95,185,1
95,189,1
95,195,1
95,253,1
95,321,1
95,526,1
95,805,1
95,1619,1
95,2486,1
95,2904,1
95,2912,1
95,3609,1
95,5970,1
95,14748,1
95,38874,1
96,100,1
96,136,1
96,312,1
96,792,1
96,1860,1
96,1977,1
96,4115,1
96,5935,1
96,29702,1
96,35390,1
96,40812,1
97,260,1
97,344,1
97,401,1
97,747,1
97,951,1
97,1352,1
97,2131,1
97,2224,1
97,2642,1
97,2685,1
97,2823,1
97,3398,2
97,5147,1
97,7403,1
97,9798,1
97,11202,1
97,11393,1
97,14063,1
97,23611,1
98,70,1
98,113,1
98,123,1
98,297,1
98,1087,1
98,1923,1
98,1939,1
98,3931,1
98,4754,1
98,5889,1
98,8476,1
98,26867,1
98,28629,1
99,33,1
99,277,1
99,346,1
99,422,1
99,566,1
99,583,1
99,592,1
99,741,1
99,916,1
99,1206,1
99,1401,1
99,1432,1
99,2488,2
99,2651,1
99,3019,1
99,3260,1
99,4008,1
99,8527,1
99,25680,1
99,26066,1
99,31345,2
100,26,1
100,194,1
100,240,1
100,246,1
100,613,1
100,652,1
100,1019,1
100,1864,2
100,2496,1
100,6191,1
100,6505,1
100,7808,2
100,8858,1
100,12480,2
100,22435,1
100,24537,1
100,28842,1
100,36702,1
101,36,1
101,76,1
101,147,1
101,444,1
101,690,1
101,1100,1
101,1609,1
101,2172,1
101,3210,1
101,5186,1
101,5285,1
101,18500,1
101,23427,1
101,39666,1
102,240,1
102,381,1
102,716,1
102,905,1
102,979,1
102,1365,1
102,1455,1
102,1555,1
102,2021,1
102,2728,1
102,3752,1
102,3912,1
102,4896,1
102,4959,1
102,5134,1
102,6954,1
102,7032,1
102,33076,1
103,14,1
103,118,1
103,421,1
103,458,1
103,580,1
103,771,1
103,844,1
103,945,1
103,952,1
103,1077,1
103,1086,1
103,1371,1
103,1662,1
103,3137,1
103,3161,1
103,3348,1
103,12854,2
103,13274,1
104,103,1
104,106,1
104,130,1
104,163,1
104,272,1
104,486,1
104,546,1
104,572,1
104,573,1
104,792,1
104,981,1
104,1671,1
104,1715,1
104,2583,1
104,3676,1
104,3814,1
104,4474,2
104,7926,1
104,8122,1
104,10578,3
104,11296,1
104,17316,1
105,177,2
105,363,1
105,429,1
105,596,1
105,1137,1
105,1161,1
105,1206,1
105,1481,1
105,2069,1
105,2940,1
105,4464,1
105,4624,1
105,5089,1
105,21312,1
105,28655,1
105,38804,1
106,91,1
106,112,1
106,417,1
106,436,1
106,443,1
106,493,1
106,507,1
106,856,1
106,2136,1
106,3453,1
106,3686,1
106,8022,1
106,8153,1
106,13593,1
106,14350,1
106,49562,3
106,64259,1
107,140,1
107,234,1
107,513,1
107,530,1
107,1162,1
107,1678,1
107,1687,1
107,1945,1
107,45972,1
108,46,1
108,61,1
108,311,1
108,487,1
108,630,1
108,950,1
108,1071,1
108,2053,1
108,2103,1
108,2162,2
108,2250,1
108,2454,1
108,3186,1
108,3295,1
108,4811,1
108,4896,1
108,7734,1
108,9165,1
108,22182,1
109,56,1
109,83,2
109,96,1
109,1075,1
109,1258,1
109,1406,1
109,2490,1
109,2560,2
109,2752,1
109,2852,1
109,5099,1
109,5345,1
109,6229,1
109,11119,1
109,21518,1
109,30974,1
109,38149,1
109,65259,1
110,50,1
110,128,1
110,343,1
110,1404,1
110,1432,1
110,2738,1
110,4291,1
110,5704,1
110,6623,1
111,67,1
111,92,1
111,121,1
111,176,1
111,236,1
111,327,1
111,480,2
111,1196,1
111,1215,1
111,1509,1
111,1579,1
111,1581,2
111,1732,1
111,2006,1
111,4495,1
111,5821,1
111,10864,1
112,35,1
112,38,1
112,271,1
112,317,1
112,381,1
112,386,1
112,467,1
112,508,1
112,1792,1
112,1861,1
112,2505,1
112,8314,1
112,25924,1
112,40007,1
112,52456,1
113,235,1
113,448,1
113,796,1
113,1250,1
113,1362,2
113,1474,1
113,1906,1
113,2585,1
113,5062,1
113,6851,1
113,7604,1
113,28745,1
113,34552,1
114,139,1
114,805,1
114,1580,1
114,3846,2
114,4300,1
114,4326,1
114,5018,1
114,5979,2
114,6680,1
115,83,2
115,162,1
115,263,1
115,408,1
115,509,1
115,1264,1
115,1465,1
115,1946,1
115,2535,1
115,3039,1
115,4634,1
115,4915,1
115,5350,1
115,6975,1
115,9130,1
115,9760,3
115,18420,2
116,3,1
116,97,1
116,607,1
116,617,1
116,911,1
116,1201,1
116,1374,1
116,1825,1
116,4505,2
116,4746,1
116,5596,1
116,8346,1
116,24638,1
117,7,1
117,35,1
117,112,1
117,323,1
117,583,1
117,683,1
117,913,1
117,1147,1
117,1688,1
117,2022,1
117,2187,2
117,5089,1
117,7511,1
117,7896,1
117,8084,1
117,11833,1
117,19131,1
117,26054,2
118,41,1
118,72,1
118,186,1
118,969,1
118,1256,1
118,1351,1
118,2404,1
118,2864,1
118,3456,1
118,4548,1
118,4962,2
118,31687,1
118,37607,1
119,46,1
119,127,1
119,312,1
119,593,1
119,838,1
119,986,1
119,1834,1
119,2340,1
119,3026,1
119,3497,1
119,3588,1
119,49248,1
119,59882,1
120,491,1
120,663,1
120,9344,1
120,11618,3
120,11700,1
120,16550,1
120,66358,3
120,67508,1
121,64,1
121,186,1
121,205,1
121,276,1
121,550,1
121,693,1
121,819,1
121,924,1
121,1483,1
121,3307,1
121,4583,1
121,5116,1
121,8275,1
121,8589,1
121,9025,1
121,15875,1
122,71,1
122,131,1
122,137,1
122,238,1
122,546,1
122,1676,1
122,2226,1
122,3381,1
122,6299,1
122,7620,1
122,11856,1
122,16159,2
122,23177,1
122,75768,1
123,140,1
123,314,1
123,433,1
123,543,1
123,553,1
123,612,1
123,639,1
123,1198,1
123,2061,1
123,2386,1
123,3327,1
123,9834,1
123,30700,1
123,33460,1
123,44818,1
124,96,1
124,157,2
124,197,1
124,278,1
124,345,1
124,645,1
124,786,1
124,2866,1
124,4638,1
124,6005,1
124,6145,2
124,17141,1
124,19121,1
124,55066,1
124,64793,1
125,3,1
125,259,1
125,296,1
125,418,1
125,482,1
125,606,1
125,873,1
125,977,1
125,1178,1
125,1302,1
125,1316,1
125,1652,1
125,1871,1
125,3071,3
125,12165,1
125,14900,1
125,17041,2
125,43012,2
125,48228,2
126,16,1
126,22,1
126,117,1
126,457,1
126,805,1
126,1031,1
126,1254,1
126,1763,1
126,2186,1
126,2411,1
126,2477,1
126,9915,1
126,10243,1
126,17552,2
127,133,1
127,186,1
127,227,1
127,1558,1
127,1724,1
127,2612,2
127,3156,1
127,4436,1
127,4606,1
127,6132,1
127,14128,1
127,54302,1
127,59242,1
128,39,1
128,73,1
128,290,1
128,485,1
128,1515,1
128,1541,1
128,1850,1
128,2229,1
128,3904,1
128,7245,1
128,8358,1
129,93,1
129,295,1
129,300,1
129,355,1
129,576,1
129,907,1
129,2809,1
129,2880,1
129,2900,1
129,5326,1
129,9667,1
129,33148,1
130,21,1
130,525,1
130,1167,1
130,1197,1
130,2080,1
130,2975,1
130,6882,1
131,410,1
131,549,1
131,610,1
131,627,1
131,916,1
131,1590,1
131,4382,1
131,4631,1
131,4709,1
131,16893,1
131,17368,1
131,19231,1
132,136,1
132,185,1
132,296,1
132,572,2
132,688,1
132,726,1
132,1295,1
132,1701,1
132,2005,1
132,2419,1
132,2597,1
132,3439,1
132,5364,1
132,5937,1
132,6136,2
132,7965,1
132,44951,1
133,137,1
133,430,1
133,431,1
133,461,1
133,1166,1
133,1223,1
133,1445,1
133,2454,1
133,2666,1
133,4034,1
133,5581,1
133,20363,1
134,109,2
134,185,1
134,343,1
134,661,1
134,691,1
134,746,1
134,883,1
134,1129,1
134,1152,1
134,2847,1
134,2878,1
134,5095,1
134,5104,1
134,8759,2
134,9947,2
134,23726,1
134,28344,1
135,35,1
135,145,1
135,464,1
135,628,1
135,869,1
135,885,1
135,1126,1
135,1826,1
135,1933,1
135,3735,1
136,60,1
136,65,1
136,158,1
136,172,1
136,355,1
136,420,1
136,436,1
136,452,1
136,618,1
136,811,1
136,952,1
136,1024,1
136,1556,1
136,2751,1
136,4041,1
136,4918,1
136,32439,1
136,68505,1
137,14,1
137,578,1
137,1091,1
137,1260,1
137,1503,1
137,2726,1
137,3036,1
137,16125,1
137,45288,1
138,235,1
138,452,1
138,896,1
138,1234,1
138,1314,1
138,1482,1
138,1680,1
138,1704,1
138,3613,1
138,3813,1
138,7209,1
138,35903,1
139,271,1
139,284,2
139,662,1
139,1233,1
139,1307,2
139,1432,1
139,1580,1
139,1591,1
139,2088,1
139,2492,1
139,3757,1
139,4092,1
139,4351,1
139,5428,1
139,6902,1
139,12373,1
140,2,1
140,165,1
140,376,1
140,576,1
140,725,1
140,1146,1
140,1203,1
140,1323,1
140,1430,1
140,2413,1
140,5178,1
140,5283,2
140,7062,1
140,18379,1
140,49379,3
140,52561,1
141,641,1
141,1175,1
141,1327,1
141,1531,1
141,2303,1
141,9003,1
