rows,cols,strengths
0,2933,1
0,4550,1
0,5850,1
0,17399,1
0,27034,1
1,89,1
1,218,1
1,987,1
1,1654,1
1,6545,1
1,9924,1
1,10948,1
1,16965,1
1,21234,1
1,25079,3
1,37600,1
2,324,1
2,734,1
2,1055,1
2,1318,1
2,1692,1
2,5282,1
2,5709,1
2,13005,5
3,101,1
3,1781,1
3,1944,1
3,2144,1
3,2514,1
3,3573,1
3,6156,1
3,8781,3
3,15686,3
3,36126,1
4,454,1
4,539,1
4,781,1
4,811,1
4,1891,1
4,2406,1
4,6257,1
4,9345,2
4,51152,1
5,155,1
5,628,1
5,4379,1
5,4396,2
5,4530,1
5,8479,2
5,37148,1
6,177,1
6,393,1
6,1598,1
6,4186,1
6,4627,1
6,6618,1
6,9144,1
6,13825,1
6,14595,4
7,174,1
7,430,1
7,493,1
7,1884,1
7,2240,1
7,5595,1
7,7393,1
8,77,1
8,503,2
8,851,1
8,980,1
8,2521,1
8,2522,1
8,3650,1
8,3821,2
8,4411,1
8,4481,1
8,30422,1
8,44266,3
9,26,1
9,1066,1
9,1498,1
9,1791,2
9,40362,2
10,379,1
10,546,3
10,694,1
10,942,1
10,1818,3
10,2073,1
10,2448,1
10,7689,1
10,11068,1
10,20336,1
11,172,1
11,190,1
11,335,1
11,787,1
11,1006,1
11,1059,1
11,1196,1
11,1766,1
11,2122,1
11,3932,1
11,10702,1
11,15113,2
12,180,1
12,1747,2
12,1842,1
12,1921,1
12,3215,1
12,8035,2
12,8285,1
12,9086,2
12,12366,1
13,232,1
13,480,1
13,748,1
13,1663,1
13,5486,1
13,6169,1
13,10049,3
14,514,1
14,3697,1
14,4034,2
14,5824,1
14,8941,1
14,14777,1
15,783,1
15,877,1
15,915,1
15,1418,1
15,1913,1
15,14517,2
16,178,1
16,199,1
16,410,1
16,532,1
16,534,1
16,739,1
16,1198,1
16,1515,1
16,1689,1
16,1857,1
16,3419,1
16,7929,1
16,9677,1
16,30408,1
16,64329,3
17,480,1
17,1251,1
17,2163,2
17,2594,2
17,7235,1
18,2484,1
18,3412,1
18,6670,1
18,12231,1
18,44638,2
19,439,1
19,934,1
19,947,1
19,1014,1
19,2154,1
19,6113,1
19,8146,1
20,260,1
20,401,1
20,429,1
20,654,1
20,4322,1
20,4354,1
20,5050,3
20,5397,1
20,5853,2
20,14642,1
20,18390,1
20,21704,1
20,32888,1
21,1433,1
21,1512,1
21,2130,1
21,2964,1
21,3114,1
21,3855,1
21,7314,1
21,12855,1
21,23679,1
21,25551,3
22,257,1
22,407,1
22,767,1
22,933,1
22,1295,1
22,8647,1
22,12549,1
23,279,1
23,830,1
23,1360,1
23,1396,1
23,1614,1
23,1968,1
23,6721,1
23,24205,1
24,5,1
24,478,1
24,693,1
24,875,1
24,1275,1
24,2942,1
24,9062,1
24,56568,2
25,16,1
25,366,1
25,478,1
25,874,1
25,1471,1
25,1570,1
25,2173,1
25,4461,1
25,4709,2
25,6659,1
25,15982,1
25,33313,1
26,485,1
26,524,1
26,644,1
26,1396,3
26,2077,1
26,2274,1
27,241,1
27,285,1
27,446,1
27,489,1
27,1317,1
27,2294,1
27,3937,1
27,6761,1
27,8696,1
27,8895,1
27,27759,2
28,1153,1
28,1159,1
28,1728,1
28,2548,1
28,2994,4
28,3170,2
28,5314,1
28,6501,3
28,22920,1
28,31634,1
28,32847,3
28,74657,1
29,76,1
29,585,1
29,3685,1
29,4575,1
29,6803,1
29,13287,2
29,13985,1
30,94,1
30,261,1
30,3192,1
30,16490,1
30,18761,2
30,19140,1
31,271,1
31,2674,1
31,3020,1
31,4011,1
31,22723,1
31,22985,1
31,67318,1
32,1588,1
32,1832,1
32,1840,1
32,3989,1
32,6008,1
32,16269,3
32,51047,1
33,45,1
33,144,1
33,246,1
33,1208,1
33,1253,1
33,1329,1
33,5750,1
34,314,1
34,544,1
34,605,2
34,823,1
34,1165,1
34,1353,1
34,1644,2
34,5122,1
34,7038,1
34,16492,1
35,10,1
35,786,1
35,945,1
35,1000,1
35,1451,2
35,4475,1
35,6534,1
35,27268,1
35,36147,1
36,69,1
36,262,2
36,784,1
36,1062,1
36,1611,1
36,2593,1
36,5393,1
36,6715,1
36,6931,1
36,8918,1
36,13105,1
36,29959,1
36,34542,2
36,55841,2
36,69873,1
37,215,1
37,1323,1
37,3028,1
37,3065,1
37,14139,1
38,1404,1
38,2589,1
38,29388,1
39,88,1
39,517,1
39,601,1
39,1053,1
39,2334,1
39,2584,1
39,6286,1
39,9332,1
39,23088,2
40,285,1
40,872,2
40,1974,1
40,2346,1
40,9386,2
40,12854,1
41,18,1
41,175,1
41,402,1
41,1058,1
41,2080,1
41,2167,1
41,2862,1
41,3719,1
41,4044,2
41,4493,1
41,8017,1
42,348,1
42,2356,1
42,4172,1
42,4962,2
42,25821,6
43,18,1
43,480,1
43,541,1
43,1193,1
43,1314,1
43,1704,1
43,1789,1
43,3690,1
43,4385,1
43,5036,1
43,5214,1
43,9708,1
43,11457,1
43,14444,1
44,9,1
44,73,1
44,398,1
44,1085,1
44,1411,1
44,2004,2
44,3917,1
44,21288,1
45,79,1
45,1113,1
45,1405,1
45,1575,1
45,2543,2
45,2940,1
45,3060,1
45,6075,2
45,7694,2
45,15252,3
45,51717,1
46,221,1
46,679,1
46,3004,1
46,3923,1
46,15927,2
46,27214,4
47,417,1
47,1275,1
47,5146,1
47,13564,3
47,24729,1
48,71,1
48,461,1
48,714,2
48,1171,1
48,3337,1
48,4337,1
48,41429,1
48,43567,1
49,25,1
49,58,1
49,140,1
49,234,1
49,458,1
49,605,1
49,7381,1
49,10950,2
49,17982,1
50,85,1
50,183,1
50,466,1
50,1455,1
50,2957,1
50,4722,1
50,7649,1
50,9168,1
50,9388,1
50,25101,1
50,25905,1
51,677,2
51,826,1
51,879,1
51,1008,1
51,1437,1
51,1953,1
51,2304,1
51,3317,2
51,7711,1
51,8937,2
52,107,1
52,215,1
52,873,1
52,1260,1
52,1479,1
52,1862,1
52,2296,1
52,2344,1
52,5779,1
52,8042,1
52,8801,1
52,23202,1
52,70574,1
53,35,1
53,516,1
53,517,1
53,522,1
53,535,1
53,548,1
53,1968,1
53,2744,1
53,2856,1
53,3614,1
53,4684,3
53,9855,1
53,12045,1
53,21386,1
53,33465,1
53,48926,2
54,120,1
54,7907,1
54,11182,1
54,11850,1
54,27361,1
55,678,1
55,1514,1
55,1658,1
55,2918,1
55,5973,1
55,8106,1
55,16934,1
55,23631,2
55,30820,1
56,196,1
56,291,1
56,488,1
56,522,1
56,617,1
56,1142,1
56,3553,1
56,6940,1
56,7298,1
56,8242,1
56,10766,1
56,12350,1
56,21299,1
56,21670,1
57,139,1
57,1266,1
57,74110,2
58,633,1
58,1292,1
58,1552,1
58,1667,1
58,1815,1
58,2296,2
58,2953,1
58,3096,1
58,13410,1
58,31289,2
59,162,1
59,335,1
59,1298,1
59,1313,1
59,2449,2
59,47473,1
60,355,1
60,698,1
60,2721,1
60,3664,1
60,14822,1
60,63751,1
61,206,1
61,214,1
61,591,1
61,810,1
61,3028,1
61,4943,1
61,6673,2
61,24580,1
62,1584,1
62,2165,1
62,4298,1
62,8768,1
62,18848,1
63,2,1
63,56,1
63,437,2
63,798,1
63,851,1
63,935,1
63,1121,1
63,1407,1
63,2072,1
63,2441,1
63,2646,1
64,217,1
64,284,1
64,443,1
64,957,1
64,1793,1
64,6564,1
64,18782,1
64,38366,1
65,209,1
65,579,1
65,1074,1
65,1278,1
65,4932,1
65,6420,1
65,70232,2
65,80069,1
66,56,1
66,62,1
66,334,1
66,907,1
66,1194,1
66,2407,1
66,3180,1
66,3193,1
67,1208,1
67,1515,1
67,2332,2
67,5554,1
67,7039,1
67,7558,1
67,11383,1
67,12598,1
68,261,1
68,401,1
68,410,1
68,463,1
68,616,1
68,627,1
68,825,1
68,905,1
68,982,1
68,1212,1
68,1807,1
68,1947,1
68,2615,1
68,17669,1
69,708,1
69,1932,1
69,2153,1
69,3603,1
69,32169,1
69,37311,1
70,6632,1
70,12209,1
70,56594,2
71,4,1
71,66,1
71,931,1
71,1947,1
71,4853,1
71,5446,1
71,7605,1
71,22484,4
71,33502,1
71,47126,1
71,73403,1
72,602,1
72,930,1
72,1485,1
72,1564,1
72,2736,1
72,6323,2
72,33504,4
72,33747,1
72,43794,1
72,69872,1
73,524,1
73,848,1
73,877,1
73,1120,1
73,1212,1
73,1302,1
73,2326,1
74,262,1
74,326,1
74,682,1
74,2607,1
74,3479,2
74,6087,1
74,16238,1
74,38336,1
74,73076,2
75,744,1
75,1388,1
75,1929,1
75,2146,1
75,6596,1
75,8296,1
75,14901,2
75,20099,1
76,201,1
76,398,1
76,763,1
76,834,1
76,2964,1
76,3560,1
76,8181,1
76,19505,2
76,39812,1
77,11,1
77,156,1
77,1739,1
77,2441,1
77,2701,2
78,19,1
78,401,1
78,561,1
78,697,1
78,1513,1
78,2721,1
78,9739,1
78,10826,1
78,19199,1
78,43982,2
79,1227,1
79,1514,1
79,5444,2
79,35294,1
80,56,1
80,1562,1
80,6784,1
80,6899,2
80,13999,2
80,15921,1
80,30428,2
81,169,1
81,310,1
81,411,1
81,456,1
81,1026,1
81,1483,1
81,4854,1
81,5650,1
81,14540,2
81,14717,1
81,41205,1
82,3107,1
82,4497,1
82,6185,1
82,7021,1
82,19075,1
82,19632,6
82,36352,1
83,321,1
83,388,2
83,975,1
83,1182,1
83,1765,1
83,4561,1
83,6232,1
83,6454,1
83,23504,2
84,124,1
84,1297,1
84,1649,1
84,3819,1
84,5118,1
84,14444,1
85,55,1
85,363,2
85,367,2
85,916,1
85,1192,1
85,1273,2
85,1363,1
85,2227,1
85,3478,1
85,7059,4
85,9001,1
85,13389,1
85,27774,1
85,64374,2
86,27,1
86,123,1
86,1011,1
86,2086,1
86,6767,1
86,38694,2
87,237,1
87,555,1
87,742,1
87,1770,1
87,2057,1
87,6420,1
87,13293,1
87,24679,3
88,666,1
88,736,1
88,1588,1
88,4814,1
88,6138,1
88,7796,1
88,7950,1
88,17140,1
89,33,1
89,95,1
89,141,1
89,711,1
89,1875,1
89,2234,1
89,2468,1
89,2958,1
89,3730,1
89,4296,1
89,5433,2
89,8709,1
89,17529,2
89,18861,3
89,20294,1
89,27046,1
89,80490,1
90,778,1
90,1083,3
90,2018,1
90,6170,1
90,7604,1
90,17691,1
91,708,2
91,1831,1
91,2164,1
91,2752,1
91,3203,1
91,3327,1
91,4259,1
91,5978,1
91,26402,1
92,189,1
92,1636,1
92,3211,1
92,36876,2
93,74,1
93,467,1
93,651,1
93,884,1
93,3969,1
93,4608,1
93,5726,1
93,6273,1
93,19791,1
94,280,1
94,882,1
94,1398,1
94,1961,1
94,2561,1
94,2609,1
94,4419,1
94,9099,1
95,27,1
95,65,1
95,918,1
95,1382,1
95,3097,1
95,3148,1
95,5276,1
95,7800,1
95,18145,1
95,19619,1
96,218,1
96,319,1
96,2182,1
96,18388,1
97,226,1
97,460,1
97,621,1
97,1205,1
97,6242,1
97,7191,2
97,20046,1
97,56568,1
98,248,1
98,297,2
98,1414,1
98,1432,1
98,2647,1
98,2679,1
98,2918,1
98,4067,2
98,29937,1
98,40519,2
98,45655,10
98,47362,2
99,340,1
99,627,1
99,677,1
99,1147,1
99,1196,1
99,1854,1
99,2446,1
99,3150,1
99,3701,1
99,41453,1
100,418,1
100,612,1
100,1381,1
100,1638,1
100,2570,1
100,8513,2
100,10218,1
100,25433,2
100,46505,2
101,37,1
101,2316,1
101,2621,1
101,9851,2
101,9907,1
101,33102,1
101,37287,1
102,316,1
102,569,1
102,1638,1
102,2677,1
102,3376,1
102,4073,1
102,6337,1
102,8799,1
102,12074,2
103,239,1
103,481,1
103,1249,1
103,1780,1
103,2943,1
103,3225,1
103,3265,1
103,4098,1
103,5778,1
103,21771,1
103,68976,2
104,522,1
104,570,1
104,1935,1
104,3327,1
104,4519,2
104,7632,1
105,175,1
105,233,1
105,875,1
105,1200,1
105,4018,1
105,5595,3
105,7179,1
105,16139,1
105,18729,1
106,833,1
106,1311,1
106,2994,1
106,4533,1
106,4826,1
106,18928,1
106,41560,1
107,234,1
107,1797,1
107,1918,1
107,4931,1
107,20624,2
107,28030,1
108,200,1
108,442,1
108,1460,1
108,2042,1
108,2381,1
108,2846,1
108,4241,3
108,22290,2
108,52745,1
109,839,1
109,1060,1
109,1068,1
109,1188,1
109,1439,1
109,1459,1
109,19442,1
110,88,1
110,96,1
110,342,1
110,1189,1
110,4322,3
110,4762,1
110,10711,1
110,15697,1
110,16223,1
110,81071,3
111,344,1
111,416,1
111,1081,1
111,2546,1
111,3007,1
111,3197,1
111,4082,1
111,4265,1
111,8144,1
111,8638,1
111,13841,2
111,20899,1
112,679,1
112,1150,1
112,1281,1
112,1468,1
112,2172,1
112,3343,1
112,5918,1
112,7755,1
112,9541,3
112,34566,2
113,30,1
113,911,1
113,1620,1
113,1862,1
113,3135,1
113,25511,1
114,1161,1
114,3136,2
114,5492,1
114,7523,1
114,7809,1
114,8306,1
114,46985,3
115,970,1
115,1112,1
115,1853,1
115,2892,1
115,2905,1
115,3179,1
115,5195,1
115,7163,1
115,9314,1
115,9387,1
115,41345,2
116,1364,1
116,1845,1
116,2332,1
117,1522,1
117,1951,1
117,3026,1
117,3374,1
117,3818,1
117,6281,1
117,7336,1
117,10922,1
117,36373,1
117,44729,1
118,233,1
118,475,1
118,1940,1
118,2900,1
118,8345,1
118,8635,3
118,18598,1
118,27149,1
118,33255,1
119,50,1
119,162,1
119,1039,1
119,2010,1
119,10324,1
119,11757,1
120,116,1
120,431,1
120,463,1
120,758,1
120,1144,1
120,2018,1
120,2512,1
120,5018,1
120,8595,1
120,11116,1
120,19004,1
120,40390,3
121,374,1
121,843,1
121,861,1
121,938,1
121,984,1
121,1977,1
121,2652,1
121,3082,1
121,3540,1
121,4846,1
121,5001,1
121,6071,1
121,20002,1
122,102,1
122,211,1
122,756,1
122,3709,1
122,8090,1
122,14507,1
123,68,1
123,70,1
123,73,1
123,225,1
123,757,1
123,1306,2
123,2080,1
123,3997,1
123,5421,1
123,5707,1
123,6128,2
123,7654,2
123,8569,1
123,11759,1
123,56214,1
124,25,1
124,135,1
124,1324,1
124,2082,2
124,5152,2
124,8088,1
125,58,2
125,1753,1
125,3875,1
125,4015,2
125,7816,1
126,859,1
126,1285,1
126,1286,1
126,3737,1
126,4520,1
126,46235,1
126,48330,3
127,264,1
127,513,1
127,531,1
127,660,1
127,1342,1
127,2635,1
127,2969,2
127,9049,1
127,10767,1
127,12430,1
127,19974,1
128,405,1
128,520,1
128,1591,1
128,5806,1
128,6233,1
128,14865,1
129,634,1
129,698,1
129,1034,1
129,1967,1
129,2896,1
129,3002,1
129,11221,1
130,195,1
130,311,1
130,1095,1
130,1226,1
130,1653,1
130,3986,1
130,6393,3
130,12351,3
130,13148,1
131,3448,1
131,3458,1
131,17775,1
131,33962,1
132,15,1
132,143,1
132,292,1
132,335,1
132,617,1
132,847,1
132,8909,1
132,15524,2
132,18242,1
132,48915,4
133,66,1
133,465,1
133,804,1
133,5974,3
133,15284,2
133,17869,1
134,253,1
134,430,1
134,672,1
134,1241,1
134,1321,1
134,14640,2
135,91,1
135,153,1
135,894,1
135,5821,1
135,52023,1
136,745,1
136,1212,1
136,1660,1
136,1769,1
136,1816,1
136,9003,1
136,39935,1
137,1338,1
137,1451,1
137,1845,1
137,2405,1
137,6019,2
138,45,1
138,294,1
138,341,1
138,972,1
138,1262,1
138,2619,1
138,26090,1
139,668,1
139,740,1
139,3703,1
139,4079,1
139,20815,4
140,60,1
140,155,1
140,158,1
140,526,1
140,718,1
140,898,1
140,1086,1
140,1403,1
140,3544,1
140,4233,2
140,7804,1
140,10157,1
140,32754,1
141,16,1
141,482,1
141,998,1
141,11658,2
141,55493,1
142,706,1
142,1279,1
142,1850,1
142,1877,1
142,2652,2
142,3819,1
142,6158,1
143,92,1
143,432,1
143,873,1
143,1349,1
143,3908,1
143,10792,1
143,32696,1
143,58691,1
144,950,1
144,1517,2
144,3110,1
144,11406,1
144,16700,3
144,30707,2
145,482,1
145,916,1
145,1014,1
145,2375,1
145,3917,2
145,4255,2
145,5405,1
145,8512,1
145,18707,1
145,38026,1
146,613,1
146,883,1
146,918,1
146,927,1
146,1316,1
146,2095,1
146,3582,1
146,5112,1
146,6787,1
146,13846,1
147,463,1
147,996,1
147,1170,1
147,2946,1
147,6171,3
147,6626,1
147,7678,1
147,9395,2
147,10329,1
147,20086,1
148,496,1
148,15932,2
148,17174,1
148,17465,2
148,24933,1
148,59904,2
149,407,1
149,526,1
149,790,1
149,1858,1
149,3492,2
149,5888,1
149,6740,1
149,7394,1
149,18615,1
149,40045,1
150,39,1
150,676,1
150,716,1
150,3034,1
150,4151,2
150,6706,1
150,20477,2
151,108,1
151,190,1
151,222,1
151,803,2
151,1085,1
151,1267,1
151,2107,1
151,75744,1
151,79500,1
152,74,1
152,92,1
152,1479,1
152,2234,1
152,2435,1
152,2733,1
153,789,2
153,1072,1
153,2279,1
154,488,1
154,691,1
154,4245,2
154,16518,3
155,340,1
155,507,2
155,670,1
155,1103,1
155,2483,1
155,4709,1
155,5831,1
155,21073,1
156,198,1
156,942,1
156,1014,1
156,1250,1
156,1764,1
156,2318,1
156,11437,1
156,14222,1
157,256,1
157,513,1
157,644,1
157,658,1
157,904,1
157,1904,1
157,2274,1
157,8132,1
157,10028,1
157,11296,2
157,13849,1
157,21908,1
157,30738,1
158,199,1
158,392,1
158,925,1
158,2768,1
158,3032,2
158,3244,1
158,13991,1
159,39,1
159,444,1
159,645,1
159,790,1
159,4497,2
159,4613,1
159,62333,2
160,41,1
160,4760,1
160,29129,1
161,393,1
161,528,1
161,945,1
161,1910,1
161,3815,2
161,4392,1
162,53,1
162,218,1
162,354,1
162,1341,1
162,1480,1
162,3387,1
162,5017,1
162,81907,1
163,78,1
163,314,1
163,1477,1
163,3179,1
163,3197,1
163,11380,1
163,11427,1
163,18003,1
163,51081,1
164,268,1
164,343,1
164,2046,1
164,5231,1
164,5933,2
164,9352,2
165,30,1
165,92,1
165,159,1
165,382,1
165,1700,1
165,2628,1
165,2774,1
165,18282,1
165,24971,2
165,35196,1
166,327,1
166,806,1
166,1591,1
166,2754,1
166,2787,1
166,4144,1
167,391,1
167,496,1
167,670,1
167,1965,1
167,4160,1
167,6414,2
167,7161,1
167,13624,1
167,22202,1
167,24616,1
168,429,1
168,655,1
168,743,1
168,1010,1
168,1438,1
168,2471,1
168,18530,2
169,398,1
169,3324,1
169,3367,1
169,3563,1
169,6499,1
169,64028,2
169,66361,1
170,403,1
170,728,1
170,1332,1
170,1781,1
170,1824,1
170,5532,1
170,6588,1
170,44422,5
171,272,1
171,357,1
171,879,2
171,1531,1
171,13900,1
172,103,1
172,464,1
172,1657,2
172,1840,1
172,3508,1
172,6971,1
172,7111,1
172,9274,1
172,11735,3
172,31301,1
172,40183,1
172,69264,3
173,45,1
173,2081,2
173,2872,1
173,3675,1
173,4084,1
173,4454,1
173,6646,1
173,9351,1
173,11524,2
173,47164,1
173,54872,2
173,82316,1
174,219,2
174,754,1
174,2071,1
174,5718,1
174,11577,1
174,14943,1
175,72,1
175,441,1
175,766,1
175,1422,1
175,1607,1
175,2247,1
175,8469,1
175,11333,1
175,15615,1
175,17207,1
175,42857,3
176,552,1
176,1383,1
176,1754,2
176,16085,1
176,27984,1
177,295,1
177,302,1
177,487,1
177,905,1
177,1380,1
177,1442,1
177,2072,1
178,38,1
178,1234,1
178,3590,1
179,10337,1
179,18134,1
180,106,1
180,233,1
180,296,1
180,594,1
180,649,1
180,1365,2
180,4527,1
180,6439,2
180,8233,1
180,9654,1
180,27865,2
181,843,1
181,1688,1
181,1689,2
181,15203,3
182,315,1
182,387,1
182,626,1
182,1453,1
182,1904,1
182,6973,3
182,16457,1
182,34061,2
183,59,1
183,180,1
183,567,1
183,1254,1
183,2596,1
183,2954,1
183,9657,1
184,1290,1
184,3387,1
184,6802,1
184,7118,1
184,10430,1
184,10635,1
185,26,1
185,660,1
185,2697,1
185,14497,4
185,28711,2
186,506,1
186,936,1
186,989,1
186,2842,1
186,3046,1
186,9847,1
186,11306,1
187,558,1
187,572,1
187,886,1
187,897,1
187,2514,1
187,4785,3
187,8870,3
187,35755,4
188,53,1
188,1371,1
188,3369,1
188,11092,2
188,14030,1
188,48297,1
189,184,1
189,336,1
189,531,1
189,1120,1
189,1326,1
189,2026,1
189,3413,1
189,4317,1
189,10596,3
189,10878,1
189,24773,1
190,63,1
190,3578,1
190,4266,1
190,29839,2
191,206,1
191,229,2
191,504,1
191,552,1
191,611,1
191,2301,1
191,2963,2
192,474,1
192,2404,1
192,8631,2
192,34628,3
193,481,1
193,742,1
193,787,2
193,2761,1
193,3495,1
193,12560,2
194,447,1
194,12275,1
195,292,1
195,991,1
195,3043,1
195,3346,1
195,5805,1
195,11187,1
196,421,1
196,578,1
196,801,1
196,892,1
196,950,1
196,1511,1
196,2427,1
196,2750,1
196,2896,1
196,4900,1
196,18813,1
196,20495,1
196,37413,2
197,179,1
197,1151,1
197,1433,2
197,2402,1
197,14797,1
197,17245,1
197,18391,2
197,22762,1
198,1426,1
198,1700,1
198,4476,1
