rows,cols,strengths
43,2652,1
44,837,1
44,908,1
44,3000,2
45,79,2
45,108,1
45,293,1
45,395,1
45,1060,1
45,3128,1
45,7722,1
46,115,1
46,143,1
46,267,1
46,293,1
46,682,1
46,19504,2
47,79,1
47,605,1
47,650,2
47,2463,1
47,5318,3
47,16172,2
48,177,1
48,733,1
48,5960,1
48,10375,2
48,11611,1
48,14045,1
49,182,1
49,423,3
49,2962,1
50,7313,2
51,448,1
51,701,1
51,2158,1
51,8048,3
51,8287,1
51,32776,4
52,42,1
52,1763,1
52,9970,2
52,12884,1
52,22012,2
53,326,1
53,5868,1
53,8140,1
54,233,1
54,543,1
54,1835,1
54,4732,1
54,9271,1
54,36156,1
55,886,2
55,4374,2
56,187,1
56,442,1
56,8776,1
56,14493,1
56,18176,1
57,42,1
57,432,1
57,640,1
57,8893,1
57,25878,3
58,3459,1
58,10265,1
59,58,1
59,559,3
59,668,1
59,2051,1
59,4692,1
59,11450,1
59,14324,1
60,114,1
60,334,1
60,1460,1
60,2858,1
60,3622,1
60,5848,1
61,275,1
61,590,3
61,1291,1
61,1730,2
61,1883,1
61,22873,6
62,11217,1
63,264,1
63,493,1
63,1238,1
63,1596,2
63,4204,1
63,25585,1
64,182,1
64,633,1
64,1432,1
64,15129,4
64,39294,3
65,105,1
65,666,1
65,746,1
65,1276,1
65,2237,1
66,211,1
66,520,1
66,3750,3
67,2593,1
67,12328,4
68,58,1
68,72,1
68,1941,1
68,2100,1
68,3887,2
68,5284,1
68,7748,3
69,357,2
69,6207,2
69,14195,3
69,21770,2
70,114,1
70,203,1
70,1004,1
70,3901,2
70,4096,2
70,7680,1
70,9367,3
70,9852,1
70,17691,1
71,650,1
71,689,1
71,1560,1
71,2662,1
72,43,1
72,87,3
72,96,1
72,589,1
72,1599,1
72,1620,1
72,3244,1
72,5280,1
72,29803,1
73,177,1
73,414,1
73,1690,1
73,6904,1
74,514,1
74,4588,1
74,4700,2
74,23292,1
74,33146,1
75,248,1
75,2080,1
75,3102,1
75,4309,1
75,5943,1
75,17458,1
76,1653,1
76,16428,1
77,349,1
77,1282,1
77,2822,1
77,4120,1
78,305,1
78,318,1
78,402,1
78,1793,1
78,6455,1
79,126,1
79,262,1
79,469,1
79,626,1
79,2450,1
79,3169,1
79,13645,1
80,430,1
80,1508,1
80,3579,1
80,3920,1
80,4594,3
81,935,1
81,3522,2
82,91,1
82,5973,1
82,12270,1
82,34616,1
83,131,1
83,2973,2
83,3377,1
83,19468,1
83,34691,1
84,604,1
84,885,1
84,2251,1
84,2808,1
85,181,1
85,664,1
85,695,1
85,795,1
85,2032,1
85,2329,1
85,2383,1
85,2799,1
85,5491,2
85,18324,1
86,15,1
86,941,1
86,20843,1
87,385,1
87,1689,1
87,2066,1
87,23518,2
88,442,1
88,528,1
88,1345,1
88,1394,1
88,2897,1
89,4064,1
90,291,1
90,367,1
90,489,1
90,2073,1
90,3134,1
90,9835,1
90,16059,1
90,36542,1
91,1821,1
91,1878,1
91,30959,2
92,60,1
92,179,2
92,1099,1
92,1830,1
92,2329,1
92,3322,1
92,4020,1
92,9413,1
92,10861,1
93,1195,1
93,1294,1
93,2929,1
93,3602,1
94,137,1
94,1264,1
94,12084,1
94,29270,1
94,34635,1
95,16,1
95,303,1
95,416,1
95,750,1
95,853,1
95,3003,1
95,4420,2
96,125,1
96,196,1
96,686,1
96,786,1
96,1008,1
96,5238,1
97,174,1
97,604,1
97,915,1
97,1335,2
97,1867,1
97,2397,1
97,2955,1
97,4851,1
97,18254,1
98,188,1
98,832,3
98,1437,1
98,1864,1
98,3846,1
99,401,1
99,750,2
100,644,1
100,890,1
100,958,1
100,4406,1
101,467,1
101,1648,1
102,3258,1
102,5284,1
102,8039,1
102,12167,3
102,12335,1
103,190,1
103,242,1
103,342,1
104,69,1
104,277,1
104,7686,1
104,10381,2
105,147,1
105,897,1
105,6592,2
106,161,1
106,204,1
106,210,1
106,242,1
106,270,1
106,683,1
106,2446,1
106,4080,1
106,6831,1
107,6,1
107,143,1
107,151,1
107,284,1
107,541,1
108,17,1
108,193,1
109,50,1
109,354,1
109,426,1
109,776,1
109,6404,1
109,8947,1
110,69,2
110,201,1
110,1099,1
110,2852,1
110,10680,2
110,39808,1
111,688,1
111,1652,2
111,2009,2
111,3602,1
111,7836,3
111,8328,1
111,22593,4
112,1210,1
112,2249,1
112,5443,2
113,93,1
113,1137,1
113,5856,3
114,29,1
114,134,1
114,536,1
114,765,1
114,2254,1
114,2535,1
114,2993,1
114,10674,2
114,23496,1
115,4,1
115,5,1
116,92,1
116,95,1
116,148,1
116,212,1
116,831,1
116,4351,2
116,5776,5
116,18493,1
117,576,1
118,50,1
118,988,1
118,18511,1
119,229,1
119,507,1
119,1743,1
120,893,2
120,2824,2
120,3181,3
121,20,1
121,461,1
121,918,2
121,1929,1
121,3222,1
121,5776,3
121,7040,1
121,14858,2
122,526,1
122,924,1
122,2389,2
122,3136,1
122,3534,1
122,6277,2
123,165,1
123,773,1
123,6230,1
124,2043,1
124,3490,2
124,6313,2
125,306,1
125,7045,1
125,8165,1
125,14472,1
126,337,1
126,771,1
126,4068,1
126,7044,1
126,7216,8
126,14621,3
126,28109,1
126,39148,5
127,24,1
127,46,2
127,191,1
127,793,1
127,3462,1
127,3697,1
128,464,1
128,655,1
128,707,1
128,803,1
128,838,1
128,954,1
128,1053,1
128,1066,2
128,2377,1
128,2713,3
128,6611,1
129,7,1
129,122,1
129,246,1
129,1161,1
129,1167,1
129,3720,1
129,19810,1
130,19,1
130,308,1
130,408,1
130,617,1
130,810,1
130,848,1
130,1024,1
130,2053,1
130,2947,2
130,16296,2
131,666,2
131,2694,1
131,3429,1
132,251,1
132,828,1
132,1030,1
132,1470,1
132,1561,1
133,95,1
133,227,1
133,1302,1
133,2900,1
134,646,1
134,680,1
134,1015,1
134,2271,2
134,5912,3
134,11100,1
134,16163,1
135,91,1
135,609,1
135,1835,1
135,4928,1
135,5525,1
135,5726,1
135,12020,1
136,616,1
136,1004,1
136,1161,1
136,1240,2
136,5212,1
137,471,1
137,2560,1
137,8242,2
137,23957,1
138,42,2
138,207,2
138,400,1
138,1208,1
138,1977,1
138,2060,1
138,2348,1
138,4607,1
139,10253,1
139,14100,3
140,1839,1
140,2271,2
140,2709,1
141,2794,1
141,2994,1
142,314,1
142,10159,6
142,27850,2
143,6,1
143,210,2
143,371,1
143,506,1
143,1177,1
144,807,1
144,1084,1
144,4008,1
145,127,1
145,1949,1
145,27936,2
146,39,1
146,1064,1
146,3012,1
147,43,1
147,2192,1
147,6310,4
148,11,1
148,270,1
149,154,1
149,657,1
149,725,1
149,2281,1
149,3824,1
149,7068,1
149,7891,1
149,11870,2
149,12997,8
149,14780,1
150,196,1
150,2453,2
150,5223,12
150,24029,1
150,34161,4
150,36859,2
151,561,1
151,13414,1
152,596,1
152,690,1
152,758,1
152,5688,1
152,10810,1
152,11250,1
152,14998,1
152,19922,1
152,21730,4
153,82,1
153,3720,1
153,28513,1
154,68,1
154,475,1
154,871,1
154,1269,2
154,3610,1
155,206,1
155,354,1
155,429,1
155,1002,1
155,1296,1
155,4671,1
155,13516,2
156,207,1
156,571,1
156,693,2
156,1675,1
156,11062,1
156,14175,2
156,15229,1
157,13,1
157,56,1
157,343,1
157,1330,1
157,1745,1
157,2131,1
157,4987,1
157,6771,1
157,17020,1
158,474,1
158,781,2
158,2189,1
159,42,3
159,144,1
159,716,1
159,3308,1
159,20624,2
159,32152,1
160,389,1
160,1983,1
161,329,1
161,3473,1
161,5614,1
161,8383,1
161,26904,5
162,248,1
162,311,1
162,1266,1
163,285,1
163,608,1
163,1594,1
163,2738,1
163,14715,2
163,27636,1
164,86,1
164,2783,3
164,10284,1
164,18049,1
165,733,1
165,1416,1
165,1816,1
165,2720,1
165,3557,1
165,4567,2
165,22600,1
166,189,1
166,800,1
166,3695,4
166,4021,2
166,4393,2
166,6380,2
166,9400,2
166,11086,1
167,103,1
167,200,1
167,1666,1
167,6309,1
167,6955,1
168,270,1
168,2264,1
169,320,1
169,502,1
169,2004,1
169,8849,1
169,16684,2
170,3851,1
170,5680,1
171,8,1
171,190,1
171,236,1
171,2756,1
171,3778,1
171,3797,1
171,20531,2
172,358,1
172,506,1
172,1032,1
172,1067,1
172,5903,2
172,10627,1
172,10666,1
173,107,1
173,895,1
173,1793,1
174,126,1
174,340,1
174,578,1
174,2505,1
174,3743,1
174,17747,1
175,414,1
175,800,1
175,818,1
175,3695,1
175,4011,5
175,6239,1
176,2929,1
176,5527,3
177,788,1
177,894,1
177,1365,1
178,1540,1
178,6606,1
179,59,2
179,170,1
179,253,1
179,546,1
179,611,1
179,4051,1
179,6615,1
180,192,1
180,750,1
180,860,1
181,55,1
181,1385,1
181,1386,1
181,2478,1
182,97,1
182,285,1
182,775,1
182,1285,1
182,1596,1
182,11834,1
183,82,1
183,3608,1
183,12379,1
184,1062,1
184,1256,3
184,21117,1
185,238,1
185,718,1
185,1754,1
185,3748,1
185,9797,3
185,10135,1
185,17511,1
186,20,1
186,229,3
186,833,1
186,1741,1
186,2101,2
186,9302,10
187,145,1
187,594,1
187,1210,1
187,4168,1
187,33904,1
188,671,1
188,1312,2
188,1468,3
188,2430,4
188,5973,1
189,46,1
189,1390,1
189,8754,1
189,11352,5
190,13,1
190,1639,2
190,3149,3
190,8479,1
191,678,1
191,12193,1
192,1942,1
192,2696,1
192,10837,1
193,252,2
193,671,2
193,1317,1
194,136,1
194,148,1
194,341,1
194,1295,2
194,8113,1
194,25775,5
195,112,1
195,391,1
195,607,1
195,703,1
195,1340,3
195,25670,1
196,2159,1
197,122,1
197,251,1
197,757,3
197,2364,1
197,3258,2
197,11271,3
198,53,1
198,372,1
198,895,2
198,1433,1
198,2506,1
198,2980,2
198,6426,3
199,72,1
199,376,1
199,665,1
199,1039,1
199,1437,1
199,4737,1
199,5357,1
200,517,1
200,806,1
200,912,1
200,3228,1
200,3322,3
200,15491,1
201,338,1
201,3334,1
201,3527,1
201,12572,7
202,211,1
202,444,1
202,514,1
202,545,1
202,910,1
202,4346,1
202,8220,1
202,8774,1
203,1,1
203,662,1
203,893,1
203,1000,1
203,1018,1
203,2592,1
203,2905,1
204,347,1
204,2665,1
204,4337,1
205,4,1
205,216,1
205,737,1
205,2367,1
205,21883,1
206,239,3
206,574,1
206,1157,1
206,1369,1
206,2999,1
206,5128,1
206,6506,1
207,992,1
207,2495,1
207,5728,1
207,8542,1
208,1729,1
209,329,1
209,2052,1
209,2619,1
209,4737,1
209,5297,1
209,9907,1
210,448,1
210,559,1
210,844,1
210,860,1
210,1116,1
210,2282,1
210,3867,1
210,4062,1
211,92,1
211,32586,2
212,302,1
212,313,1
212,762,2
212,2848,1
212,8493,1
213,402,1
213,604,1
213,720,1
213,768,1
213,1477,1
214,191,1
214,1809,1
214,1930,1
214,3134,1
214,3628,1
214,5910,2
215,17,1
215,869,1
215,1504,1
215,2359,3
215,25815,1
216,190,1
216,528,1
216,1678,1
216,1761,1
216,4328,2
216,7642,2
216,10544,2
216,34012,8
217,489,1
217,613,1
217,2070,1
217,5655,1
217,11016,2
218,111,2
218,136,1
218,27889,2
219,167,1
219,3960,1
219,6879,2
219,8432,1
220,8529,1
220,33743,4
221,2173,2
221,2234,1
221,2629,2
221,4674,4
221,14693,1
221,22094,2
222,897,1
222,2014,1
222,5009,1
222,7466,1
222,12704,1
223,63,1
223,219,1
223,1672,1
223,4785,1
224,409,1
224,569,1
224,919,1
224,1363,1
224,1975,1
224,7203,1
225,1061,1
225,2132,2
225,4709,1
225,7640,2
226,1310,1
226,5672,1
227,390,1
227,503,1
227,4337,1
227,4456,1
227,6428,1
227,6507,1
227,14258,1
228,32629,4
228,34561,2
229,1018,1
229,2041,1
229,21573,1
230,41,1
230,143,1
230,616,1
230,1290,1
230,3754,2
230,6547,1
231,132,1
231,391,1
231,400,1
231,901,1
231,3283,2
231,25217,1
232,1039,1
232,1222,2
232,2359,2
232,13379,3
233,360,1
233,498,1
233,759,1
233,11624,2
234,4246,1
234,7522,1
234,7746,2
235,78,1
235,100,1
235,1624,1
235,1933,1
235,2285,1
236,371,1
236,671,1
236,7471,1
236,15419,1
236,23473,5
237,93,1
237,788,1
237,974,1
237,4496,1
237,8167,1
238,590,2
238,1495,1
238,9035,1
239,38,1
239,380,1
240,12515,2
241,381,1
241,483,1
241,4733,1
242,2715,1
242,4781,2
243,106,1
243,1240,1
243,1863,1
243,3687,1
243,5254,2
243,9219,1
244,46,1
244,13154,1
244,28861,2
245,103,1
245,451,1
245,744,1
245,3004,1
245,7860,1
245,10133,1
246,1313,1
246,8856,1
247,60,1
247,918,1
247,3341,1
247,4861,1
247,5096,1
247,31291,3
248,5430,1
248,7048,1
249,178,2
249,285,1
249,303,1
249,421,1
249,735,1
249,872,1
249,1469,1
249,2033,1
249,3352,1
249,6212,1
249,7341,1
250,553,1
250,1841,1
250,3818,1
251,103,1
251,208,1
251,798,1
251,4533,3
251,8492,1
251,13285,2
251,17505,2
251,23025,4
252,44,1
252,1881,1
252,3973,1
252,5643,3
253,562,1
253,676,1
253,1524,1
253,3453,2
253,6416,2
254,1787,1
254,2837,2
254,3120,1
255,116,1
255,4842,3
256,1081,1
256,1130,1
256,2410,2
256,6135,2
257,1156,1
257,1851,2
257,4229,1
257,4798,1
257,4883,1
258,16,1
258,104,1
258,148,1
258,3764,3
259,26,1
259,43,1
259,1380,1
259,14800,5
259,22234,2
260,10,4
260,324,1
260,987,2
260,1505,1
260,2158,1
260,20436,2
261,336,1
261,685,1
261,2246,1
261,5874,2
261,10237,3
261,20775,2
262,19,1
262,1353,1
262,1379,1
262,1552,1
263,6112,4
264,34623,1
265,396,1
265,1783,1
265,2971,1
265,5442,2
265,5716,1
267,271,1
267,375,1
267,25013,5
268,1425,1
268,12083,1
269,211,1
269,275,1
269,965,1
269,14864,2
269,37166,2
270,132,1
270,291,1
270,609,1
271,800,1
271,898,1
271,1068,2
272,56,1
272,541,1
272,6883,1
273,417,1
273,810,1
273,2321,1
273,3190,3
273,30441,1
273,37939,3
274,641,1
274,1748,1
274,20787,2
275,584,2
275,649,1
275,687,1
275,926,1
275,2814,1
275,9817,1
276,173,1
276,179,1
276,339,1
276,10049,2
277,118,1
277,169,1
277,1071,1
277,1988,1
277,2812,1
277,5696,3
277,8672,3
277,11788,2
277,23741,1
278,48,1
278,133,1
278,318,1
278,674,1
278,2374,1
278,6584,3
280,258,1
280,360,1
280,2716,2
280,37181,1
281,144,1
281,337,1
282,89,1
282,989,1
282,9444,3
283,10,1
283,1326,3
283,4309,1
283,6433,6
283,29990,4
284,89,1
284,193,1
284,376,3
284,1382,1
284,3161,1
284,4529,3
284,15308,2
284,28072,1
284,30110,1
285,475,1
285,552,1
285,655,1
285,986,1
285,22297,1
286,1481,1
286,1524,1
286,3263,1
286,23964,4
287,858,2
287,19103,3
288,271,2
288,364,1
288,1828,1
288,10475,2
289,26,1
289,5112,4
289,9824,3
290,71,1
290,82,1
290,2073,1
290,2457,2
290,4603,1
291,104,1
291,3889,1
291,7661,1
291,10984,1
292,1968,2
292,13941,2
293,1425,1
293,3147,1
293,16271,1
293,21006,3
294,195,1
294,2056,1
294,5496,1
295,207,1
295,268,1
295,558,1
295,1258,1
295,1629,1
295,5198,3
296,192,3
296,356,1
296,884,1
296,993,1
296,1434,1
296,3517,2
296,8076,2
297,257,1
297,1141,2
297,8035,1
298,737,1
298,834,2
298,1472,1
298,11860,1
299,232,1
299,1240,1
299,3652,1
300,629,1
300,807,2
300,2555,1
300,2885,1
300,3292,1
300,21974,2
301,73,1
301,114,2
301,1074,1
301,1546,1
301,5986,2
302,5,1
302,651,1
302,682,1
302,2199,1
302,8152,1
303,593,1
303,988,1
303,12395,1
303,17457,1
304,633,1
304,2587,2
304,2641,2
304,3216,1
304,5058,1
304,13304,3
305,892,1
305,1196,1
305,34775,3
306,4928,1
306,6495,2
306,16540,2
307,1071,1
307,1582,1
307,2637,1
307,3483,1
307,31326,1
308,257,2
308,408,1
308,459,1
308,3415,2
308,4801,1
308,4971,1
308,38639,1
309,33,1
309,1418,1
309,5042,1
310,312,1
310,569,1
310,3064,1
310,3897,2
311,768,1
311,1366,1
311,1586,1
311,3257,1
311,7031,2
312,30,1
312,496,1
312,785,1
312,913,1
312,1027,3
312,2154,1
312,4514,1
313,254,1
313,970,1
313,1410,2
313,8414,1
314,6,1
314,816,1
314,2590,1
314,11353,3
314,18195,2
315,146,1
315,603,1
315,2140,2
315,19414,2
317,697,1
317,898,1
317,1146,1
317,4869,1
317,14975,2
318,482,1
318,22366,9
319,307,1
320,2161,2
320,2537,3
320,5273,1
320,5419,1
320,9630,3
320,19364,1
321,1196,1
321,2511,1
321,2558,1
321,12601,1
322,1017,1
322,3979,2
322,31375,2
323,34,1
323,5675,1
323,10300,1
324,178,1
324,215,1
324,657,1
325,275,1
325,398,1
325,626,1
325,859,1
325,971,1
325,1025,1
325,1075,1
325,2954,2
325,4213,1
326,1183,1
326,3249,3
326,36753,3
327,132,1
327,568,1
327,18619,2
327,33006,2
327,37640,1
328,470,1
328,882,1
328,1985,1
328,2985,1
328,6235,2
328,34279,1
329,33,1
329,1958,1
329,3654,1
330,103,1
330,2021,1
330,12693,3
331,18,1
331,445,1
331,1350,1
331,2596,1
331,3253,1
331,4848,1
331,5932,1
331,21783,1
332,2993,6
332,16147,1
333,1180,1
333,2404,1
333,2871,1
334,934,1
334,5666,2
334,7275,4
334,21309,9
335,492,1
335,791,1
335,14844,1
336,279,1
336,20588,4
336,25287,1
336,32350,2
338,562,1
338,1300,1
338,1387,1
339,232,1
339,8127,1
340,1192,1
340,2148,1
341,978,1
341,2317,1
341,4142,2
341,9793,1
342,2805,1
342,6216,1
342,28736,1
343,465,1
343,617,1
343,8720,1
343,9566,1
343,21047,2
344,97,1
344,370,1
344,621,1
344,32615,2
345,2053,1
345,2374,2
345,4007,1
346,587,1
346,732,1
346,5641,2
347,478,1
347,1296,1
347,1968,1
347,2583,1
347,6469,1
347,11900,1
347,17033,1
347,23986,4
348,16,1
348,135,1
348,137,1
348,181,1
348,479,1
348,1026,1
348,1494,2
348,3427,1
348,4844,2
348,5638,1
349,111,1
349,139,1
349,946,1
349,1128,1
349,1855,1
349,2499,1
349,3053,2
349,8973,1
350,754,1
350,2194,1
350,3912,1
350,7371,2
351,366,1
351,1524,1
351,2978,3
351,4485,1
351,28060,1
352,238,1
352,818,1
352,10639,1
353,118,1
353,340,1
353,9002,2
354,215,2
355,376,1
355,6062,1
355,12983,2
356,176,2
356,250,1
356,3828,1
356,5227,2
356,6975,1
356,16934,1
357,225,1
357,270,1
357,603,1
357,621,2
357,652,1
357,3883,1
357,13773,4
357,28589,2
358,145,1
358,1916,1
358,17829,2
358,19416,3
359,40,2
359,354,1
359,744,1
359,791,1
359,1312,1
360,591,1
360,11821,1
361,2896,1
361,3443,1
361,4913,1
361,6493,1
362,3961,1
362,6729,4
362,13904,1
363,678,2
363,1515,1
363,5749,2
363,30936,1
364,15,1
364,4707,2
365,1402,1
365,19954,1
365,33088,1
366,134,1
366,158,2
366,737,1
366,770,1
366,1108,1
366,2315,1
367,537,1
367,1201,1
367,2030,3
367,3801,1
368,438,1
368,8075,1
369,976,2
369,15244,2
370,1877,1
370,26468,3
371,54,1
371,1616,1
371,3276,1
372,202,1
372,477,1
372,670,1
372,1798,3
372,4627,1
373,317,1
373,2724,1
373,3987,1
373,6649,1
373,8447,1
373,12721,1
373,30087,1
373,32999,6
374,540,1
374,2880,2
374,8571,2
375,684,1
375,697,1
376,232,1
376,410,2
376,421,1
376,516,1
376,761,2
376,1040,1
376,1308,1
376,6893,1
377,88,1
377,474,1
377,1093,1
378,54,1
378,330,1
378,1307,1
378,7845,1
378,10960,1
378,11846,5
379,340,1
379,2819,1
379,16903,5
380,576,1
381,129,1
382,215,1
382,502,1
382,722,1
382,2156,1
382,6277,1
382,13730,1
382,16441,2
383,270,1
383,844,1
383,910,1
383,3630,1
383,3802,2
383,3805,2
384,1156,1
384,2340,1
384,3044,2
384,4307,1
384,7624,1
385,300,1
385,950,1
385,6500,1
385,6840,2
386,874,1
386,2728,1
386,4709,1
387,320,1
388,21,1
388,273,1
388,530,1
388,2148,1
388,2450,1
388,16743,4
389,1280,1
389,23416,4
390,542,1
390,2260,1
390,2536,1
390,2619,2
390,38152,3
391,34086,1
392,471,1
392,802,1
393,112,1
393,6936,1
393,9017,2
394,424,2
394,796,1
394,1693,1
394,2281,1
394,3755,1
394,23853,1
395,474,1
395,704,1
395,2323,1
395,3402,1
395,6117,2
395,19126,2
395,35158,4
396,13430,4
397,86,1
397,221,1
397,282,1
397,289,1
397,381,1
397,8752,1
398,5017,1
398,5627,4
399,2506,1
399,3670,3
400,81,1
400,761,1
400,1452,3
401,749,1
401,1561,1
401,1728,1
401,3858,2
401,12179,7
402,699,2
402,1186,1
402,2522,1
402,4717,1
403,230,1
403,325,1
404,59,1
404,294,1
404,506,1
404,736,1
404,1594,1
404,13178,1
404,36452,1
405,1439,2
405,1614,1
405,5516,2
405,9882,1
406,496,1
406,671,1
406,723,1
407,3597,1
407,4361,1
407,20000,2
408,1499,1
408,3033,1
408,8019,1
408,10789,4
409,159,1
409,1466,1
409,5662,2
410,1725,1
410,9110,2
411,466,1
411,1875,1
411,2329,1
411,8916,1
412,727,3
412,920,1
412,1481,2
413,27,1
413,477,1
413,1722,1
413,1842,1
413,2091,1
413,2472,2
413,3300,1
413,5666,1
413,14223,1
414,153,1
415,29,1
415,466,1
416,453,2
416,622,1
416,739,1
416,981,1
416,6962,2
416,10424,2
417,1407,2
417,13846,1
417,16322,1
418,244,2
418,460,1
418,847,1
418,900,2
418,3962,3
419,2593,3
419,3783,1
420,267,3
420,491,2
420,1142,1
420,2641,1
420,4502,3
421,1883,1
421,2000,1
421,5205,1
421,6402,2
421,9954,1
422,4902,2
422,10189,1
422,20527,2
422,22285,1
422,29794,7
423,421,1
423,1470,1
423,11539,2
423,35021,7
424,226,1
424,2186,2
425,34,1
425,86,1
425,131,1
425,206,1
425,207,1
425,600,1
425,1149,1
425,3963,1
425,8194,1
426,539,1
426,676,1
426,4365,2
427,141,1
427,423,1
427,1703,1
428,383,1
428,713,1
428,24631,4
429,1834,1
429,5888,1
430,404,1
431,1240,1
431,1480,1
432,41,1
432,195,1
432,1079,1
433,292,1
433,24201,2
434,4598,1
434,12093,1
436,1686,1
436,4317,1
436,18547,4
436,22166,2
436,36350,2
437,2410,4
437,3562,1
437,4765,1
438,300,2
438,647,1
438,1404,1
438,2045,1
438,31369,2
439,243,1
439,5122,1
439,13367,3
440,2898,2
440,3069,1
441,1741,2
441,5182,1
441,9493,2
442,472,1
442,1494,1
442,1984,2
442,4202,1
442,9422,3
444,895,1
444,1742,1
444,1974,1
444,5443,1
444,9178,3
445,359,1
445,786,1
445,934,1
445,27134,5
446,755,1
446,3620,1
446,4249,1
447,27,1
447,460,1
447,753,1
447,3163,1
448,625,1
448,4318,4
448,4926,1
448,7515,1
449,607,1
449,2997,1
449,15122,1
449,17957,5
449,18384,1
450,5851,3
451,2629,1
451,4096,2
451,5911,2
452,1974,1
452,5159,1
452,5575,1
453,4,1
453,138,1
453,330,1
453,358,1
453,773,1
453,1252,1
453,1678,1
453,3741,1
453,6238,3
453,13113,1
454,2128,2
454,4097,2
454,9325,1
454,14280,2
455,299,1
455,1621,1
456,252,1
456,725,1
456,19979,2
457,74,1
457,1841,1
458,375,1
458,2211,1
458,3386,1
458,3491,1
458,6978,1
458,7311,1
458,11723,1
458,25512,1
459,114,1
459,765,4
459,1087,1
459,1321,1
459,2213,1
459,2668,1
459,5680,1
460,39,1
461,1662,1
461,2769,2
461,3132,1
461,3453,1
461,3686,1
462,198,1
464,338,1
464,758,1
464,763,1
465,452,1
465,768,1
465,912,1
465,2299,1
465,36732,4
466,731,2
466,5547,3
467,2536,1
467,9692,1
469,582,2
469,4933,3
469,10618,3
470,176,1
470,4706,1
470,6007,2
470,16651,1
471,4507,1
471,4934,1
471,5912,2
471,11498,4
472,699,1
472,970,1
472,1810,1
473,494,1
473,538,1
473,560,1
473,1446,1
473,37110,1
474,1475,1
474,7515,2
474,30329,1
475,16,1
475,259,1
475,9047,4
476,11122,2
477,88,1
477,1892,1
477,2182,1
477,2898,1
477,3435,1
478,96,1
478,717,1
478,1755,1
478,6875,2
478,15830,1
479,462,1
479,595,1
479,707,1
479,5560,6
479,6730,2
479,23615,1
480,38,1
480,1000,1
480,1166,1
480,5326,1
481,207,1
481,4136,1
481,7516,1
481,17794,7
482,412,1
