rows,cols,strengths
60,33306,4
61,190,1
61,300,1
61,475,1
61,1799,1
61,2201,1
61,5581,1
62,60,1
62,103,1
62,468,1
62,540,1
62,4356,1
62,6230,1
62,17688,1
62,40248,1
63,9,1
63,221,1
63,410,1
63,929,1
63,1471,1
63,1597,1
63,3272,1
63,5764,1
63,6094,1
63,14328,2
64,1474,1
64,4374,1
64,12648,4
64,13299,4
64,22212,1
65,704,1
65,960,2
65,980,1
65,1076,1
65,1537,1
65,2030,1
66,614,1
66,1708,1
66,4049,1
66,6397,1
66,9398,1
66,13758,1
66,14962,1
67,650,1
67,19586,1
67,27421,3
68,1943,1
68,2183,1
68,7295,1
69,34,1
69,474,1
69,782,1
69,965,1
69,5729,1
69,7848,1
69,11640,1
69,15878,1
69,17662,1
70,326,1
70,343,1
70,2453,1
70,4245,1
70,5220,1
70,7701,1
70,7814,1
70,8244,1
70,32954,2
71,221,1
71,282,1
71,283,1
71,441,1
71,1513,3
71,2727,1
71,4748,1
71,4898,2
71,5448,1
71,34272,3
71,48181,1
71,71738,1
72,117,1
72,141,1
72,1188,1
72,1705,1
72,1944,1
72,5627,1
72,8806,1
72,12478,1
72,21255,2
72,33371,1
73,98,1
73,207,1
73,270,1
73,9892,1
74,20,1
74,273,3
74,659,1
74,1936,1
74,3512,1
74,15828,1
75,4834,1
75,7490,1
75,7734,1
75,8205,2
75,12300,1
75,17076,1
75,19580,1
76,1275,1
76,2292,1
76,5189,1
76,6250,1
76,6870,2
77,440,1
77,639,1
77,832,1
77,970,1
77,1402,1
77,1423,1
77,1938,1
77,3288,1
77,10191,1
78,1227,1
78,1442,1
78,3009,1
78,3205,1
78,6554,1
78,7784,1
78,8673,1
78,10541,2
79,235,1
79,723,1
79,836,1
79,1739,1
79,2194,1
79,26654,1
79,48239,1
80,442,1
80,648,1
80,859,1
80,889,1
80,3461,1
80,4157,1
80,25727,1
80,40961,1
81,112,1
81,615,1
81,1772,1
81,5264,1
82,47,1
82,124,1
82,330,1
82,490,1
82,23185,1
83,309,1
83,552,1
83,846,1
83,1654,1
83,4804,2
84,1401,1
84,3173,1
84,15475,1
84,16937,1
84,21108,1
84,24569,1
85,32,1
85,37,1
85,969,1
85,1552,1
85,2368,1
85,2509,1
85,2676,1
85,2679,1
85,9209,2
85,11224,1
86,905,1
86,958,1
86,1488,2
86,4364,1
86,6616,1
86,9292,1
87,94,1
87,875,1
87,1706,1
87,2919,1
87,3673,1
87,9307,1
87,38612,2
87,47031,1
88,37,1
88,337,1
88,1838,1
88,2198,1
88,4728,1
88,4995,2
88,5061,1
88,35696,1
89,101,1
89,159,1
89,1214,3
89,3026,1
89,10069,1
89,12689,1
90,1741,1
90,1914,1
90,2844,1
90,3379,1
90,3735,1
90,7185,2
90,35569,1
90,36920,2
91,37,1
91,5425,1
91,13243,1
91,59842,1
92,184,1
92,2742,1
92,3919,1
92,4553,1
92,33567,2
93,735,1
93,1027,1
93,1254,1
93,3508,1
93,6934,1
93,22385,1
94,155,1
94,1473,1
94,1846,3
94,4138,2
94,14704,1
95,700,1
95,3104,1
95,12868,1
96,123,1
96,1427,1
96,1735,1
96,7915,1
97,7,1
97,73,1
97,416,1
97,579,1
97,1097,2
97,2037,1
97,2233,1
97,7007,1
97,7859,1
97,30493,1
98,384,1
98,542,1
98,549,1
98,3256,1
98,6438,1
98,15393,1
98,24199,1
98,37028,1
98,58302,3
99,1242,1
99,4428,2
99,5668,2
99,6272,1
99,21960,1
100,25,1
100,215,1
100,754,1
100,3747,1
100,20459,1
101,991,1
101,1408,1
101,2456,1
101,3624,1
102,263,1
102,633,1
102,3703,1
102,3765,1
102,21249,1
102,70659,1
102,79515,2
103,433,1
103,1430,1
103,2164,1
103,6477,1
103,13395,1
103,13995,1
103,24269,5
103,36660,1
104,300,1
104,1200,1
104,6997,2
104,30610,2
105,158,1
105,452,1
105,493,2
105,2551,1
105,3040,1
105,8514,3
105,10380,1
105,17108,1
105,32986,1
106,398,1
106,1732,1
106,6608,1
107,715,1
107,1764,1
107,4156,1
107,6507,1
107,8398,1
107,10848,1
107,19558,1
108,3659,1
108,6568,1
108,8534,1
108,13420,2
108,32783,1
109,383,1
109,456,1
109,1218,1
109,2118,1
109,4249,1
110,1163,1
110,4436,3
110,8413,1
110,13352,2
110,24247,1
111,188,1
111,498,1
111,581,1
111,7860,2
111,22693,1
111,24262,1
112,104,1
112,672,1
112,1365,1
112,6598,1
112,8427,2
112,52669,5
113,161,1
113,8528,1
113,37008,1
114,345,1
114,760,1
114,2046,1
114,17382,3
115,1695,1
116,25,1
116,42,1
116,74,1
116,435,1
116,2173,1
116,2540,1
116,7623,2
116,32114,2
116,34291,1
116,62549,3
117,2415,2
117,37872,1
118,1342,1
118,3688,2
118,10655,1
118,15044,1
118,17422,1
118,28959,1
118,79061,3
119,350,1
119,936,1
119,1699,1
119,8461,3
119,37684,2
120,1528,2
120,3879,1
120,5128,1
120,5638,1
120,13073,1
121,245,1
121,544,1
121,585,1
121,1684,1
121,1743,1
121,3987,1
121,4381,1
121,4397,3
121,6617,1
121,11434,1
121,25055,2
121,69437,1
122,1233,1
122,9979,1
123,391,1
123,469,1
123,920,1
123,6050,1
123,14147,1
123,17302,1
123,54768,1
124,1872,1
124,2327,1
124,15302,3
124,25012,1
125,228,1
125,270,1
125,721,1
125,4735,1
125,36015,1
126,252,1
126,856,1
126,1679,1
126,2914,1
126,4307,1
126,6482,1
126,18188,2
127,308,1
127,802,1
127,920,1
127,1680,1
127,5178,2
127,17884,1
127,27695,1
128,102,1
128,259,1
128,751,1
128,761,1
128,2091,1
128,5174,4
128,7666,1
129,345,1
129,539,1
129,636,3
129,8606,1
129,10173,1
129,22650,2
130,465,1
130,1821,1
130,2468,1
130,19827,1
130,22668,1
131,29,1
131,514,2
131,3497,1
131,3710,1
131,5525,1
131,19043,1
131,77403,1
132,261,1
132,378,1
132,1204,1
132,1966,1
132,3742,1
132,10593,2
133,91,1
133,683,1
133,1173,1
133,1217,1
133,1542,1
133,2099,1
133,2491,1
133,4923,1
133,5612,1
133,9018,1
133,81764,2
134,894,1
134,3999,1
134,4853,3
134,7455,1
135,313,1
135,366,2
135,1195,1
135,2100,1
136,110,1
136,974,1
136,1646,1
136,2764,1
136,52720,1
136,60709,2
137,161,1
137,1369,1
137,4147,1
137,4220,2
137,11812,2
137,16242,1
137,17588,2
137,23890,1
137,24517,2
137,47867,3
138,650,2
138,2046,1
138,2160,1
138,5123,1
138,12193,1
138,25829,1
138,34759,1
138,43397,4
139,233,1
139,320,2
139,398,1
139,808,1
139,3055,1
139,3182,1
139,29054,1
140,54,1
140,3558,1
140,4023,1
140,4205,1
141,40,1
141,284,1
141,657,1
141,829,1
141,1167,1
141,2094,1
141,5387,1
141,31060,3
141,40276,2
142,1405,1
142,1502,1
142,2120,2
143,693,1
143,2916,1
143,5021,1
143,10295,2
144,149,1
144,1140,1
144,3144,1
144,11880,1
145,1,1
145,391,1
145,1761,1
145,1812,1
145,2003,1
145,8941,1
145,15431,1
146,99,1
146,453,1
146,850,2
146,1455,1
146,1617,1
146,8264,2
146,9394,2
146,10175,1
146,11938,1
146,23076,3
147,637,1
147,3664,3
147,3936,1
148,529,2
148,762,1
148,765,1
148,6674,3
148,44406,1
148,55256,1
149,248,1
149,778,1
149,3161,1
149,6393,1
149,9461,2
149,21715,1
150,88,1
150,273,1
150,356,1
150,1072,1
150,2056,1
150,2148,1
150,4045,1
150,6086,1
150,7745,1
150,11942,1
151,27340,1
152,2369,1
152,3291,1
152,6972,2
152,25770,2
153,833,1
153,3637,2
153,5796,1
153,5931,2
153,7156,1
154,769,1
154,5815,1
154,33261,1
155,218,1
155,284,1
155,342,1
155,587,1
155,857,1
155,1895,1
155,2995,1
155,5546,1
155,29904,4
156,223,1
156,471,1
156,718,1
156,1316,1
156,18465,1
156,33995,2
156,51335,1
157,34,1
157,206,1
157,892,1
157,1528,1
157,1567,1
157,5119,2
157,7575,1
157,14901,1
158,696,1
158,812,1
158,1447,2
158,3020,1
158,3742,1
158,6233,1
158,14209,1
158,19904,1
159,151,1
159,285,1
159,382,1
159,394,1
159,421,1
159,1295,1
159,48033,4
160,245,1
160,1059,1
160,1215,1
160,30070,1
161,182,1
161,644,1
161,1171,1
161,1891,1
161,3997,1
161,6696,1
161,51684,1
162,392,1
162,1121,1
162,1127,1
162,1270,1
162,2126,1
162,3235,1
162,5697,1
162,10197,1
162,10468,1
162,28159,1
162,31072,1
163,101,2
163,1258,1
163,1329,1
163,1496,1
163,3030,3
163,3945,2
163,4492,1
163,4777,1
163,53304,1
164,405,1
164,746,1
164,2290,1
164,2705,2
164,12306,1
164,14625,1
164,15405,1
164,17966,1
164,19129,1
165,2105,1
165,6546,2
165,6940,1
165,7422,1
165,10209,1
165,10539,1
166,10287,1
167,735,1
167,1107,1
167,5311,1
167,26733,2
168,73,1
168,100,1
168,570,1
168,796,1
168,1091,1
168,1478,1
168,2102,1
168,3191,1
168,3691,1
168,6520,1
168,9450,2
168,48442,1
169,1294,1
169,1925,3
169,2082,1
169,2799,1
169,3992,1
169,4089,2
169,5406,1
169,9568,1
169,52585,4
170,309,1
170,1450,1
170,2054,1
170,2742,1
170,12709,1
171,692,2
171,780,1
171,1022,1
171,1176,1
171,1361,1
171,2016,1
171,2358,1
171,6852,1
171,33988,1
171,57764,2
172,1147,1
172,2039,1
172,2669,2
172,4470,1
173,2137,1
173,4461,3
173,10312,2
173,10952,2
173,15110,1
173,26212,4
174,790,1
174,1269,1
174,1517,1
174,4518,1
174,6429,1
174,9213,2
174,23363,2
174,46104,1
175,202,1
175,1034,1
175,1149,1
175,1816,1
175,4057,1
175,4564,1
175,4603,1
175,12623,2
175,35095,1
176,74,1
176,241,1
176,1251,1
176,1414,1
176,1851,1
177,1550,1
177,2034,1
177,2379,1
177,24181,3
178,904,1
178,920,1
178,1565,1
178,2155,1
178,2509,2
178,2940,1
178,4385,1
178,47453,5
179,0,1
179,770,1
179,4016,1
180,286,1
180,1154,1
180,10305,1
180,59362,1
181,2822,1
181,4143,1
181,7177,1
181,10760,1
181,11317,1
181,17707,1
181,27413,1
182,75,1
182,78,1
182,579,1
182,882,1
182,4307,1
182,4974,1
182,22247,1
183,96,1
183,136,1
183,3896,2
183,4676,1
183,10485,1
183,36682,1
183,52380,2
184,52,1
184,958,2
184,960,1
184,1419,1
184,2029,1
184,2325,1
185,180,1
185,952,1
185,1181,1
185,1463,1
185,3370,1
185,4923,1
185,4936,1
185,5012,1
185,5370,1
185,5694,1
185,8014,1
185,83057,1
186,53,1
186,602,1
186,1112,1
186,1272,1
186,1420,2
186,3688,1
186,5472,1
186,22968,1
186,44881,3
187,1949,1
187,4152,1
188,1270,1
188,4578,1
189,40,1
189,852,1
189,1355,1
189,2772,1
189,3385,1
189,6166,4
189,10242,1
189,19178,1
189,22705,2
190,216,1
190,465,1
190,501,1
190,955,2
190,1098,1
190,1346,1
191,132,1
191,213,1
191,485,1
191,914,1
191,1036,1
191,2116,1
191,2565,1
191,15747,2
191,19578,1
192,837,1
192,7427,1
192,7742,1
192,47108,1
193,187,1
193,604,1
194,153,1
194,667,1
194,2246,1
194,10483,1
194,23318,1
194,28525,1
195,244,1
195,618,1
195,763,1
195,875,1
195,5872,1
195,5898,1
195,13586,1
195,22181,2
195,58007,1
196,143,1
196,2333,1
196,7742,1
196,9027,1
196,13796,3
196,20883,1
196,20929,2
197,2685,1
197,3567,1
197,5923,1
197,10488,1
197,13954,1
197,23718,1
197,45701,6
198,184,1
198,351,1
198,705,1
198,811,1
198,1207,1
198,1979,1
198,4515,2
198,15401,4
199,215,1
199,1777,1
199,4061,1
200,17,1
200,1213,2
200,1558,2
200,1744,1
200,4520,1
200,64126,5
201,1872,1
201,2597,1
202,32,1
202,452,1
202,776,1
202,1507,1
202,25336,1
203,448,1
203,459,1
203,817,1
203,5830,1
203,6592,1
203,6905,1
203,19308,1
204,88,1
204,276,1
204,2907,2
204,15932,1
204,22288,1
205,112,1
205,247,1
205,1063,2
205,1812,1
205,22277,2
206,204,1
207,1326,1
207,1395,1
207,5601,1
207,7851,1
207,9110,1
207,12128,1
208,118,1
208,964,2
208,3879,1
208,3991,1
208,10265,2
209,2837,1
209,4926,1
209,11091,2
209,50960,1
210,62,1
210,1630,1
210,4720,1
210,6103,1
210,20258,3
211,1975,1
211,18765,2
212,547,1
212,1030,1
212,1250,1
213,670,1
213,5460,1
213,7848,1
214,530,1
214,1104,1
214,1635,1
214,2875,1
214,5146,1
214,5279,1
214,6658,1
214,12590,1
215,414,1
215,1233,1
215,1420,1
215,1924,1
215,2924,1
215,4560,1
215,20022,1
215,23918,1
216,823,1
216,1059,2
216,7801,1
216,69622,1
217,174,1
217,245,1
217,356,1
217,439,1
217,2199,1
217,2300,1
217,2431,1
217,6774,1
217,7302,1
217,8697,2
218,630,1
218,636,1
218,3055,4
218,4821,1
218,9279,1
218,12170,1
219,5927,1
219,19263,5
219,34438,1
219,61492,1
220,779,1
220,1300,1
220,5594,1
220,5890,2
221,779,1
221,1341,1
221,3924,1
221,9498,1
221,9501,1
221,11730,1
221,13178,1
221,41132,1
222,1316,4
222,2341,1
222,37019,1
222,43582,1
223,637,1
223,1086,1
223,1382,1
223,1624,1
223,6001,1
223,24987,1
224,584,1
224,608,1
224,1104,1
224,1408,2
224,3083,1
224,8056,1
224,13902,1
224,37081,1
224,38823,4
225,886,1
225,1822,1
225,4110,1
225,4139,1
225,6847,1
225,27346,1
226,453,2
226,1536,1
226,1595,1
226,4790,1
226,14798,1
226,67587,1
227,1027,1
227,1517,1
227,5227,1
227,11436,1
227,47159,2
228,517,1
228,600,1
228,1123,1
228,10187,1
229,329,1
229,1027,1
229,1191,1
229,6014,1
229,10074,1
229,15602,1
229,23142,1
229,26477,1
229,46110,3
229,78733,1
230,542,1
230,736,1
230,1469,1
230,2135,1
230,3596,1
230,25704,4
231,128,2
231,1755,1
231,3600,1
231,5176,1
231,42868,4
231,47650,1
232,2670,1
232,3832,1
232,13408,1
233,921,1
233,1729,1
233,1787,1
234,277,1
234,932,1
234,1017,1
234,1483,1
234,2095,1
234,2269,1
234,12937,1
234,13063,1
234,22919,1
234,52952,1
235,1733,1
235,1966,1
235,5210,1
235,11359,1
235,47393,1
236,493,1
236,2686,3
236,12398,4
236,12544,2
236,14684,1
237,69,1
237,875,1
237,1369,1
237,2790,1
237,3157,1
237,3308,1
237,10180,1
237,12312,1
238,660,1
238,4236,1
238,9349,1
239,39,1
239,8044,1
239,11854,2
240,2627,2
240,7473,1
240,13444,1
241,437,1
241,862,1
241,943,3
241,4552,1
242,72,1
242,153,1
242,319,1
242,910,1
242,5678,1
242,14864,1
243,158,1
243,607,1
243,1418,2
243,1710,1
243,7433,2
243,8821,2
243,19801,3
244,388,1
244,524,1
244,622,1
244,770,2
244,11654,2
245,2848,1
245,24044,1
245,45061,1
246,1230,1
246,1245,1
248,1127,1
248,2209,1
248,3129,1
248,4038,1
248,4667,2
248,6519,1
248,11664,1
248,13830,3
248,35589,1
249,6,1
249,474,1
249,9250,2
249,14897,1
250,76,1
250,1291,1
250,5135,1
250,28973,1
251,79,1
251,88,1
251,956,1
251,1312,1
251,7537,1
251,21526,1
251,45520,1
252,270,1
252,1582,2
252,8781,3
252,16729,1
252,40771,1
253,367,1
253,920,1
253,4222,1
253,5471,1
253,12338,1
253,13890,1
254,410,2
254,1818,1
254,24076,3
254,28388,1
254,30864,5
255,12,1
255,964,1
255,1289,1
255,4570,1
255,7070,1
255,29813,1
256,2002,1
256,3919,1
256,4325,1
256,5793,1
256,13557,1
256,43417,1
256,59580,1
257,2520,1
257,8565,1
257,12825,1
257,15723,1
258,49,1
258,1270,1
258,4588,1
258,8818,3
259,676,1
259,1293,1
259,3977,1
259,5846,1
259,24075,1
260,3489,1
260,4414,1
260,7097,2
260,15956,4
260,25660,1
260,33159,1
261,52,1
261,1151,1
261,51367,10
262,149,1
262,6847,2
262,14181,1
263,830,1
263,1453,2
263,1963,1
263,2195,1
263,6565,1
263,6900,1
263,46644,1
264,165,1
264,775,1
264,1769,1
264,8765,1
264,13082,4
265,507,2
265,591,1
265,732,1
265,1003,1
265,1081,1
265,2788,1
265,5593,1
265,10728,1
266,68,1
266,1401,1
266,3548,1
267,533,1
267,565,1
267,4171,1
267,4358,1
267,4500,1
267,6877,1
267,8157,4
267,22622,1
267,70327,1
268,173,1
268,418,1
268,516,1
268,631,1
268,1747,1
268,13404,1
268,18778,2
269,184,1
269,952,1
269,4917,1
269,6922,1
269,7732,1
269,10795,1
270,72,1
270,1156,1
270,1713,1
270,4210,1
270,4852,1
270,8574,1
270,20691,3
270,57945,1
271,289,1
271,2602,1
271,3982,1
272,2048,1
272,2532,1
272,8224,1
272,10360,1
272,12955,1
272,69661,1
273,446,1
273,1318,1
273,3064,1
273,6253,1
274,29,1
274,360,1
274,1120,1
274,2262,1
274,7816,1
274,27968,3
275,708,1
275,1178,1
275,2858,1
275,9325,3
275,13735,1
275,32879,4
275,51326,5
276,10180,2
276,10273,1
276,26514,1
276,36273,4
276,54569,2
277,166,1
277,485,1
277,2280,1
277,3257,1
277,5507,1
277,61207,2
278,330,1
278,421,1
278,1338,1
278,2984,1
278,3745,1
278,4949,1
278,5823,3
278,8917,1
278,15536,1
278,36769,2
279,358,2
279,1074,1
279,1266,1
279,1712,1
279,1878,1
279,19555,1
279,76714,1
280,2,1
280,422,1
280,471,1
280,16253,2
281,766,1
281,1139,1
281,2148,1
281,2158,1
281,2734,3
282,196,1
282,346,1
282,608,1
282,847,1
282,2283,1
282,3123,2
282,5337,1
282,9756,1
282,19986,1
283,4,1
283,650,1
283,6624,1
283,15015,3
284,328,1
284,472,1
284,2518,1
284,4067,1
284,5383,2
284,35530,2
284,39663,2
284,53628,2
285,104,1
285,2734,3
285,5656,1
285,8568,1
285,28249,1
285,55392,2
286,554,1
286,725,1
286,1092,1
286,1558,1
286,7229,2
287,1209,1
287,2747,1
287,5717,1
287,68137,3
287,84628,1
288,57,2
288,2217,1
288,2477,4
288,4469,1
288,6472,1
288,6703,4
288,12985,1
289,424,1
289,560,1
289,830,1
289,1084,1
289,1882,1
289,2288,1
289,2357,1
289,3042,1
289,3218,1
289,38319,1
290,1821,1
290,2219,1
290,2919,1
290,5904,1
290,15896,1
290,40096,4
291,2926,1
291,8444,1
292,120,1
292,389,1
292,1123,1
292,1176,1
292,1498,1
292,1695,1
292,1805,2
292,1953,1
292,17305,2
293,136,1
293,1253,1
293,3302,1
293,4405,1
294,510,1
294,897,1
294,1389,1
294,1548,1
294,5520,1
295,33,1
295,586,1
295,4035,1
295,6661,1
295,12284,1
295,79506,5
296,268,1
296,586,1
296,1582,1
296,5032,2
296,23680,1
297,68,1
297,2603,1
297,5413,2
297,28456,1
298,907,1
298,1037,1
298,2739,1
298,4792,1
298,8086,1
299,296,1
299,3687,1
299,3709,1
299,26155,2
299,62919,2
300,536,1
300,1271,1
300,1665,1
300,1984,1
300,2236,1
300,2463,1
300,9374,1
300,10841,2
300,24702,1
301,441,1
301,800,1
301,2125,1
301,6581,1
301,7947,1
301,10269,1
301,19976,1
301,24995,1
301,46254,2
302,1214,1
302,3129,1
302,3872,1
302,4990,1
302,15741,2
302,18139,1
302,26356,1
303,1409,2
303,1979,2
303,2719,1
303,3192,1
303,5472,1
303,26335,3
304,1108,1
304,5650,1
304,17706,2
305,527,2
305,731,1
305,1285,1
305,1951,1
305,17319,1
305,43756,1
306,999,1
306,1035,1
306,18051,1
306,26226,1
307,296,1
307,802,1
307,6900,1
307,15437,1
308,1335,1
308,2857,1
308,5171,1
308,9042,1
308,19087,1
308,20639,1
309,12,1
309,279,1
309,698,1
309,3175,1
309,6359,1
309,9922,2
309,10903,1
309,34973,1
310,185,1
310,254,1
310,3113,1
310,3407,1
310,3908,1
310,5522,1
310,10782,1
310,25116,1
311,1187,1
311,2306,1
311,2753,1
311,6015,1
312,2251,1
312,3763,1
312,5538,1
312,28434,2
312,41820,4
313,1686,1
313,1902,2
313,12905,1
314,561,1
314,1206,1
314,1934,1
314,3362,1
314,3436,1
314,5117,1
314,5678,1
314,14786,2
314,19349,1
315,7365,1
316,154,1
316,33142,1
316,41283,2
317,144,1
317,2784,2
317,2875,1
317,3192,1
317,4512,1
317,15693,1
317,44495,1
318,182,1
318,236,1
318,660,1
318,1088,1
318,1953,1
318,5280,1
318,11944,1
319,1016,1
319,3331,1
319,4946,2
319,6180,1
320,143,1
320,20995,2
321,1741,1
321,2887,1
322,34,1
322,377,1
322,2005,1
322,3269,1
322,74470,2
323,238,2
323,377,1
323,9376,1
324,968,1
324,12514,1
325,8853,1
325,12943,1
325,24317,1
326,957,1
326,1787,1
326,1881,1
326,6663,1
326,16053,1
326,38298,2
326,52334,2
327,6068,2
327,6859,2
327,22207,2
327,24582,3
328,1515,1
328,2292,1
328,6760,1
328,7642,1
328,31181,1
329,120,1
329,354,1
329,2097,1
329,4876,1
329,25390,1
329,32076,1
330,169,4
330,539,1
330,2069,1
330,2289,2
330,2833,1
330,3247,1
330,14860,1
331,486,1
331,512,1
331,648,1
331,897,1
331,1062,1
331,1137,1
331,61804,1
332,1698,1
332,7341,1
332,10795,5
332,19067,1
332,20001,1
333,39,1
333,3825,2
333,34367,2
333,56392,1
334,51,1
334,103,1
334,918,1
334,2064,1
334,14414,1
334,21544,1
335,214,1
335,687,1
335,54922,2
336,9,1
336,4157,1
336,6174,1
336,7718,1
336,8360,3
336,9412,1
336,13041,2
336,53782,1
337,301,1
337,6059,1
338,11,1
339,599,1
339,9402,1
339,9678,2
339,11810,1
339,17114,1
340,676,2
340,6217,1
340,14968,2
340,16345,2
340,23405,1
341,25,1
341,260,2
341,343,1
341,1861,1
341,2868,1
341,10054,1
341,16290,1
342,467,1
342,1034,1
342,3619,1
342,3920,1
342,4172,1
342,6232,1
342,13690,5
342,66339,1
343,107,1
343,235,1
343,3735,1
344,173,1
344,1251,1
345,30,1
345,681,1
345,716,1
345,2903,1
345,4034,1
345,36649,2
345,36694,1
345,74808,2
346,595,1
346,8938,1
346,14114,1
347,798,2
347,1284,2
347,2264,2
348,1499,1
348,48226,1
349,546,1
349,595,1
349,4126,1
349,23147,1
349,42938,2
350,765,1
350,863,1
350,915,1
350,1269,1
350,2676,1
350,11948,1
351,722,1
351,1007,2
351,1611,1
351,21790,4
351,47890,3
352,394,1
352,438,1
352,650,1
352,999,1
