rows,cols,strengths
61,23491,1
61,29084,1
61,52015,1
61,113670,1
62,200,1
62,1649,1
62,3475,1
62,5908,1
62,6455,2
62,9027,1
62,9550,1
62,12663,2
62,14254,1
62,18131,4
62,21957,1
62,22944,2
62,53619,1
62,59541,1
62,72080,1
62,82417,1
63,702,1
63,710,1
63,791,1
63,821,1
63,874,1
63,1262,1
63,2235,1
63,2396,1
63,2913,1
63,3641,1
63,4106,1
63,5085,1
63,6036,1
63,6509,2
63,9755,1
63,10912,1
63,12999,2
63,22971,1
63,46207,1
63,86547,3
63,154228,1
64,170,1
64,247,1
64,877,1
64,1943,1
64,11148,1
64,13163,1
64,17521,3
65,536,1
65,1503,1
65,2370,1
65,4975,1
65,4982,1
65,9327,1
65,11188,1
65,12774,1
65,16697,1
65,23430,1
65,30173,1
65,85701,1
65,126541,1
66,589,1
66,603,1
66,902,1
66,1579,1
66,3148,2
66,7431,1
66,8854,1
66,12372,1
66,20591,1
66,24623,1
66,106077,1
66,135093,3
67,1449,1
67,1504,1
67,1629,1
67,2175,1
67,2688,1
67,16162,1
67,153137,1
68,73,1
68,1275,1
68,1863,1
68,2117,1
68,2945,1
68,2962,1
68,3890,1
68,4530,1
68,4816,1
68,5317,1
68,5913,1
68,6073,2
68,6945,2
68,8566,1
68,9919,1
68,11005,1
68,30108,1
68,33230,1
68,45245,1
68,47138,4
68,95134,1
69,1134,1
69,2376,1
69,4409,1
69,5045,1
69,6329,1
69,6917,1
69,7716,1
69,8075,1
69,9566,1
69,24285,1
69,41121,1
69,51496,1
69,72760,1
69,177286,1
70,1846,1
70,4332,1
70,4336,1
70,6813,1
70,6985,1
70,7147,1
70,8756,2
70,9150,2
70,13642,1
70,15939,1
70,22763,1
70,35546,1
70,41510,1
70,251977,1
71,505,1
71,676,1
71,1183,1
71,1469,1
71,3380,1
71,3779,1
71,13109,1
71,15205,2
71,22125,1
71,26085,1
71,29452,1
71,30672,1
71,142070,1
72,352,1
72,661,1
72,1718,1
72,3716,1
72,4671,1
72,4740,1
72,5163,1
72,7992,1
72,8876,1
72,9343,1
72,9532,1
72,10344,1
72,23161,1
72,26124,1
72,30740,3
72,53909,2
72,63856,1
72,74304,1
72,79062,1
72,119041,1
73,75,1
73,942,1
73,1722,1
73,1785,1
73,2325,1
73,3084,1
73,3184,1
73,3281,1
73,3924,1
73,4124,1
73,8131,1
73,12563,1
73,22813,1
74,1289,1
74,2430,1
74,2669,1
74,2754,2
74,5514,1
74,7929,1
74,12748,2
74,13159,1
74,131267,1
75,115,1
75,288,1
75,322,1
75,772,1
75,2248,1
75,2377,1
75,3968,1
75,5160,1
75,5174,2
75,9207,1
75,13690,1
75,15893,1
75,23656,1
75,66276,1
75,94296,1
75,230654,1
76,34,1
76,5522,1
76,7394,1
76,8461,1
76,14317,1
76,57949,2
76,221978,2
77,791,2
77,1467,1
77,1684,1
77,3613,1
77,4186,1
77,4199,1
77,4707,1
77,4734,1
77,16958,1
77,21918,1
78,366,1
78,1114,1
78,2070,1
78,4828,1
78,6588,1
78,9535,1
78,10524,1
78,12942,1
78,15649,1
78,24755,1
78,30522,1
78,70024,1
78,94771,2
78,157701,2
78,175944,1
78,195256,1
78,319725,1
79,1450,1
79,1490,1
79,4195,1
79,4254,1
79,4586,1
79,5146,1
79,6590,1
79,9484,1
79,21311,1
79,190302,1
80,434,1
80,992,1
80,1042,1
80,3058,1
80,3102,1
80,4405,1
80,5107,1
80,22887,1
80,260638,2
81,157,1
81,384,1
81,4829,1
81,5713,1
81,6792,1
81,13514,1
81,18067,1
81,20273,1
81,26465,1
81,30957,1
81,45291,1
81,46893,1
81,78092,2
82,540,1
82,1071,1
82,1967,1
82,2666,1
82,5006,1
82,5185,1
82,5808,1
82,5871,1
82,6138,1
82,21747,1
82,22014,1
82,31642,1
82,326266,1
83,49,1
83,951,1
83,1096,1
83,3587,1
83,3678,1
83,9853,1
83,16916,1
83,181202,1
84,1477,1
84,1787,1
84,2787,2
84,3207,1
84,4712,1
84,5462,1
84,6119,1
84,7138,1
84,8074,1
84,8199,1
84,9198,1
84,9387,1
84,10068,1
84,10487,1
84,11230,1
84,12646,1
84,147964,1
84,257173,1
85,598,1
85,2928,1
85,2929,1
85,4508,1
85,4795,1
85,17990,1
85,22439,1
85,24423,1
85,280569,1
86,566,1
86,1091,1
86,1595,1
86,2833,1
86,3064,1
86,4385,1
86,8348,1
86,8375,1
86,8598,1
86,8862,1
86,9810,1
86,11072,1
86,21386,1
86,21615,2
86,26261,1
86,43914,1
86,73865,1
86,85549,1
87,1059,1
87,2281,1
87,2944,1
87,3618,1
87,3894,1
87,4016,1
87,4946,1
87,5917,1
87,14412,1
87,59660,1
87,72017,1
87,204149,2
88,593,1
88,639,1
88,972,1
88,1831,1
88,3076,1
88,4220,1
88,10408,1
88,10619,2
88,76449,1
88,199634,1
88,240862,1
89,379,1
89,629,1
89,771,1
89,1059,1
89,1492,1
89,3467,1
89,4316,1
89,5057,1
89,5667,1
89,8539,1
89,8688,1
89,17966,1
89,20555,1
90,391,1
90,2818,1
90,3927,2
90,5036,1
90,6950,1
90,8401,1
90,54604,1
91,33,1
91,2618,1
91,4876,1
91,6543,1
91,7630,1
91,17250,1
91,21644,1
91,37323,2
91,52071,1
91,254536,1
92,646,1
92,1261,1
92,1588,1
92,2202,1
92,4461,1
92,10927,1
92,15560,1
92,18055,1
93,764,1
93,792,1
93,1599,1
93,2000,1
93,2108,1
93,4030,1
93,4117,1
93,4788,1
93,5008,1
93,5910,1
93,6999,1
93,13318,1
93,18542,1
93,22209,1
93,27346,1
93,68018,1
94,438,1
94,920,1
94,1462,1
94,2118,1
94,2375,1
94,2575,2
94,3099,1
94,3563,1
94,3635,1
94,3666,1
94,5969,1
94,7820,2
94,8018,1
94,18031,1
94,23461,1
94,53465,2
94,123100,1
94,154100,1
95,361,1
95,2174,1
95,2238,1
95,6776,1
95,6940,1
95,9666,1
95,10612,1
95,26647,1
95,27835,1
95,35969,1
95,44934,1
95,49798,1
95,72033,1
95,123777,1
95,151322,1
96,600,1
96,1155,1
96,1511,1
96,1738,1
96,5186,1
96,9262,1
96,25799,1
96,39809,1
97,449,1
97,1085,1
97,4158,1
97,8905,1
97,15079,1
97,16495,1
97,19913,1
98,113,1
98,973,1
98,997,1
98,1773,1
98,2295,1
98,6018,1
98,6423,1
98,10661,1
98,13086,1
98,16183,1
98,18006,1
98,19257,1
98,20134,1
98,59014,1
98,65382,1
99,693,1
99,929,1
99,975,1
99,1027,1
99,1099,1
99,2363,1
99,3959,1
99,5113,1
99,6119,1
99,7404,1
99,15988,1
99,20190,1
99,41062,1
99,43422,2
99,45189,1
99,101810,1
99,111100,1
100,231,1
100,303,1
100,433,1
100,1033,1
100,1200,1
100,1671,1
100,7013,1
100,8264,1
100,12817,1
100,22593,1
100,28818,1
100,245166,1
101,88,1
101,839,1
101,2255,1
101,3089,1
101,4023,1
101,8786,1
101,9387,1
101,17742,1
101,49325,1
101,64335,1
102,411,1
102,415,1
102,644,1
102,861,1
102,1601,1
102,3188,1
102,3660,1
102,5476,1
102,5701,1
102,7683,1
102,18034,1
102,34394,1
103,490,1
103,565,1
103,847,1
103,3498,1
103,3554,1
103,9618,1
103,14103,1
103,15797,1
103,16040,1
103,42142,1
103,75811,1
103,110178,1
104,735,1
104,4373,1
104,5699,1
104,7966,1
104,10825,2
104,11099,1
104,12398,1
104,13556,1
104,19115,2
104,29576,2
104,37621,1
104,114527,1
104,114534,1
104,130366,1
105,269,1
105,2332,1
105,2783,1
105,3829,1
105,6688,1
105,8096,1
105,15605,3
105,16826,1
105,17601,1
105,19487,1
105,83198,2
105,90522,1
105,231364,3
105,246485,3
106,207,1
106,639,1
106,816,1
106,2263,1
106,2393,1
106,2657,1
106,3369,1
106,4151,2
106,4374,1
106,4623,1
106,6608,1
106,6836,1
106,9950,1
106,12366,1
106,13158,1
106,15947,1
106,15984,1
106,17799,1
106,21427,1
106,38338,1
107,381,1
107,462,1
107,750,1
107,1670,1
107,1744,1
107,1869,1
107,5371,1
107,9049,1
107,9779,1
107,10374,1
107,10953,2
107,12045,1
107,14355,1
107,14675,1
107,14842,3
107,14867,1
107,16492,1
107,24510,2
107,59919,1
107,66039,1
107,77026,1
108,110,1
108,1094,1
108,1417,1
108,2168,1
108,6380,1
108,6693,1
108,7355,1
108,7918,1
108,16346,1
108,30327,1
108,33966,1
109,202,1
109,871,1
109,2075,1
109,2699,1
109,4850,1
109,8800,2
109,9167,1
109,12825,1
109,13112,1
109,14162,1
109,44651,2
109,59260,1
109,77326,1
109,147496,2
110,17,1
110,399,1
110,1430,1
110,4320,1
110,7131,1
110,10875,1
110,11818,1
110,12745,1
110,23332,1
110,28830,2
110,34903,1
110,38469,1
110,57974,1
110,119090,1
111,74,1
111,1621,1
111,1786,1
111,1954,1
111,2775,1
111,3097,1
111,5151,1
111,12122,1
111,12374,1
111,13821,1
111,16378,1
111,16744,1
111,19136,1
111,28688,1
111,65334,2
111,250308,1
112,879,1
112,1224,1
112,1572,1
112,3042,1
112,4215,1
112,9921,1
112,10965,1
112,12438,1
112,17034,1
112,20788,2
112,29832,1
112,60722,1
112,79918,1
112,86483,1
112,141710,2
113,506,1
113,587,1
113,1543,1
113,2104,1
113,2429,1
113,4946,1
113,5779,1
113,14529,1
113,25507,1
113,122456,2
114,104,1
114,119,1
114,166,1
114,808,1
114,1582,1
114,2624,1
114,12013,1
114,20343,2
114,298684,1
115,98,1
115,355,1
115,511,1
115,1625,1
115,2416,1
115,3439,1
115,4393,1
115,6206,1
115,9844,1
115,13846,1
115,29337,1
116,311,1
116,3062,1
116,5896,1
116,9404,1
116,9524,1
116,10178,1
116,13000,1
116,17031,1
116,27088,1
116,58800,1
116,62868,4
117,374,1
117,899,1
117,912,1
117,1786,1
117,2650,1
117,3899,1
117,4764,1
117,6582,1
117,7009,1
117,11005,1
117,12206,1
117,18960,1
117,19865,1
117,64810,1
117,150291,1
117,240178,1
118,546,1
118,634,1
118,2521,1
118,2559,1
118,3828,1
118,7437,1
118,8196,1
118,10006,3
118,12833,2
118,15225,1
118,20459,1
118,31812,1
118,40802,1
118,42261,1
118,50767,1
118,228443,1
119,221,1
119,584,1
119,688,1
119,816,1
119,1338,1
119,1527,1
119,2052,1
119,2311,1
119,2522,2
119,2827,1
119,2872,1
119,3940,1
119,5010,1
119,9565,2
119,40459,1
119,48686,1
119,85548,1
119,85763,1
120,456,1
120,18033,1
120,18281,1
120,56399,1
120,119905,2
120,134721,3
120,236389,2
120,256304,2
121,532,2
121,1312,1
121,2943,1
121,3618,1
121,3638,1
121,7885,1
121,8776,1
121,9543,2
121,22298,1
121,31700,1
121,32801,1
122,93,1
122,214,1
122,418,1
122,515,1
122,533,1
122,693,1
122,1203,1
122,5472,1
122,6320,1
122,7673,1
122,9453,1
122,9994,2
122,15319,1
122,28675,2
122,79841,1
122,93646,1
122,95594,1
123,169,1
123,486,1
123,1783,1
123,1948,1
123,4655,1
123,32626,1
123,48694,1
123,89853,1
123,92518,1
124,196,1
124,2648,1
124,4508,1
124,5880,1
124,6256,1
124,8327,1
124,10865,1
124,13108,1
124,15477,1
124,23818,1
124,24440,1
124,68475,1
125,1918,1
125,3284,1
125,4181,1
125,26242,4
125,47077,6
125,52569,1
125,79019,1
125,81277,1
126,323,1
126,642,1
126,652,1
126,883,1
126,1229,1
126,3439,1
126,4020,1
126,4108,1
126,4654,1
126,5377,2
126,7346,1
126,10491,1
126,10492,1
126,14262,1
126,15323,3
126,19302,1
126,39055,1
126,44523,1
126,93357,1
126,94996,1
127,1232,1
127,2220,1
127,3287,1
127,6175,2
127,9055,2
127,19008,1
127,19879,1
127,58064,2
127,72760,1
127,92202,2
127,150844,1
128,582,1
128,879,1
128,5304,1
128,5662,1
128,10132,1
128,10304,1
128,17660,1
128,19505,1
128,216674,1
129,422,1
129,1079,2
129,1542,2
129,4880,1
129,7779,1
129,10298,1
129,11185,1
129,14918,1
129,25661,1
129,32293,1
129,62198,1
129,71265,1
130,87,1
130,515,1
130,689,1
130,2622,2
130,2639,1
130,4906,1
130,9319,1
130,14928,1
130,16247,2
130,19142,1
130,179114,2
131,123,1
131,658,1
131,956,1
131,1490,1
131,3683,1
131,5433,1
131,10017,1
131,11135,1
131,15906,1
132,439,1
132,501,1
132,4366,1
132,7407,1
132,11473,2
132,19973,1
132,35036,1
132,38146,1
133,8,1
133,390,1
133,503,1
133,2376,1
133,3657,1
133,5175,1
133,6436,1
133,7557,1
133,9007,1
133,9025,1
133,12370,1
133,14806,1
133,18472,1
134,472,1
134,618,1
134,810,1
134,1076,1
134,1213,1
134,1425,1
134,1976,1
134,3494,1
134,5324,1
134,6183,1
134,7900,1
134,8921,1
134,12634,1
134,15281,1
134,32810,1
134,34617,1
134,48997,1
134,66189,4
134,74488,3
134,288406,1
135,404,1
135,1210,1
135,1781,1
135,2144,1
135,2361,1
135,2970,1
135,3012,1
135,3208,1
135,7207,1
135,13682,1
135,15863,2
135,19707,1
135,37738,1
135,63806,1
135,67318,2
136,77,1
136,386,1
136,470,1
136,610,1
136,2086,1
136,3650,1
136,3963,1
136,4130,1
136,6533,1
136,11619,1
136,12062,1
136,59637,1
136,79260,1
137,719,1
137,907,1
137,2403,1
137,2585,1
137,2688,1
137,3419,1
137,4173,1
137,4566,1
137,10497,1
137,12258,1
137,37181,1
137,45475,1
137,45536,1
137,56371,1
137,59036,3
137,79086,1
137,99382,1
138,73,1
138,126,1
138,293,1
138,436,1
138,566,1
138,2744,1
138,2779,1
138,2791,1
138,4610,2
138,5738,1
138,7843,1
138,14560,1
138,21344,1
138,26225,1
138,48038,1
138,48406,1
138,56250,1
138,206520,2
138,215794,1
139,749,1
139,806,1
139,2367,1
139,2391,1
139,2392,1
139,3757,1
139,7792,1
139,10809,1
139,30414,2
139,50692,1
139,72494,1
139,77358,1
139,93019,1
139,136559,1
140,67,1
140,282,2
140,487,1
140,1042,1
140,1396,1
140,1590,1
140,1628,1
140,3120,1
140,5494,1
140,14806,1
140,59427,2
140,72176,1
141,1948,1
141,3672,1
141,4819,1
141,6648,1
141,14968,1
141,19095,1
141,22388,1
141,23233,1
141,25436,1
141,59705,1
141,66311,1
141,112134,1
142,3053,1
142,3611,1
142,6038,1
142,6848,1
142,23900,1
142,39214,1
142,80183,1
143,594,1
143,2331,1
143,7313,1
143,256050,1
144,636,1
144,697,1
144,784,1
144,1286,1
144,1342,1
144,1646,1
144,2592,1
144,3236,1
144,3548,1
144,3559,1
144,3939,1
144,4226,1
144,5670,1
144,11607,1
144,17532,1
144,27863,1
144,86388,1
144,107537,1
145,2295,1
145,2461,1
145,5356,1
145,9797,1
145,11198,1
145,12101,1
145,12366,1
145,15884,1
145,95836,1
146,22,2
146,387,1
146,852,1
146,3717,1
146,13514,1
146,13918,1
146,15306,1
146,18333,1
146,23958,1
146,29495,1
146,48077,1
147,245,1
147,8178,1
147,9681,1
147,17082,2
147,31067,2
147,47717,1
147,310507,3
148,729,1
148,966,1
148,1370,1
148,1718,1
148,2058,1
148,4228,1
148,4664,1
148,9403,1
148,13989,1
148,24662,1
149,654,1
149,1768,1
149,2385,1
149,3163,2
149,3452,1
149,3857,1
149,4152,1
149,6052,1
149,7627,2
149,14274,4
149,34618,1
149,53661,1
149,61917,1
149,74159,1
149,200179,1
150,76,1
150,1347,1
150,1719,1
150,2102,1
150,2283,1
150,3391,1
150,4098,1
150,4837,1
150,12009,1
150,14498,1
150,17717,1
150,23836,1
150,32252,1
150,53445,1
150,143788,2
151,771,1
151,1363,1
151,1400,1
151,2122,1
151,2570,1
151,2882,1
151,4015,1
151,7961,1
151,9449,1
151,10298,1
151,12022,1
151,16550,1
151,19954,1
151,32857,2
151,60769,1
152,567,1
152,1081,1
152,1924,1
152,1970,1
152,2178,1
152,2931,1
152,7239,1
152,10160,1
152,15058,1
152,15176,1
152,21640,3
152,33484,1
152,41774,1
152,44936,1
152,69810,1
152,88590,3
153,970,1
153,1131,1
153,5086,1
153,5330,1
153,5994,1
153,6282,1
153,7077,1
153,8519,1
153,12296,2
153,13559,1
153,20418,1
153,58522,2
153,61742,2
153,191016,1
154,109,1
154,1074,1
154,1292,1
154,1345,1
154,1520,1
154,1707,1
154,1759,1
154,2519,1
154,3277,1
154,4285,1
154,6761,1
154,14941,1
154,77241,1
154,136100,3
155,49,1
155,904,1
155,1174,1
155,1255,2
155,3374,1
155,4500,1
155,7671,1
155,13191,1
155,14077,1
155,16601,1
155,17212,1
155,17928,1
155,71709,2
155,138368,2
155,201106,1
