seeking,r_new,r_old,tot_enc,tot_par
0.000000,0.416924,0.148714,215.000000,167.000000
0.000000,0.415956,0.075067,159.000000,131.000000
0.000000,0.415648,0.178810,223.000000,158.000000
0.000000,0.415033,0.067750,171.000000,142.000000
0.000000,0.414332,0.124954,198.000000,149.000000
0.000000,0.414311,0.071738,186.000000,151.000000
0.000000,0.413371,0.537866,319.000000,136.000000
0.000000,0.412918,0.218288,249.000000,163.000000
0.000000,0.412641,0.111751,187.000000,142.000000
0.000000,0.410232,0.100641,169.000000,128.000000
0.000000,0.409226,0.135555,189.000000,142.000000
0.000000,0.407539,0.186078,194.000000,139.000000
0.000000,0.405918,0.130023,192.000000,145.000000
0.000000,0.405747,0.494633,315.000000,150.000000
0.000000,0.405315,0.318193,257.000000,146.000000
1.000000,0.404948,0.100043,173.000000,138.000000
0.000000,0.404605,0.640947,402.000000,165.000000
0.000000,0.404195,0.072386,199.000000,178.000000
0.000000,0.404059,0.068969,190.000000,166.000000
0.000000,0.403950,0.442568,328.000000,158.000000
0.000000,0.402540,0.035783,166.000000,147.000000
0.000000,0.402401,0.036960,143.000000,133.000000
0.000000,0.402173,0.329577,277.000000,160.000000
0.000000,0.401717,0.080996,163.000000,124.000000
0.000000,0.401471,0.153509,223.000000,162.000000
0.000000,0.401151,0.120687,210.000000,159.000000
0.000000,0.401138,0.106391,186.000000,144.000000
0.000000,0.400907,0.279790,264.000000,154.000000
0.000000,0.400840,0.145791,162.000000,113.000000
0.000000,0.400832,0.097835,167.000000,138.000000
0.000000,0.400520,0.293030,255.000000,142.000000
0.000000,0.398589,0.089514,187.000000,156.000000
0.000000,0.398110,0.086186,171.000000,143.000000
0.000000,0.397339,0.015298,164.000000,154.000000
0.000000,0.397250,0.390970,274.000000,133.000000
0.000000,0.397234,0.178278,189.000000,126.000000
0.000000,0.395504,0.033125,165.000000,152.000000
0.000000,0.394629,0.161058,204.000000,146.000000
0.000000,0.394610,0.107420,192.000000,160.000000
0.000000,0.394240,0.194522,203.000000,144.000000
0.000000,0.392830,0.200722,207.000000,136.000000
0.000000,0.392458,0.147102,204.000000,146.000000
0.000000,0.391979,0.186552,226.000000,149.000000
0.000000,0.390833,0.263284,220.000000,127.000000
0.000000,0.390150,0.285508,254.000000,156.000000
0.000000,0.390029,0.134280,194.000000,143.000000
0.000000,0.389245,0.279851,255.000000,141.000000
0.000000,0.384087,0.175830,222.000000,148.000000
0.000000,0.383546,0.120274,198.000000,144.000000
0.000000,0.382111,0.165438,198.000000,131.000000
0.000000,0.380165,0.154204,206.000000,151.000000
0.000000,0.380077,0.050211,159.000000,138.000000
0.000000,0.377882,0.511015,331.000000,153.000000
0.000000,0.376270,0.136976,199.000000,148.000000
0.000000,0.375293,0.187345,190.000000,123.000000
0.000000,0.374338,0.235776,200.000000,133.000000
0.000000,0.371814,0.207054,187.000000,111.000000
0.000000,0.371313,0.149616,203.000000,152.000000
0.000000,0.371207,0.037529,143.000000,128.000000
0.000000,0.368813,0.279890,237.000000,139.000000
0.000000,0.368776,0.233711,227.000000,127.000000
0.000000,0.368663,0.073062,151.000000,127.000000
0.000000,0.368362,0.195427,207.000000,143.000000
0.000000,0.368307,0.153016,203.000000,156.000000
1.000000,0.368057,0.191048,200.000000,129.000000
0.000000,0.367889,0.180541,182.000000,121.000000
0.000000,0.366958,0.321942,249.000000,140.000000
1.000000,0.365211,0.121473,160.000000,115.000000
0.000000,0.364917,0.181132,201.000000,138.000000
0.000000,0.363392,0.021670,146.000000,140.000000
0.000000,0.362944,0.544353,308.000000,120.000000
0.000000,0.362409,0.261676,230.000000,138.000000
0.000000,0.360258,0.034370,128.000000,120.000000
0.000000,0.360110,0.149744,199.000000,145.000000
0.000000,0.359838,0.410703,307.000000,129.000000
0.000000,0.359563,0.176773,208.000000,149.000000
0.000000,0.358465,0.158126,189.000000,140.000000
0.000000,0.358238,0.296463,249.000000,134.000000
0.000000,0.357272,0.141205,176.000000,124.000000
0.000000,0.356332,0.036254,125.000000,115.000000
0.000000,0.353703,0.068614,152.000000,130.000000
0.000000,0.353295,0.143912,164.000000,122.000000
0.000000,0.352924,0.193087,205.000000,130.000000
0.000000,0.352774,0.184649,197.000000,133.000000
0.000000,0.352155,0.439216,289.000000,126.000000
0.000000,0.351902,0.197791,210.000000,144.000000
0.000000,0.351433,0.158977,196.000000,133.000000
0.000000,0.350228,0.272553,217.000000,126.000000
0.000000,0.350211,0.029593,133.000000,123.000000
0.000000,0.349746,0.038077,122.000000,109.000000
0.000000,0.349536,0.248233,164.000000,99.000000
0.000000,0.349464,0.095474,167.000000,130.000000
0.000000,0.347343,0.131999,168.000000,112.000000
0.000000,0.346037,0.167041,184.000000,131.000000
0.000000,0.345448,0.171801,194.000000,133.000000
0.000000,0.345088,0.097087,131.000000,95.000000
0.000000,0.344851,0.449822,277.000000,121.000000
0.000000,0.344740,0.190802,191.000000,119.000000
0.000000,0.343892,0.394038,261.000000,137.000000
0.000000,0.343829,0.338270,278.000000,142.000000
0.000000,0.342257,0.191782,188.000000,127.000000
0.000000,0.342070,0.079255,169.000000,135.000000
0.000000,0.342046,0.282915,222.000000,129.000000
0.000000,0.341913,0.188331,164.000000,106.000000
0.000000,0.338957,0.189237,198.000000,121.000000
0.000000,0.338084,0.167309,186.000000,117.000000
0.000000,0.337985,0.073788,151.000000,124.000000
0.000000,0.337830,0.301926,246.000000,137.000000
0.000000,0.337096,0.152555,182.000000,125.000000
1.000000,0.336721,0.108508,170.000000,129.000000
0.000000,0.336264,0.308581,216.000000,112.000000
0.000000,0.335315,0.392365,248.000000,128.000000
0.000000,0.334475,0.065998,154.000000,122.000000
0.000000,0.331178,0.080529,147.000000,117.000000
0.000000,0.330268,0.073694,157.000000,135.000000
0.000000,0.329150,0.063238,166.000000,139.000000
0.000000,0.328119,0.218524,188.000000,109.000000
0.000000,0.327579,0.195210,178.000000,119.000000
0.000000,0.327027,0.060233,138.000000,113.000000
0.000000,0.326633,0.221429,197.000000,122.000000
0.000000,0.326155,0.050576,146.000000,120.000000
0.000000,0.326075,0.076764,158.000000,131.000000
0.000000,0.325699,0.206248,210.000000,124.000000
0.000000,0.323938,0.334906,249.000000,133.000000
0.000000,0.323177,0.125270,150.000000,109.000000
0.000000,0.321297,0.080341,152.000000,120.000000
0.000000,0.320127,0.033621,137.000000,124.000000
0.000000,0.319929,0.090115,151.000000,114.000000
0.000000,0.319892,0.117455,166.000000,130.000000
0.000000,0.319040,0.087743,144.000000,108.000000
0.000000,0.319001,0.129647,160.000000,108.000000
1.000000,0.318982,0.244557,217.000000,129.000000
0.000000,0.318326,0.109882,160.000000,119.000000
0.000000,0.318182,0.022216,126.000000,118.000000
0.000000,0.317618,0.119681,144.000000,111.000000
0.000000,0.316727,0.073816,166.000000,134.000000
0.000000,0.316492,0.129749,150.000000,101.000000
0.000000,0.315740,0.021020,131.000000,124.000000
0.000000,0.315515,0.460799,292.000000,117.000000
0.000000,0.315298,0.090086,146.000000,111.000000
0.000000,0.314062,0.434671,289.000000,128.000000
0.000000,0.314016,0.221246,195.000000,103.000000
0.000000,0.313637,0.132035,151.000000,102.000000
0.000000,0.313632,0.167339,180.000000,120.000000
0.000000,0.313348,0.086088,141.000000,111.000000
0.000000,0.313300,0.120128,150.000000,109.000000
0.000000,0.313076,0.450413,281.000000,127.000000
0.000000,0.312937,0.150140,182.000000,122.000000
0.000000,0.312169,0.411929,241.000000,105.000000
0.000000,0.311958,0.126693,171.000000,121.000000
0.000000,0.311758,0.232679,213.000000,129.000000
0.000000,0.311617,0.133960,141.000000,110.000000
0.000000,0.310315,0.129119,175.000000,123.000000
0.000000,0.309738,0.020884,138.000000,131.000000
0.000000,0.308974,0.088743,139.000000,100.000000
0.000000,0.308439,0.082305,152.000000,130.000000
0.000000,0.308183,0.121840,143.000000,100.000000
0.000000,0.307752,0.115500,137.000000,109.000000
0.000000,0.307723,0.057403,127.000000,104.000000
0.000000,0.307481,0.108032,173.000000,127.000000
0.000000,0.306510,0.506315,291.000000,108.000000
0.000000,0.305572,0.275406,213.000000,118.000000
0.000000,0.305085,0.106777,146.000000,116.000000
0.000000,0.305047,0.552521,305.000000,115.000000
1.000000,0.304951,0.314019,244.000000,127.000000
0.000000,0.304409,0.146448,174.000000,126.000000
0.000000,0.304248,0.273031,227.000000,125.000000
0.000000,0.303847,0.072095,149.000000,117.000000
0.000000,0.303642,0.049503,151.000000,121.000000
0.000000,0.302571,0.097411,160.000000,125.000000
0.000000,0.302030,0.067994,129.000000,106.000000
0.000000,0.302014,0.081249,136.000000,104.000000
0.000000,0.301197,0.125992,158.000000,119.000000
0.000000,0.301117,0.102863,134.000000,96.000000
0.000000,0.301019,0.575588,315.000000,113.000000
0.000000,0.300960,0.069925,124.000000,102.000000
0.000000,0.300931,0.213437,180.000000,98.000000
0.000000,0.300412,0.138203,153.000000,103.000000
0.000000,0.299886,0.317221,254.000000,125.000000
0.000000,0.299739,0.022220,122.000000,108.000000
0.000000,0.299575,0.180856,189.000000,111.000000
0.000000,0.299503,0.004162,121.000000,116.000000
0.000000,0.298667,0.053875,128.000000,113.000000
0.000000,0.298441,0.329995,224.000000,107.000000
0.000000,0.298366,0.057593,176.000000,144.000000
0.000000,0.298219,0.078785,112.000000,86.000000
0.000000,0.298108,0.020910,117.000000,105.000000
0.000000,0.298001,0.120500,151.000000,99.000000
0.000000,0.297972,0.327593,224.000000,128.000000
0.000000,0.296465,0.148089,178.000000,127.000000
0.000000,0.295737,0.227016,187.000000,110.000000
0.000000,0.295684,0.199220,163.000000,98.000000
0.000000,0.295048,0.080814,132.000000,105.000000
0.000000,0.294079,0.204569,197.000000,118.000000
0.000000,0.293847,0.120336,157.000000,117.000000
0.000000,0.293780,0.340970,240.000000,118.000000
0.000000,0.293748,0.208277,173.000000,102.000000
0.000000,0.293609,0.172759,161.000000,110.000000
0.000000,0.293352,0.076889,139.000000,118.000000
0.000000,0.292609,0.030962,137.000000,118.000000
0.000000,0.292530,0.307780,236.000000,123.000000
0.000000,0.292494,0.200675,181.000000,112.000000
0.000000,0.290861,0.142407,158.000000,106.000000
0.000000,0.290759,0.252663,180.000000,98.000000
0.000000,0.289254,0.064793,123.000000,106.000000
0.000000,0.289168,0.058738,132.000000,106.000000
0.000000,0.288522,0.143456,156.000000,93.000000
0.000000,0.287948,0.149575,132.000000,84.000000
0.000000,0.287685,0.029179,99.000000,88.000000
0.000000,0.287625,0.494250,284.000000,116.000000
0.000000,0.286478,0.324816,225.000000,94.000000
0.000000,0.286324,0.121289,146.000000,108.000000
0.000000,0.286278,0.146691,169.000000,108.000000
0.000000,0.285683,0.347589,216.000000,85.000000
0.000000,0.285014,0.339583,213.000000,91.000000
0.000000,0.284728,0.146471,156.000000,109.000000
0.000000,0.284107,0.032491,120.000000,105.000000
0.000000,0.284002,0.017805,121.000000,113.000000
0.000000,0.283228,0.202889,175.000000,94.000000
0.000000,0.282964,0.114040,144.000000,109.000000
0.000000,0.282555,0.354210,226.000000,95.000000
0.000000,0.282283,0.186340,159.000000,106.000000
0.000000,0.282225,0.101932,125.000000,87.000000
0.000000,0.281857,0.537977,268.000000,89.000000
0.000000,0.281714,0.259559,195.000000,97.000000
0.000000,0.281350,0.216965,201.000000,114.000000
0.000000,0.281305,0.013793,102.000000,98.000000
0.000000,0.281283,0.213258,165.000000,99.000000
0.000000,0.281158,0.180264,152.000000,88.000000
0.000000,0.281073,0.130542,145.000000,96.000000
0.000000,0.280827,0.153233,128.000000,84.000000
0.000000,0.280672,0.201584,188.000000,108.000000
0.000000,0.279922,0.089351,134.000000,113.000000
0.000000,0.279728,0.437808,249.000000,92.000000
0.000000,0.279495,0.097360,138.000000,103.000000
0.000000,0.279191,0.391681,234.000000,98.000000
0.000000,0.279089,0.038989,119.000000,100.000000
0.000000,0.279081,0.345022,224.000000,107.000000
0.000000,0.278245,0.360224,210.000000,96.000000
0.000000,0.277956,0.341009,211.000000,104.000000
1.000000,0.277106,0.258661,160.000000,83.000000
0.000000,0.276760,0.195360,163.000000,98.000000
1.000000,0.276543,0.234425,178.000000,101.000000
0.000000,0.276505,0.361107,248.000000,111.000000
0.000000,0.275870,0.086945,152.000000,122.000000
0.000000,0.275717,0.247681,220.000000,128.000000
0.000000,0.275488,0.080973,130.000000,92.000000
0.000000,0.275155,0.716158,348.000000,106.000000
0.000000,0.274848,0.203923,170.000000,106.000000
1.000000,0.274834,0.312319,198.000000,98.000000
0.000000,0.274730,0.098280,128.000000,88.000000
0.000000,0.274636,0.153885,189.000000,121.000000
0.000000,0.274261,0.518480,292.000000,116.000000
0.000000,0.274148,0.080463,122.000000,96.000000
0.000000,0.273399,0.039415,113.000000,97.000000
0.000000,0.272060,0.122731,147.000000,100.000000
0.000000,0.272004,0.020496,99.000000,88.000000
0.000000,0.271980,0.232418,175.000000,97.000000
0.000000,0.271401,0.270369,206.000000,115.000000
0.000000,0.271098,0.069130,104.000000,85.000000
0.000000,0.271003,0.149346,143.000000,90.000000
0.000000,0.270945,0.228622,174.000000,99.000000
0.000000,0.270652,0.010673,114.000000,110.000000
0.000000,0.270606,0.250825,190.000000,96.000000
0.000000,0.270122,0.287214,212.000000,104.000000
0.000000,0.269652,0.542002,284.000000,89.000000
0.000000,0.269395,0.274250,205.000000,108.000000
0.000000,0.268700,0.241433,173.000000,95.000000
0.000000,0.268637,0.152615,148.000000,96.000000
0.000000,0.268618,0.126850,133.000000,92.000000
0.000000,0.268305,0.160828,133.000000,82.000000
0.000000,0.267843,0.232766,178.000000,94.000000
0.000000,0.267450,0.100131,148.000000,108.000000
0.000000,0.266979,0.290578,207.000000,111.000000
0.000000,0.266890,0.126101,174.000000,120.000000
0.000000,0.266209,0.506033,269.000000,95.000000
0.000000,0.266018,0.109588,146.000000,109.000000
0.000000,0.265811,0.159354,158.000000,107.000000
0.000000,0.265618,0.165281,143.000000,86.000000
0.000000,0.265204,0.137430,130.000000,91.000000
0.000000,0.263528,0.201354,205.000000,117.000000
0.000000,0.263343,0.127883,124.000000,84.000000
0.000000,0.263056,0.153410,153.000000,94.000000
0.000000,0.263023,0.352969,224.000000,100.000000
0.000000,0.262728,0.452215,244.000000,88.000000
0.000000,0.261213,0.062496,117.000000,92.000000
0.000000,0.261186,0.131478,144.000000,98.000000
0.000000,0.261032,0.237695,174.000000,92.000000
1.000000,0.260810,0.149775,132.000000,92.000000
0.000000,0.260596,0.073150,122.000000,89.000000
0.000000,0.260462,0.146014,146.000000,102.000000
0.000000,0.260380,0.085653,118.000000,91.000000
0.000000,0.260309,0.051064,119.000000,98.000000
0.000000,0.259154,0.255705,185.000000,94.000000
0.000000,0.258916,0.105807,134.000000,97.000000
0.000000,0.258798,0.095942,112.000000,85.000000
0.000000,0.258444,0.045440,95.000000,86.000000
0.000000,0.258098,0.355883,202.000000,101.000000
0.000000,0.257682,0.117876,129.000000,94.000000
0.000000,0.257645,0.056129,123.000000,99.000000
0.000000,0.257493,0.192507,172.000000,98.000000
0.000000,0.257453,0.150468,135.000000,82.000000
0.000000,0.256860,0.286681,170.000000,76.000000
0.000000,0.256291,0.078849,114.000000,85.000000
0.000000,0.256076,0.572008,303.000000,92.000000
0.000000,0.255645,0.102749,121.000000,89.000000
0.000000,0.255543,0.189787,172.000000,103.000000
0.000000,0.255528,0.174103,149.000000,93.000000
0.000000,0.255388,0.081626,109.000000,89.000000
0.000000,0.254851,0.220851,169.000000,93.000000
0.000000,0.253901,0.600582,320.000000,108.000000
0.000000,0.253536,0.240182,154.000000,88.000000
0.000000,0.253419,0.191678,167.000000,103.000000
0.000000,0.253412,0.275765,180.000000,85.000000
1.000000,0.253265,0.126749,131.000000,93.000000
0.000000,0.252946,0.437307,255.000000,108.000000
0.000000,0.252741,0.426757,215.000000,77.000000
0.000000,0.252542,0.278377,187.000000,92.000000
0.000000,0.252417,0.152466,135.000000,80.000000
0.000000,0.252145,0.387076,232.000000,99.000000
0.000000,0.251843,0.519154,264.000000,85.000000
0.000000,0.251823,0.534538,285.000000,96.000000
0.000000,0.251424,0.177645,155.000000,87.000000
0.000000,0.251277,0.112042,142.000000,101.000000
0.000000,0.251208,0.097964,137.000000,95.000000
0.000000,0.251060,0.175280,151.000000,95.000000
0.000000,0.250639,0.061447,111.000000,88.000000
0.000000,0.249220,0.445026,262.000000,98.000000
0.000000,0.249134,0.287175,195.000000,100.000000
0.000000,0.248526,0.018559,100.000000,90.000000
0.000000,0.248000,0.125465,142.000000,111.000000
0.000000,0.247664,0.032205,95.000000,80.000000
0.000000,0.247549,0.280905,190.000000,91.000000
0.000000,0.247446,0.123816,150.000000,113.000000
0.000000,0.247133,0.080048,116.000000,95.000000
0.000000,0.246537,0.074545,121.000000,91.000000
0.000000,0.246464,0.037037,116.000000,91.000000
0.000000,0.246389,0.275270,193.000000,90.000000
0.000000,0.246226,0.134675,124.000000,82.000000
0.000000,0.245751,0.361510,197.000000,89.000000
0.000000,0.245380,0.214670,159.000000,88.000000
0.000000,0.245021,0.069251,121.000000,98.000000
0.000000,0.244782,0.159472,140.000000,96.000000
0.000000,0.244411,0.512647,274.000000,100.000000
0.000000,0.243536,0.119776,141.000000,98.000000
0.000000,0.242049,0.334125,205.000000,102.000000
0.000000,0.241944,0.066891,110.000000,88.000000
0.000000,0.241939,0.148676,142.000000,100.000000
0.000000,0.241627,0.231074,164.000000,87.000000
0.000000,0.241344,0.196511,163.000000,93.000000
0.000000,0.239242,0.210815,157.000000,84.000000
0.000000,0.239169,0.083891,111.000000,88.000000
0.000000,0.238613,0.118053,139.000000,99.000000
0.000000,0.238103,0.043229,97.000000,82.000000
0.000000,0.236734,0.172152,146.000000,80.000000
0.000000,0.236555,0.073796,119.000000,99.000000
0.000000,0.236314,0.197229,186.000000,105.000000
0.000000,0.235787,0.032664,120.000000,103.000000
0.000000,0.234734,0.092672,103.000000,78.000000
0.000000,0.233539,0.229953,177.000000,95.000000
0.000000,0.233416,0.322889,199.000000,91.000000
0.000000,0.233380,0.101188,117.000000,82.000000
0.000000,0.233256,0.595537,279.000000,77.000000
0.000000,0.232735,0.038551,101.000000,86.000000
0.000000,0.232243,0.844077,392.000000,84.000000
0.000000,0.231182,0.595219,298.000000,85.000000
0.000000,0.231128,0.126247,118.000000,77.000000
1.000000,0.231007,0.047082,86.000000,71.000000
0.000000,0.230867,0.196534,157.000000,80.000000
0.000000,0.230847,0.169700,147.000000,93.000000
0.000000,0.230515,0.023828,96.000000,87.000000
0.000000,0.230502,0.026748,105.000000,100.000000
0.000000,0.230445,0.231354,173.000000,85.000000
0.000000,0.230031,0.131887,143.000000,93.000000
0.000000,0.229957,0.195209,158.000000,84.000000
0.000000,0.229618,0.135812,125.000000,85.000000
0.000000,0.229591,0.278465,171.000000,83.000000
0.000000,0.229544,0.080222,121.000000,89.000000
0.000000,0.229159,0.110793,132.000000,86.000000
0.000000,0.228583,0.246605,172.000000,91.000000
0.000000,0.228516,0.268999,165.000000,86.000000
0.000000,0.228512,0.032521,94.000000,88.000000
0.000000,0.228443,0.078151,114.000000,85.000000
0.000000,0.228127,0.053918,98.000000,82.000000
0.000000,0.227970,0.190614,134.000000,73.000000
0.000000,0.227633,0.268614,170.000000,91.000000
0.000000,0.227279,0.335190,204.000000,94.000000
0.000000,0.227072,0.218507,184.000000,98.000000
0.000000,0.226691,0.136283,118.000000,66.000000
0.000000,0.226681,0.297863,197.000000,95.000000
0.000000,0.226218,0.034809,83.000000,76.000000
1.000000,0.226203,0.330174,189.000000,77.000000
0.000000,0.225926,0.327679,194.000000,71.000000
0.000000,0.225686,0.205568,161.000000,85.000000
1.000000,0.225488,0.256928,184.000000,89.000000
0.000000,0.224561,0.664993,310.000000,78.000000
0.000000,0.224545,0.162165,115.000000,61.000000
0.000000,0.224242,0.111717,108.000000,79.000000
0.000000,0.223990,0.057636,115.000000,97.000000
0.000000,0.223979,0.261807,182.000000,85.000000
0.000000,0.223720,0.105922,108.000000,85.000000
0.000000,0.223617,0.020090,81.000000,73.000000
0.000000,0.221944,0.060273,103.000000,87.000000
0.000000,0.221710,0.089126,100.000000,69.000000
0.000000,0.220747,0.205289,150.000000,85.000000
0.000000,0.220713,0.191763,148.000000,83.000000
0.000000,0.220114,0.338099,173.000000,73.000000
0.000000,0.220034,0.291399,214.000000,83.000000
0.000000,0.219806,0.149700,141.000000,94.000000
0.000000,0.219170,0.255271,163.000000,82.000000
0.000000,0.218937,0.166988,160.000000,87.000000
0.000000,0.218375,0.354040,202.000000,81.000000
0.000000,0.218332,0.148840,137.000000,82.000000
0.000000,0.218318,0.523241,280.000000,84.000000
0.000000,0.218273,0.126286,124.000000,80.000000
0.000000,0.217855,0.018213,77.000000,68.000000
0.000000,0.217805,0.227273,165.000000,86.000000
0.000000,0.217284,0.134318,126.000000,90.000000
0.000000,0.217281,0.379388,209.000000,79.000000
0.000000,0.217251,0.069772,112.000000,84.000000
0.000000,0.217248,0.270825,176.000000,88.000000
0.000000,0.217015,0.194990,172.000000,95.000000
0.000000,0.216697,0.047174,91.000000,67.000000
0.000000,0.216531,0.121826,107.000000,72.000000
0.000000,0.216245,0.533331,263.000000,82.000000
0.000000,0.216163,0.126681,114.000000,73.000000
0.000000,0.215837,0.255987,159.000000,83.000000
0.000000,0.215405,0.054626,91.000000,74.000000
0.000000,0.215250,0.113072,112.000000,77.000000
0.000000,0.215164,0.112710,129.000000,71.000000
0.000000,0.215066,0.100937,114.000000,74.000000
0.000000,0.215030,0.062950,110.000000,79.000000
0.000000,0.214597,0.195637,137.000000,76.000000
0.000000,0.214232,0.297932,171.000000,70.000000
0.000000,0.214098,0.047951,105.000000,88.000000
1.000000,0.213969,0.288675,165.000000,73.000000
0.000000,0.213738,0.131799,124.000000,81.000000
0.000000,0.212377,0.326229,188.000000,85.000000
0.000000,0.211977,0.202034,140.000000,73.000000
0.000000,0.211798,0.222708,142.000000,71.000000
0.000000,0.211762,0.110022,99.000000,68.000000
0.000000,0.210631,0.097003,123.000000,87.000000
0.000000,0.210271,0.080062,120.000000,85.000000
0.000000,0.209802,0.107683,120.000000,83.000000
1.000000,0.209662,0.235331,141.000000,75.000000
0.000000,0.209544,0.085342,106.000000,81.000000
0.000000,0.209232,0.073437,105.000000,75.000000
0.000000,0.208998,0.342289,165.000000,64.000000
0.000000,0.208821,0.128318,137.000000,88.000000
0.000000,0.208484,0.566167,299.000000,94.000000
0.000000,0.208181,0.121763,124.000000,85.000000
0.000000,0.208030,0.027759,92.000000,81.000000
0.000000,0.207988,0.086054,102.000000,82.000000
0.000000,0.207805,0.050443,107.000000,83.000000
0.000000,0.207464,0.062697,106.000000,76.000000
0.000000,0.206551,0.162783,142.000000,93.000000
0.000000,0.206309,0.034825,94.000000,78.000000
0.000000,0.206265,0.184096,148.000000,82.000000
0.000000,0.206022,0.100032,115.000000,74.000000
0.000000,0.204997,0.166572,140.000000,85.000000
0.000000,0.204846,0.241083,128.000000,59.000000
0.000000,0.204704,0.147407,129.000000,76.000000
0.000000,0.204593,0.193694,144.000000,76.000000
0.000000,0.204218,0.039358,95.000000,80.000000
0.000000,0.203392,0.080864,98.000000,76.000000
0.000000,0.203306,0.153968,136.000000,83.000000
0.000000,0.203159,0.221056,165.000000,76.000000
0.000000,0.202764,0.130541,129.000000,82.000000
0.000000,0.202677,0.049853,90.000000,72.000000
0.000000,0.202106,0.110519,121.000000,76.000000
0.000000,0.201813,0.063108,107.000000,85.000000
0.000000,0.201424,0.239781,151.000000,76.000000
0.000000,0.201376,0.613260,286.000000,89.000000
0.000000,0.201368,0.154812,139.000000,85.000000
0.000000,0.201244,0.424001,208.000000,66.000000
0.000000,0.200895,0.079946,99.000000,80.000000
0.000000,0.200844,0.218573,126.000000,63.000000
0.000000,0.200397,0.363817,218.000000,83.000000
0.000000,0.200159,0.190089,139.000000,71.000000
0.000000,0.199514,0.236619,147.000000,82.000000
0.000000,0.199277,0.214810,153.000000,75.000000
1.000000,0.198935,0.159895,131.000000,72.000000
0.000000,0.198836,0.211418,126.000000,65.000000
0.000000,0.198712,0.189998,143.000000,85.000000
0.000000,0.198471,0.136949,103.000000,62.000000
0.000000,0.198419,0.494636,253.000000,77.000000
0.000000,0.197947,0.466682,217.000000,66.000000
0.000000,0.197809,0.089482,100.000000,70.000000
0.000000,0.197792,0.276561,186.000000,88.000000
0.000000,0.197721,0.113939,97.000000,70.000000
0.000000,0.197576,0.130672,105.000000,55.000000
0.000000,0.197570,0.401702,215.000000,75.000000
0.000000,0.197329,0.335163,173.000000,67.000000
0.000000,0.197243,0.280510,173.000000,80.000000
