seeking,r_new,r_old,tot_enc,tot_par
0.000000,0.219769,0.228865,174.000000,89.000000
0.000000,0.219745,0.082875,99.000000,71.000000
0.000000,0.219648,0.105942,124.000000,81.000000
0.000000,0.219274,0.179396,127.000000,73.000000
0.000000,0.219234,0.036171,88.000000,78.000000
0.000000,0.218955,0.087952,111.000000,91.000000
0.000000,0.218945,0.160566,142.000000,80.000000
0.000000,0.218816,0.262529,164.000000,76.000000
0.000000,0.218812,0.109075,116.000000,82.000000
0.000000,0.218678,0.072636,97.000000,78.000000
0.000000,0.218676,0.012133,89.000000,83.000000
0.000000,0.218383,0.246898,170.000000,86.000000
0.000000,0.218275,0.067874,103.000000,75.000000
0.000000,0.218004,0.202282,143.000000,79.000000
0.000000,0.217936,0.265403,177.000000,92.000000
0.000000,0.217613,0.122246,111.000000,65.000000
0.000000,0.217587,0.069457,97.000000,74.000000
0.000000,0.217519,0.184158,132.000000,75.000000
0.000000,0.217372,0.443116,227.000000,76.000000
0.000000,0.217102,0.971105,399.000000,73.000000
0.000000,0.217009,0.141126,130.000000,77.000000
1.000000,0.216953,0.064963,98.000000,85.000000
0.000000,0.216892,0.123785,140.000000,95.000000
0.000000,0.216816,0.173420,130.000000,65.000000
0.000000,0.216760,0.205804,154.000000,83.000000
0.000000,0.216585,0.407216,232.000000,92.000000
0.000000,0.216539,0.135870,142.000000,94.000000
0.000000,0.216232,0.180564,152.000000,89.000000
0.000000,0.215964,0.075628,131.000000,105.000000
0.000000,0.215866,0.029029,90.000000,80.000000
0.000000,0.215597,0.318695,190.000000,77.000000
1.000000,0.215302,0.349856,200.000000,84.000000
0.000000,0.215255,0.095558,129.000000,89.000000
0.000000,0.214893,0.213698,148.000000,83.000000
0.000000,0.214646,0.104493,100.000000,75.000000
0.000000,0.214383,0.111320,113.000000,70.000000
0.000000,0.214137,0.443395,233.000000,73.000000
0.000000,0.214029,0.222237,147.000000,78.000000
0.000000,0.213814,0.053049,105.000000,84.000000
1.000000,0.213795,0.432579,238.000000,70.000000
0.000000,0.213702,0.397273,230.000000,88.000000
0.000000,0.213638,0.271193,176.000000,91.000000
0.000000,0.213558,0.078929,122.000000,90.000000
0.000000,0.213445,0.040916,81.000000,70.000000
0.000000,0.213324,0.019539,92.000000,82.000000
0.000000,0.213176,0.367287,208.000000,77.000000
0.000000,0.213036,0.148123,145.000000,93.000000
0.000000,0.213008,0.263339,189.000000,88.000000
1.000000,0.212722,0.225324,171.000000,90.000000
0.000000,0.212572,0.264056,188.000000,91.000000
0.000000,0.212168,0.143671,122.000000,86.000000
0.000000,0.212019,0.196627,151.000000,89.000000
0.000000,0.211941,0.214162,159.000000,79.000000
1.000000,0.211625,0.129526,125.000000,74.000000
0.000000,0.211593,0.070217,107.000000,82.000000
0.000000,0.211559,0.421784,205.000000,79.000000
0.000000,0.211469,0.297022,196.000000,84.000000
0.000000,0.211419,0.018143,78.000000,69.000000
0.000000,0.211193,0.177192,142.000000,83.000000
0.000000,0.211162,0.115282,105.000000,68.000000
0.000000,0.211077,0.131877,112.000000,73.000000
0.000000,0.210953,0.129116,136.000000,88.000000
0.000000,0.210697,0.026267,94.000000,82.000000
0.000000,0.210573,0.162034,134.000000,78.000000
0.000000,0.210534,0.278233,162.000000,81.000000
0.000000,0.210461,0.127969,122.000000,77.000000
0.000000,0.210441,0.191104,170.000000,97.000000
0.000000,0.210017,0.200056,151.000000,87.000000
0.000000,0.209829,0.132378,120.000000,74.000000
0.000000,0.209713,0.014857,86.000000,83.000000
0.000000,0.209400,0.558967,266.000000,85.000000
0.000000,0.209252,0.175812,126.000000,77.000000
0.000000,0.209034,0.110007,101.000000,75.000000
0.000000,0.208885,0.307908,168.000000,73.000000
0.000000,0.208820,0.401317,212.000000,83.000000
0.000000,0.208543,0.754351,350.000000,85.000000
0.000000,0.208377,0.268788,159.000000,84.000000
0.000000,0.208363,0.244857,165.000000,81.000000
0.000000,0.208317,0.285632,170.000000,82.000000
0.000000,0.208195,0.058806,96.000000,80.000000
0.000000,0.208184,0.075424,97.000000,68.000000
0.000000,0.208143,0.072502,101.000000,81.000000
0.000000,0.208113,0.100213,112.000000,77.000000
0.000000,0.208047,0.297789,193.000000,76.000000
0.000000,0.207950,0.014422,76.000000,73.000000
0.000000,0.207941,0.330710,200.000000,84.000000
0.000000,0.207741,0.030986,79.000000,70.000000
0.000000,0.207727,0.165844,129.000000,72.000000
0.000000,0.207430,0.057302,113.000000,85.000000
0.000000,0.207402,0.311561,169.000000,72.000000
0.000000,0.207368,0.055992,85.000000,67.000000
0.000000,0.207235,0.043643,103.000000,84.000000
0.000000,0.207149,0.158226,134.000000,76.000000
0.000000,0.206963,0.331305,175.000000,71.000000
0.000000,0.206809,0.586908,283.000000,82.000000
0.000000,0.206721,0.151981,148.000000,90.000000
0.000000,0.206278,0.295382,150.000000,56.000000
0.000000,0.206153,0.157633,118.000000,71.000000
0.000000,0.206130,0.102175,116.000000,68.000000
0.000000,0.206118,0.170200,150.000000,95.000000
0.000000,0.206057,0.043055,92.000000,79.000000
0.000000,0.206047,0.508052,275.000000,86.000000
0.000000,0.205712,0.279898,166.000000,70.000000
0.000000,0.205354,0.216498,132.000000,63.000000
0.000000,0.205190,0.244956,184.000000,80.000000
0.000000,0.205181,0.316549,184.000000,73.000000
0.000000,0.204911,0.143042,144.000000,88.000000
0.000000,0.204601,0.083175,98.000000,73.000000
0.000000,0.204530,0.083726,108.000000,76.000000
0.000000,0.204513,0.158098,130.000000,78.000000
0.000000,0.204369,0.635768,314.000000,95.000000
0.000000,0.204233,0.411054,236.000000,92.000000
0.000000,0.204227,0.121315,112.000000,76.000000
0.000000,0.204121,0.047540,88.000000,75.000000
0.000000,0.203777,0.320527,188.000000,85.000000
0.000000,0.203775,0.207239,180.000000,91.000000
0.000000,0.203553,0.075968,102.000000,74.000000
0.000000,0.203466,0.124502,122.000000,79.000000
0.000000,0.203429,0.225123,156.000000,78.000000
0.000000,0.203355,0.042716,95.000000,79.000000
