1.710526,1.843478,1.608025,1.526882,1.487255,1.754091,2.222764,2.192137,2.175656,2.298293,2.414766,2.574752,2.247692,2.347103,2.300471,2.216874,1.801224,1.505411,1.385704,1.315401,1.332009,1.419699,1.537825,1.782143,1.878087,1.888398,2.048986,2.120055,2.182407,2.224890,2.395429,2.473543,2.397993,2.244394,2.048198,1.885414,1.867990,1.953315,1.854663,1.751758,1.712668,1.600233,1.395117,1.327539,1.326403,1.403418,1.404202,1.393961,1.278666,1.254516,1.262000,1.294846,1.293419,1.279776,1.269349,1.285404,1.192420,1.128457,1.119371,1.114601,1.137275,1.088233,1.058006,1.050908,1.096270,1.114406,1.058861,1.056873,1.059587,1.047365,1.049050,1.033068,1.027123,1.003917,0.986717,0.935756,0.932396,0.912702,0.902866,0.899989,0.876778,0.830681,0.803016,0.770978,0.778293,0.759825,0.739686,0.698828,0.744054,0.759702,0.733142,0.742051,0.796706,0.803303,0.843890,0.787516,0.823262,0.804981,0.775069,0.711731,0.707721,0.716746,0.707701,0.653747,0.630801,0.620375,0.661869,0.639464,0.674680,0.726090,0.795156,0.776496,0.778567,0.834253,0.854996,0.858494,0.844476,0.829377,0.874075,0.882365,0.891979,0.853828,0.854474,0.852216,0.756943,0.717022,0.750295,0.727072,0.690772,0.634436,0.655039,0.661378,0.597521,0.629954,0.587263,0.569937,0.563993,0.538832,0.578285,0.635393,0.598077,0.501477,0.472718,0.456600,0.414891,0.417245,0.452454,0.433902,0.401720,0.311204
2.670635,2.674026,2.572043,2.272727,2.091575,2.050871,1.484725,1.688678,1.781727,1.820969,1.654240,1.669999,1.567901,1.426497,1.554815,2.132227,2.098134,2.243464,2.083102,2.071766,2.086861,2.046048,2.166615,2.118850,2.056358,1.994145,1.591684,1.669419,1.657339,1.664234,1.636449,1.525422,1.359596,1.297611,1.343948,1.312693,1.208980,1.146656,1.136276,1.120274,1.072961,1.031375,1.007138,1.107484,1.128361,1.048316,1.077248,1.117492,1.162642,1.116407,1.144270,1.190379,1.200800,1.168042,1.146689,1.098557,1.107067,1.044308,1.039289,1.013009,1.081352,1.057315,1.018758,0.952615,1.009458,0.987952,0.973109,0.982524,0.984127,0.948597,0.930269,0.866455,0.840968,0.821024,0.810151,0.777168,0.777825,0.769957,0.719409,0.719235,0.693360,0.712877,0.691735,0.646166,0.624387,0.643949,0.676946,0.663842,0.668992,0.724192,0.730260,0.711296,0.638313,0.655261,0.690701,0.702410,0.683951,0.614972,0.619341,0.594449,0.599058,0.702082,0.733915,0.742503,0.684676,0.704966,0.739338,0.746086,0.818146,0.763519,0.914046,0.862697,0.748860,0.787519,0.816681,0.822419,0.897606,0.873759,1.092083,0.960111,0.868056,0.608996,0.741267,0.837563,0.798555,0.920854,0.991109,0.902229,0.942982,0.705308,0.748934,0.765504,0.851521,0.691511,0.683588,0.634201,0.490121,0.502456,0.607714,0.527083,0.605519,0.532468,0.442273,0.456150,0.462963,0.485714,0.557778,0.482143,0.375758,0.183333
2.702455,2.928571,2.937500,2.865903,2.854797,2.637402,2.608013,2.973468,2.403936,2.429944,2.292458,2.647578,2.405081,2.503067,2.391111,2.349254,2.413921,2.229761,2.299116,2.293490,2.130700,2.121901,1.865112,2.018221,1.947415,1.959263,2.002245,2.090898,2.204394,2.154778,2.016646,2.047410,1.921557,1.959748,1.886903,1.750452,1.689780,1.656811,1.595270,1.610838,1.504545,1.484787,1.435997,1.402003,1.336431,1.279140,1.249049,1.236209,1.181137,1.154718,1.064242,1.033260,1.018970,1.016755,0.998540,1.019652,0.996648,0.997539,0.986378,0.990425,0.964694,0.942611,0.923916,0.890463,0.859811,0.874720,0.807896,0.796049,0.770748,0.727553,0.703203,0.662863,0.653365,0.628439,0.607207,0.580244,0.535563,0.534971,0.511322,0.495353,0.463826,0.439534,0.421848,0.387724,0.351427,0.360514,0.353292,0.346124,0.305032,0.285301,0.266752,0.264464,0.235271,0.240403,0.259150,0.260665,0.208178,0.201080,0.163010,0.092500,0.131122,0.071429,0.158730,0.400000,0.416667,0.527778,0.333333,0.400000,0.500000,0.500000,0.500000,0.333333,0.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.956522,2.925926,3.004535,2.879630,2.662840,2.578431,2.539767,2.306466,2.371500,2.493651,2.202842,2.144918,1.913157,1.998151,1.990116,2.091242,2.039773,2.016386,1.914016,1.812592,1.699249,1.753743,1.930093,1.902301,1.793991,1.886135,1.813312,1.671785,1.587898,1.738090,1.717053,1.777980,1.621647,1.509301,1.554549,1.570944,1.539629,1.497801,1.593742,1.555565,1.417171,1.348306,1.284214,1.310490,1.244642,1.191259,1.153691,1.113072,1.126447,1.023733,1.022200,1.031492,0.994244,0.944043,0.898739,0.891070,0.866808,0.848204,0.823249,0.755463,0.745140,0.728003,0.722902,0.697011,0.676886,0.655114,0.648458,0.636194,0.622598,0.613265,0.617166,0.609612,0.577339,0.563805,0.592530,0.628195,0.617071,0.568675,0.556779,0.564020,0.568754,0.522768,0.504905,0.503597,0.443687,0.447175,0.419735,0.434890,0.477567,0.457667,0.438479,0.431674,0.472702,0.521701,0.570609,0.564359,0.600000,0.546584,0.515942,0.500000,0.390374,0.279221,0.234524,0.186364,0.250000,0.222222,0.260317,0.228571,0.200000,0.266667,0.666667,0.666667,0.666667,1.000000,1.000000,0.500000,nan,0.500000,0.500000,0.500000,1.000000,1.000000,1.000000,1.333333,1.333333,1.500000,1.500000,1.500000,1.000000,1.000000,1.000000,1.000000,0.666667,0.666667,0.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.373333,1.703917,1.758170,2.041463,1.968244,1.817367,1.727020,1.789669,1.581415,1.879019,1.717471,1.786294,1.548558,1.503232,1.337474,1.388790,1.573789,1.501146,1.612183,1.614871,1.454909,1.445790,1.428427,1.435485,1.375308,1.324423,1.402417,1.313997,1.346891,1.175542,1.240376,1.325324,1.290199,1.330564,1.316852,1.303023,1.305818,1.164457,1.179693,1.203032,1.250206,1.174423,1.146717,1.234515,1.205177,1.225496,1.161678,1.206384,1.258198,1.303847,1.277012,1.279828,1.318978,1.302441,1.216390,1.099921,1.093067,1.168334,1.124434,1.077960,1.010188,0.972704,0.933264,0.889461,0.842476,0.807109,0.818345,0.768775,0.656599,0.589987,0.550528,0.518975,0.444946,0.421314,0.412480,0.380320,0.381738,0.382505,0.375355,0.414466,0.417237,0.443003,0.439542,0.423826,0.392151,0.318768,0.343500,0.352724,0.327976,0.341615,0.213424,0.236752,0.291667,0.268452,0.251202,0.163636,0.166667,0.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.287037,1.714286,1.998529,1.778846,1.759058,1.747189,1.818311,1.644606,1.613462,1.535163,1.684857,1.687446,1.793028,1.427430,1.291939,1.295455,1.396520,1.280808,1.260876,1.447420,1.549952,1.375596,1.492860,1.280604,1.476626,1.482390,1.545482,1.426802,1.402436,1.437348,1.351212,1.289035,1.247666,1.282956,1.343239,1.217545,1.166550,1.098551,1.012153,1.027061,0.931567,0.909296,0.904917,0.905713,0.857388,0.781722,0.728911,0.730129,0.731660,0.694100,0.650821,0.657222,0.601064,0.562098,0.536774,0.426734,0.423567,0.394108,0.342465,0.306162,0.362311,0.345712,0.314922,0.294396,0.248292,0.174685,0.212302,0.235150,0.245370,0.235450,0.320513,0.333333,0.571429,0.571429,0.400000,0.400000,0.400000,0.250000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.402299,2.047222,1.858497,1.837127,1.595874,1.680923,1.671437,1.541032,1.450617,1.423522,1.172683,1.363690,1.614941,1.634396,1.707557,1.928442,1.937857,1.782656,1.791115,1.792233,1.761760,1.909550,1.883333,1.710831,1.770194,1.697963,1.577785,1.549983,1.507785,1.557903,1.629692,1.537681,1.457542,1.336117,1.344621,1.207912,1.167683,1.126992,1.112824,1.086417,0.984171,0.904013,0.847915,0.813181,0.800681,0.768145,0.774747,0.766889,0.740902,0.683470,0.706848,0.683258,0.656911,0.662945,0.625620,0.603373,0.569056,0.525602,0.499973,0.499828,0.497987,0.442068,0.474075,0.476275,0.488469,0.457002,0.473538,0.474543,0.453769,0.522790,0.548353,0.519355,0.439364,0.439665,0.461265,0.445022,0.458962,0.463904,0.500000,0.614685,0.420455,0.425000,0.345238,0.312500,0.330952,0.366667,0.520833,0.395833,0.062500,0.083333,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.403509,1.820290,1.872000,1.858929,2.286436,2.305736,2.296875,2.459872,2.043000,1.994236,2.028763,1.582060,1.730057,1.968040,1.896970,1.565808,1.407429,1.336216,1.302740,1.273059,1.268400,1.104027,1.084132,1.089334,1.103919,1.030165,1.054823,1.069536,1.258627,1.207250,1.327878,1.303042,1.234533,1.254452,1.313973,1.336269,1.416333,1.343661,1.423207,1.246628,1.191168,1.140759,1.124338,1.158231,1.065444,1.006174,0.897855,0.843390,0.818466,0.763538,0.731135,0.749510,0.701005,0.766822,0.699140,0.777057,0.906781,0.914429,0.941783,0.951460,0.956758,0.957805,0.963475,0.962672,0.876467,0.915117,0.938285,0.772176,0.792671,0.830701,0.954956,0.926801,0.901083,0.810680,0.844886,0.812782,0.840022,0.793144,0.796168,0.763365,0.791600,0.637713,0.664217,0.669545,0.819268,0.919908,0.909586,0.885549,0.948323,1.014029,1.049677,0.965579,1.037744,1.006320,1.074737,0.984829,0.828727,0.866861,0.910496,0.860828,0.853199,0.928460,0.991773,0.942593,0.955385,0.856727,0.926840,0.929674,0.869000,0.693571,0.700406,0.722844,0.693617,0.618487,0.581111,0.618421,0.554545,0.415584,0.563095,0.583333,0.594386,0.556863,0.595238,0.606061,0.635913,0.671569,0.613095,0.620192,0.551339,0.500000,0.542857,0.648485,0.650000,0.583916,0.616667,0.541667,0.538889,0.500000,0.456790,0.406250,0.267857,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan
1.890640,1.892143,2.209402,1.858758,1.961218,1.888289,1.755657,1.806040,1.629957,1.660166,1.710207,1.675825,1.855788,1.666103,1.717269,1.919069,2.113980,2.053045,2.009417,2.044307,2.004272,1.871490,1.965256,1.868793,1.867816,1.865640,1.613566,1.692251,1.793635,1.805045,1.837189,1.853678,1.919900,1.855146,1.870148,1.827855,1.860240,1.850956,1.724690,1.707703,1.661005,1.597339,1.575688,1.502080,1.431357,1.326078,1.348213,1.280769,1.256224,1.187274,1.103196,1.079276,1.021584,0.968276,0.978695,0.979085,0.971325,0.945292,0.929113,0.905323,0.907150,0.914016,0.907380,0.906436,0.900625,0.834612,0.823853,0.815792,0.780444,0.752740,0.769347,0.745007,0.741367,0.723439,0.753739,0.756789,0.771650,0.752229,0.752644,0.735950,0.766205,0.733286,0.740388,0.741734,0.742754,0.709122,0.716958,0.684545,0.681515,0.652969,0.656488,0.590705,0.601367,0.583825,0.559930,0.526658,0.478942,0.476231,0.484856,0.462129,0.459498,0.442858,0.432705,0.443716,0.455804,0.463290,0.486717,0.561036,0.587111,0.692644,0.704211,0.686933,0.676009,0.662471,0.646479,0.613197,0.596655,0.603289,0.494511,0.233871,0.210141,0.259931,0.312325,0.331746,0.383636,0.523485,0.516667,0.708333,0.772727,0.847222,1.086580,1.012121,0.881944,0.693939,0.727273,0.650000,0.416667,0.380952,0.305556,0.208333,0.277778,0.277778,0.166667,0.500000,0.500000,0.500000,1.000000,1.000000,1.000000,1.000000
2.655462,2.111081,2.035556,1.969231,1.964773,2.076648,2.015686,1.968878,1.849762,1.762243,1.361202,1.327290,1.351465,1.416748,1.419363,1.364455,1.155805,0.897979,0.907009,1.115744,1.094339,1.136476,1.332027,1.414974,1.301556,1.334718,1.339834,1.433801,1.454709,1.502380,1.431740,1.434103,1.465710,1.330765,1.247207,1.218299,1.167655,1.233534,1.232494,1.215870,1.135596,1.096843,1.156016,1.072228,1.096521,1.114309,1.185019,1.211462,1.115787,1.045059,1.044564,0.997317,1.013833,0.909778,0.877351,0.878053,0.853141,0.784241,0.737157,0.675069,0.700494,0.652439,0.659909,0.614345,0.627192,0.619075,0.603644,0.576654,0.543833,0.532635,0.544522,0.489547,0.497542,0.493370,0.508310,0.487676,0.513304,0.426542,0.397846,0.386366,0.441756,0.430897,0.407330,0.489296,0.459113,0.410256,0.399811,0.352941,0.378947,0.330532,0.350000,0.238095,0.384615,0.416667,0.111111,0.142857,0.166667,0.200000,0.333333,0.500000,0.500000,0.500000,1.000000,1.000000,0.500000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
