bin_0_1.6200,bin_1_4.8600,bin_2_8.1000,bin_3_11.3400,bin_4_14.5800,bin_5_17.8200,bin_6_21.0600,bin_7_24.3000,bin_8_27.5400,bin_9_30.7800,bin_10_34.0200,bin_11_37.2600,bin_12_40.5000,bin_13_43.7400,bin_14_46.9800,bin_15_50.2200,bin_16_53.4600,bin_17_56.7000,bin_18_59.9400,bin_19_63.1800,bin_20_66.4200,bin_21_69.6600,bin_22_72.9000,bin_23_76.1400,bin_24_79.3800,bin_25_82.6200,bin_26_85.8600,bin_27_89.1000,bin_28_92.3400,bin_29_95.5800,bin_30_98.8200,bin_31_102.0600,bin_32_105.3000,bin_33_108.5400,bin_34_111.7800,bin_35_115.0200,bin_36_118.2600,bin_37_121.5000,bin_38_124.7400,bin_39_127.9800,bin_40_131.2200,bin_41_134.4600,bin_42_137.7000,bin_43_140.9400,bin_44_144.1800,bin_45_147.4200,bin_46_150.6600,bin_47_153.9000,bin_48_157.1400,bin_49_160.3800,bin_50_163.6200,bin_51_166.8600,bin_52_170.1000,bin_53_173.3400,bin_54_176.5800,bin_55_179.8200,bin_56_183.0600,bin_57_186.3000,bin_58_189.5400,bin_59_192.7800,bin_60_196.0200,bin_61_199.2600,bin_62_202.5000,bin_63_205.7400,bin_64_208.9800,bin_65_212.2200,bin_66_215.4600,bin_67_218.7000,bin_68_221.9400,bin_69_225.1800,bin_70_228.4200,bin_71_231.6600,bin_72_234.9000,bin_73_238.1400,bin_74_241.3800,bin_75_244.6200,bin_76_247.8600,bin_77_251.1000,bin_78_254.3400,bin_79_257.5800,bin_80_260.8200,bin_81_264.0600,bin_82_267.3000,bin_83_270.5400,bin_84_273.7800,bin_85_277.0200,bin_86_280.2600,bin_87_283.5000,bin_88_286.7400,bin_89_289.9800,bin_90_293.2200,bin_91_296.4600,bin_92_299.7000,bin_93_302.9400,bin_94_306.1800,bin_95_309.4200,bin_96_312.6600,bin_97_315.9000,bin_98_319.1400,bin_99_322.3800
tensor(0.0276),tensor(0.1092),tensor(0.1610),tensor(0.2010),tensor(0.2402),tensor(0.3032),tensor(0.2676),tensor(0.3467),tensor(0.3644),tensor(0.3996),tensor(0.4062),tensor(0.4286),tensor(0.4575),tensor(0.4715),tensor(0.5539),tensor(0.4889),tensor(0.5275),tensor(0.6011),tensor(0.5735),tensor(0.5547),tensor(0.6406),tensor(0.5366),tensor(0.6195),tensor(0.6566),tensor(0.6544),tensor(0.7065),tensor(0.6739),tensor(0.7368),tensor(0.7500),tensor(0.7290),tensor(0.7317),tensor(0.8219),tensor(0.7536),tensor(0.7763),tensor(0.7500),tensor(0.8182),tensor(0.8824),tensor(0.7949),tensor(0.8333),tensor(0.8302),tensor(0.8298),tensor(0.7759),tensor(0.8889),tensor(0.7273),tensor(0.6667),tensor(0.8939),tensor(0.8772),tensor(0.9143),tensor(0.9259),tensor(0.8947),tensor(0.8621),tensor(0.9487),tensor(0.8667),tensor(0.8571),tensor(0.8837),tensor(0.9231),tensor(0.9200),tensor(0.7895),tensor(0.9167),tensor(1.),tensor(0.7826),tensor(0.9286),tensor(0.9524),tensor(0.9048),tensor(0.9615),tensor(0.9600),tensor(1.),tensor(0.9524),tensor(0.9333),tensor(1.),tensor(0.8750),tensor(0.9565),tensor(0.9000),tensor(1.),tensor(0.8750),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(0.9583),tensor(0.9286),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(0.9231),tensor(1.),tensor(0.9545),tensor(0.6000),tensor(1.),tensor(1.),tensor(0.8750),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.)
tensor(0.0265),tensor(0.1069),tensor(0.1608),tensor(0.1930),tensor(0.2485),tensor(0.2803),tensor(0.3160),tensor(0.3150),tensor(0.3485),tensor(0.4113),tensor(0.3807),tensor(0.4164),tensor(0.4447),tensor(0.5246),tensor(0.5024),tensor(0.5438),tensor(0.5657),tensor(0.5030),tensor(0.6096),tensor(0.5920),tensor(0.5934),tensor(0.5769),tensor(0.6577),tensor(0.6893),tensor(0.6301),tensor(0.6739),tensor(0.7000),tensor(0.6863),tensor(0.7105),tensor(0.7429),tensor(0.6711),tensor(0.7500),tensor(0.7714),tensor(0.7273),tensor(0.8519),tensor(0.8125),tensor(0.7692),tensor(0.8356),tensor(0.8113),tensor(0.7391),tensor(0.8400),tensor(0.8772),tensor(0.8537),tensor(0.7593),tensor(1.),tensor(0.8571),tensor(0.8246),tensor(0.9355),tensor(0.9286),tensor(0.9355),tensor(0.8571),tensor(0.8974),tensor(0.9062),tensor(0.9000),tensor(0.8947),tensor(0.9211),tensor(1.),tensor(0.9744),tensor(0.8611),tensor(0.9091),tensor(0.8571),tensor(0.8571),tensor(0.9286),tensor(1.),tensor(0.9600),tensor(0.9600),tensor(0.9412),tensor(1.),tensor(1.),tensor(0.9333),tensor(1.),tensor(1.),tensor(1.),tensor(0.8824),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(0.8000),tensor(1.),tensor(0.9231),tensor(1.),tensor(1.),tensor(1.),tensor(0.9286),tensor(0.9545),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(0.5000),tensor(1.),tensor(1.)
tensor(0.0288),tensor(0.1120),tensor(0.1664),tensor(0.1931),tensor(0.2470),tensor(0.3079),tensor(0.3098),tensor(0.3338),tensor(0.3943),tensor(0.4045),tensor(0.4527),tensor(0.4220),tensor(0.4371),tensor(0.5188),tensor(0.5196),tensor(0.5385),tensor(0.5668),tensor(0.5969),tensor(0.5685),tensor(0.6077),tensor(0.6619),tensor(0.6512),tensor(0.6239),tensor(0.6635),tensor(0.7071),tensor(0.6768),tensor(0.7143),tensor(0.7209),tensor(0.7683),tensor(0.7434),tensor(0.7391),tensor(0.7681),tensor(0.8286),tensor(0.8475),tensor(0.7179),tensor(0.8679),tensor(0.8364),tensor(0.8085),tensor(0.7302),tensor(0.8667),tensor(0.9556),tensor(0.8929),tensor(0.8438),tensor(0.9107),tensor(0.8475),tensor(0.8667),tensor(0.9608),tensor(0.9111),tensor(0.8333),tensor(0.7895),tensor(0.9032),tensor(0.8182),tensor(0.8980),tensor(0.9000),tensor(0.9444),tensor(0.9355),tensor(0.9677),tensor(0.9259),tensor(0.9412),tensor(0.9062),tensor(0.8621),tensor(1.),tensor(1.),tensor(0.8919),tensor(0.9231),tensor(1.),tensor(0.9167),tensor(1.),tensor(0.9091),tensor(0.8636),tensor(1.),tensor(0.8636),tensor(1.),tensor(0.9444),tensor(0.7727),tensor(1.),tensor(0.7857),tensor(0.9474),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(0.9231),tensor(1.),tensor(0.9167),tensor(1.),tensor(1.),tensor(0.8235),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(0.6667),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.)
tensor(0.0280),tensor(0.1096),tensor(0.1507),tensor(0.1999),tensor(0.2354),tensor(0.2718),tensor(0.2894),tensor(0.3174),tensor(0.3542),tensor(0.3946),tensor(0.4222),tensor(0.4485),tensor(0.4570),tensor(0.4699),tensor(0.5024),tensor(0.5213),tensor(0.5391),tensor(0.6000),tensor(0.5850),tensor(0.6172),tensor(0.6183),tensor(0.6047),tensor(0.6071),tensor(0.7041),tensor(0.6644),tensor(0.6632),tensor(0.8020),tensor(0.6699),tensor(0.6901),tensor(0.6897),tensor(0.7500),tensor(0.7887),tensor(0.7538),tensor(0.8228),tensor(0.7193),tensor(0.7593),tensor(0.8113),tensor(0.8267),tensor(0.8491),tensor(0.7843),tensor(0.9200),tensor(0.8644),tensor(0.9318),tensor(0.9091),tensor(0.8214),tensor(0.9062),tensor(0.9107),tensor(0.9167),tensor(0.7917),tensor(0.9143),tensor(0.9394),tensor(0.9750),tensor(0.9459),tensor(0.9545),tensor(0.7955),tensor(0.9459),tensor(0.8519),tensor(0.9737),tensor(0.9375),tensor(1.),tensor(1.),tensor(1.),tensor(0.9231),tensor(1.),tensor(0.9310),tensor(1.),tensor(0.8750),tensor(1.),tensor(0.9333),tensor(0.8667),tensor(1.),tensor(0.9412),tensor(0.9500),tensor(0.9444),tensor(1.),tensor(0.9286),tensor(0.9500),tensor(0.9286),tensor(0.9474),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(0.9333),tensor(1.),tensor(1.),tensor(0.9286),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.)
tensor(0.0277),tensor(0.1172),tensor(0.1619),tensor(0.1869),tensor(0.2401),tensor(0.2935),tensor(0.3174),tensor(0.3514),tensor(0.3492),tensor(0.3747),tensor(0.4119),tensor(0.4000),tensor(0.4442),tensor(0.5083),tensor(0.4706),tensor(0.5756),tensor(0.5581),tensor(0.5625),tensor(0.6259),tensor(0.5625),tensor(0.5691),tensor(0.5966),tensor(0.6071),tensor(0.6306),tensor(0.6879),tensor(0.6559),tensor(0.7426),tensor(0.7647),tensor(0.7121),tensor(0.8288),tensor(0.7816),tensor(0.7532),tensor(0.8507),tensor(0.7975),tensor(0.7627),tensor(0.8070),tensor(0.7885),tensor(0.8026),tensor(0.7500),tensor(0.9216),tensor(0.8333),tensor(0.8226),tensor(0.8780),tensor(0.8704),tensor(0.8276),tensor(0.8462),tensor(0.8500),tensor(0.8857),tensor(0.8276),tensor(0.8947),tensor(0.9697),tensor(0.8837),tensor(0.9394),tensor(1.),tensor(0.8947),tensor(0.9722),tensor(0.9167),tensor(0.9500),tensor(0.9412),tensor(0.9500),tensor(1.),tensor(0.8462),tensor(0.9762),tensor(1.),tensor(0.8621),tensor(0.9200),tensor(1.),tensor(0.9565),tensor(1.),tensor(1.),tensor(0.9474),tensor(0.9565),tensor(0.8824),tensor(1.),tensor(1.),tensor(0.8333),tensor(0.8889),tensor(1.),tensor(1.),tensor(0.9130),tensor(0.9286),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(0.9167),tensor(0.9286),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.)
tensor(0.0283),tensor(0.1147),tensor(0.1573),tensor(0.1810),tensor(0.2436),tensor(0.2562),tensor(0.3360),tensor(0.3634),tensor(0.3662),tensor(0.3923),tensor(0.4246),tensor(0.4818),tensor(0.4810),tensor(0.4903),tensor(0.4842),tensor(0.5463),tensor(0.6031),tensor(0.4922),tensor(0.5417),tensor(0.5747),tensor(0.6014),tensor(0.6587),tensor(0.6442),tensor(0.6283),tensor(0.6377),tensor(0.7030),tensor(0.7184),tensor(0.7381),tensor(0.6747),tensor(0.7168),tensor(0.7952),tensor(0.7671),tensor(0.7385),tensor(0.7385),tensor(0.8571),tensor(0.7895),tensor(0.8889),tensor(0.7556),tensor(0.9016),tensor(0.7647),tensor(0.8444),tensor(0.8966),tensor(0.7647),tensor(0.8679),tensor(0.8333),tensor(0.8444),tensor(0.8667),tensor(0.9545),tensor(0.9268),tensor(0.9459),tensor(0.9231),tensor(0.9714),tensor(0.9535),tensor(0.8000),tensor(0.8235),tensor(1.),tensor(0.8667),tensor(0.8125),tensor(0.9062),tensor(0.8824),tensor(0.9286),tensor(1.),tensor(0.9167),tensor(0.9286),tensor(0.9600),tensor(0.9286),tensor(1.),tensor(1.),tensor(0.9524),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(0.9474),tensor(1.),tensor(1.),tensor(1.),tensor(0.9091),tensor(1.),tensor(1.),tensor(1.),tensor(0.9333),tensor(0.9412),tensor(0.9231),tensor(0.9000),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.)
tensor(0.0281),tensor(0.1086),tensor(0.1551),tensor(0.1875),tensor(0.2330),tensor(0.2629),tensor(0.3197),tensor(0.3264),tensor(0.3845),tensor(0.4226),tensor(0.4047),tensor(0.4278),tensor(0.4807),tensor(0.5156),tensor(0.5297),tensor(0.5581),tensor(0.5079),tensor(0.6124),tensor(0.6000),tensor(0.6045),tensor(0.6467),tensor(0.6320),tensor(0.6091),tensor(0.5700),tensor(0.6014),tensor(0.5938),tensor(0.6768),tensor(0.6702),tensor(0.7419),tensor(0.7018),tensor(0.8023),tensor(0.6667),tensor(0.7826),tensor(0.7349),tensor(0.7963),tensor(0.7400),tensor(0.7885),tensor(0.8800),tensor(0.8571),tensor(0.8222),tensor(0.8364),tensor(0.8644),tensor(0.8095),tensor(0.8571),tensor(0.9355),tensor(0.8254),tensor(0.8852),tensor(0.8182),tensor(0.8148),tensor(0.8421),tensor(0.9143),tensor(0.9318),tensor(0.9091),tensor(0.9474),tensor(0.8810),tensor(0.8780),tensor(0.8889),tensor(0.9722),tensor(0.8611),tensor(0.8696),tensor(0.9545),tensor(1.),tensor(0.9773),tensor(0.9091),tensor(0.9310),tensor(1.),tensor(0.9333),tensor(1.),tensor(0.9231),tensor(0.8235),tensor(0.8182),tensor(0.8696),tensor(1.),tensor(0.9412),tensor(1.),tensor(1.),tensor(1.),tensor(0.8824),tensor(0.9375),tensor(0.9583),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(0.9167),tensor(1.),tensor(0.9524),tensor(1.),tensor(0.8000),tensor(1.),tensor(0.9000),tensor(1.),tensor(0.8889),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.)
tensor(0.0273),tensor(0.1082),tensor(0.1524),tensor(0.2047),tensor(0.2544),tensor(0.2797),tensor(0.3139),tensor(0.3301),tensor(0.3407),tensor(0.3996),tensor(0.3835),tensor(0.4613),tensor(0.5050),tensor(0.5401),tensor(0.5245),tensor(0.4977),tensor(0.5058),tensor(0.5920),tensor(0.5315),tensor(0.5530),tensor(0.6440),tensor(0.6529),tensor(0.6216),tensor(0.6667),tensor(0.6992),tensor(0.6630),tensor(0.6900),tensor(0.6238),tensor(0.6667),tensor(0.7193),tensor(0.7500),tensor(0.8714),tensor(0.8030),tensor(0.8049),tensor(0.6909),tensor(0.7455),tensor(0.7963),tensor(0.8000),tensor(0.8148),tensor(0.8125),tensor(0.8235),tensor(0.8710),tensor(0.8462),tensor(0.9091),tensor(0.9643),tensor(0.8500),tensor(0.8750),tensor(0.8718),tensor(0.8929),tensor(0.9189),tensor(0.9697),tensor(0.8750),tensor(0.8788),tensor(0.9545),tensor(0.9318),tensor(0.8108),tensor(0.8800),tensor(0.8750),tensor(0.9091),tensor(0.9545),tensor(0.9167),tensor(0.9375),tensor(0.9091),tensor(0.9545),tensor(0.8462),tensor(0.9565),tensor(0.9375),tensor(0.9545),tensor(0.8667),tensor(1.),tensor(0.8750),tensor(0.9500),tensor(0.8421),tensor(0.9375),tensor(1.),tensor(1.),tensor(1.),tensor(0.9444),tensor(0.8824),tensor(0.9545),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(0.9286),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.)
tensor(0.0279),tensor(0.1140),tensor(0.1515),tensor(0.1967),tensor(0.2369),tensor(0.2852),tensor(0.3062),tensor(0.3623),tensor(0.3894),tensor(0.3814),tensor(0.4500),tensor(0.4485),tensor(0.4469),tensor(0.4728),tensor(0.5048),tensor(0.4714),tensor(0.5833),tensor(0.5482),tensor(0.5734),tensor(0.5760),tensor(0.6410),tensor(0.6000),tensor(0.5321),tensor(0.6321),tensor(0.6884),tensor(0.7079),tensor(0.7172),tensor(0.8125),tensor(0.7246),tensor(0.7500),tensor(0.7531),tensor(0.6000),tensor(0.7536),tensor(0.7260),tensor(0.8070),tensor(0.8462),tensor(0.7091),tensor(0.7973),tensor(0.8596),tensor(0.7143),tensor(0.8367),tensor(0.8065),tensor(0.8478),tensor(0.8868),tensor(0.8571),tensor(0.9219),tensor(0.8485),tensor(0.8529),tensor(0.8571),tensor(0.9500),tensor(0.8611),tensor(0.8500),tensor(0.9143),tensor(0.9375),tensor(0.8667),tensor(0.9143),tensor(1.),tensor(0.9722),tensor(0.9375),tensor(0.8571),tensor(1.),tensor(1.),tensor(0.9767),tensor(1.),tensor(0.9286),tensor(1.),tensor(0.9474),tensor(0.8000),tensor(0.9412),tensor(0.8235),tensor(0.9500),tensor(0.9524),tensor(0.9375),tensor(0.8947),tensor(0.9565),tensor(0.9231),tensor(0.9000),tensor(1.),tensor(0.9474),tensor(0.9167),tensor(1.),tensor(1.),tensor(0.9091),tensor(1.),tensor(1.),tensor(0.8462),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(0.9231),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(nan),tensor(1.),tensor(1.),tensor(1.),tensor(1.)
tensor(0.0280),tensor(0.1088),tensor(0.1586),tensor(0.2059),tensor(0.2314),tensor(0.2806),tensor(0.3203),tensor(0.3170),tensor(0.3645),tensor(0.3696),tensor(0.4173),tensor(0.4678),tensor(0.4480),tensor(0.4737),tensor(0.5784),tensor(0.5096),tensor(0.5866),tensor(0.5838),tensor(0.4857),tensor(0.6240),tensor(0.6158),tensor(0.5798),tensor(0.6486),tensor(0.6759),tensor(0.6985),tensor(0.7143),tensor(0.6832),tensor(0.7843),tensor(0.7429),tensor(0.7328),tensor(0.8140),tensor(0.7632),tensor(0.7647),tensor(0.8400),tensor(0.8333),tensor(0.8462),tensor(0.7308),tensor(0.8028),tensor(0.7843),tensor(0.7959),tensor(0.7778),tensor(0.8095),tensor(0.9048),tensor(0.9123),tensor(0.8387),tensor(0.8033),tensor(0.8814),tensor(0.8108),tensor(0.9667),tensor(0.8974),tensor(0.9412),tensor(0.9500),tensor(0.9375),tensor(0.9474),tensor(0.9167),tensor(0.9394),tensor(1.),tensor(0.8571),tensor(1.),tensor(0.9130),tensor(1.),tensor(1.),tensor(0.9318),tensor(1.),tensor(0.9286),tensor(0.9167),tensor(0.9474),tensor(0.9524),tensor(1.),tensor(0.9444),tensor(0.9091),tensor(1.),tensor(1.),tensor(0.9375),tensor(0.9565),tensor(1.),tensor(1.),tensor(0.9412),tensor(1.),tensor(0.9583),tensor(0.9286),tensor(1.),tensor(0.9375),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(nan),tensor(1.)
tensor(0.0284),tensor(0.1116),tensor(0.1563),tensor(0.2121),tensor(0.2674),tensor(0.2854),tensor(0.3116),tensor(0.3604),tensor(0.3418),tensor(0.3770),tensor(0.4710),tensor(0.4574),tensor(0.4619),tensor(0.4856),tensor(0.5588),tensor(0.4927),tensor(0.5496),tensor(0.5805),tensor(0.5775),tensor(0.5659),tensor(0.5771),tensor(0.6587),tensor(0.6339),tensor(0.6422),tensor(0.6489),tensor(0.6742),tensor(0.7476),tensor(0.7426),tensor(0.8630),tensor(0.7479),tensor(0.7711),tensor(0.7162),tensor(0.8209),tensor(0.8243),tensor(0.7872),tensor(0.7255),tensor(0.7963),tensor(0.8429),tensor(0.8077),tensor(0.9362),tensor(0.8824),tensor(0.8750),tensor(0.9024),tensor(0.8269),tensor(0.9231),tensor(0.9508),tensor(0.8966),tensor(0.8684),tensor(0.8621),tensor(1.),tensor(0.8889),tensor(0.8750),tensor(0.8529),tensor(1.),tensor(0.9024),tensor(0.8889),tensor(0.8519),tensor(0.9459),tensor(0.9143),tensor(1.),tensor(0.9565),tensor(0.7500),tensor(0.8974),tensor(0.9444),tensor(0.8929),tensor(1.),tensor(0.8824),tensor(0.9167),tensor(1.),tensor(1.),tensor(0.9565),tensor(1.),tensor(1.),tensor(0.9444),tensor(0.9583),tensor(1.),tensor(1.),tensor(0.9167),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(0.9524),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(0.7500),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.)
tensor(0.0297),tensor(0.1208),tensor(0.1634),tensor(0.2053),tensor(0.2341),tensor(0.2886),tensor(0.2859),tensor(0.3587),tensor(0.3842),tensor(0.4049),tensor(0.4158),tensor(0.4348),tensor(0.5037),tensor(0.4980),tensor(0.5167),tensor(0.5023),tensor(0.5748),tensor(0.6337),tensor(0.5804),tensor(0.5714),tensor(0.6243),tensor(0.7236),tensor(0.6542),tensor(0.6727),tensor(0.6500),tensor(0.6354),tensor(0.7059),tensor(0.7921),tensor(0.7662),tensor(0.7778),tensor(0.8434),tensor(0.7733),tensor(0.8769),tensor(0.7595),tensor(0.8276),tensor(0.8214),tensor(0.9231),tensor(0.8800),tensor(0.8654),tensor(0.8367),tensor(0.8462),tensor(0.8871),tensor(0.8636),tensor(0.8704),tensor(0.9643),tensor(0.8197),tensor(0.8485),tensor(0.8056),tensor(0.8846),tensor(0.8974),tensor(0.8889),tensor(0.8837),tensor(0.9333),tensor(1.),tensor(0.9302),tensor(0.8250),tensor(0.9231),tensor(0.8947),tensor(0.9394),tensor(0.9524),tensor(0.9545),tensor(1.),tensor(0.9362),tensor(1.),tensor(1.),tensor(0.9167),tensor(0.7619),tensor(0.9167),tensor(1.),tensor(1.),tensor(0.9545),tensor(0.9167),tensor(1.),tensor(1.),tensor(0.9130),tensor(1.),tensor(0.8889),tensor(0.8333),tensor(0.9048),tensor(0.9583),tensor(1.),tensor(1.),tensor(1.),tensor(0.9333),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(0.9091),tensor(1.),tensor(0.8889),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.)
tensor(0.0271),tensor(0.0992),tensor(0.1558),tensor(0.2018),tensor(0.2292),tensor(0.2728),tensor(0.2912),tensor(0.3414),tensor(0.3675),tensor(0.3608),tensor(0.3894),tensor(0.4602),tensor(0.4339),tensor(0.4760),tensor(0.4657),tensor(0.5117),tensor(0.5496),tensor(0.5824),tensor(0.5882),tensor(0.6066),tensor(0.6811),tensor(0.5794),tensor(0.5739),tensor(0.7800),tensor(0.6414),tensor(0.6915),tensor(0.6100),tensor(0.7742),tensor(0.6271),tensor(0.7563),tensor(0.7059),tensor(0.7500),tensor(0.6769),tensor(0.8133),tensor(0.8421),tensor(0.8148),tensor(0.8431),tensor(0.7857),tensor(0.7255),tensor(0.8235),tensor(0.8200),tensor(0.8667),tensor(0.7727),tensor(0.7593),tensor(0.7500),tensor(0.8235),tensor(0.8387),tensor(0.7778),tensor(0.7857),tensor(0.9000),tensor(0.8857),tensor(0.8158),tensor(0.8485),tensor(0.9412),tensor(0.8947),tensor(0.9444),tensor(0.9259),tensor(0.9474),tensor(0.9429),tensor(0.8500),tensor(0.9167),tensor(0.9333),tensor(0.9268),tensor(0.8636),tensor(0.8462),tensor(0.9615),tensor(0.9444),tensor(0.9565),tensor(0.8235),tensor(0.8750),tensor(1.),tensor(1.),tensor(1.),tensor(0.9444),tensor(0.9091),tensor(0.7500),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(0.8421),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.)
tensor(0.0262),tensor(0.1077),tensor(0.1459),tensor(0.1867),tensor(0.2049),tensor(0.2524),tensor(0.3268),tensor(0.3156),tensor(0.3261),tensor(0.4051),tensor(0.4092),tensor(0.4027),tensor(0.4444),tensor(0.4798),tensor(0.5127),tensor(0.5000),tensor(0.5405),tensor(0.5087),tensor(0.5442),tensor(0.6562),tensor(0.5914),tensor(0.6121),tensor(0.5364),tensor(0.6574),tensor(0.6500),tensor(0.7011),tensor(0.6863),tensor(0.6703),tensor(0.7246),tensor(0.8070),tensor(0.7791),tensor(0.6667),tensor(0.6508),tensor(0.8082),tensor(0.7925),tensor(0.7636),tensor(0.7692),tensor(0.7838),tensor(0.8235),tensor(0.8085),tensor(0.8000),tensor(0.8167),tensor(0.8043),tensor(0.7895),tensor(0.8148),tensor(0.7797),tensor(0.8125),tensor(0.9167),tensor(0.8571),tensor(0.8889),tensor(0.8485),tensor(0.9000),tensor(0.8333),tensor(0.9565),tensor(0.8718),tensor(0.7714),tensor(0.9615),tensor(0.9762),tensor(0.8857),tensor(0.8571),tensor(0.8571),tensor(0.8235),tensor(0.8696),tensor(0.8571),tensor(0.9630),tensor(0.9200),tensor(1.),tensor(1.),tensor(0.9375),tensor(0.8235),tensor(0.9130),tensor(0.9474),tensor(0.9474),tensor(0.8889),tensor(1.),tensor(0.7692),tensor(0.8889),tensor(1.),tensor(1.),tensor(0.9583),tensor(1.),tensor(0.9231),tensor(0.9091),tensor(1.),tensor(0.9231),tensor(1.),tensor(0.9167),tensor(1.),tensor(0.8333),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.)
tensor(0.0276),tensor(0.1097),tensor(0.1456),tensor(0.1910),tensor(0.2306),tensor(0.2683),tensor(0.2879),tensor(0.3479),tensor(0.3775),tensor(0.3557),tensor(0.4063),tensor(0.4063),tensor(0.4962),tensor(0.4418),tensor(0.5000),tensor(0.5090),tensor(0.5525),tensor(0.5862),tensor(0.6716),tensor(0.5512),tensor(0.5549),tensor(0.6077),tensor(0.6636),tensor(0.6020),tensor(0.7708),tensor(0.5698),tensor(0.7400),tensor(0.7449),tensor(0.7391),tensor(0.7589),tensor(0.7250),tensor(0.7632),tensor(0.8000),tensor(0.7949),tensor(0.8421),tensor(0.7963),tensor(0.7959),tensor(0.9000),tensor(0.8077),tensor(0.8542),tensor(0.8148),tensor(0.8167),tensor(0.7907),tensor(0.8824),tensor(0.8333),tensor(0.8529),tensor(0.8214),tensor(0.8947),tensor(0.8462),tensor(0.8611),tensor(0.9429),tensor(0.8571),tensor(0.8333),tensor(1.),tensor(0.9024),tensor(0.8649),tensor(1.),tensor(0.9211),tensor(0.9394),tensor(0.9091),tensor(0.8800),tensor(0.8000),tensor(0.9286),tensor(0.9474),tensor(0.9259),tensor(0.9200),tensor(0.9444),tensor(1.),tensor(0.9375),tensor(1.),tensor(1.),tensor(1.),tensor(0.8947),tensor(0.9375),tensor(0.8846),tensor(1.),tensor(0.9474),tensor(1.),tensor(0.9524),tensor(1.),tensor(0.8571),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(0.9091),tensor(0.8750),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.)
